Initial_H,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.20689655172413793,0.24137931034482757,0.27586206896551724,0.3103448275862069,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.4482758620689655,0.48275862068965514,0.5172413793103449,0.5517241379310345,0.5862068965517241,0.6206896551724138,0.6551724137931034,0.6896551724137931,0.7241379310344828,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.8620689655172413,0.896551724137931,0.9310344827586207,0.9655172413793103,1.0
0.01,3.6192129280686184e-09,3.645666612152182e-09,3.6706755401504786e-09,3.6938494021894414e-09,3.7147473246569696e-09,3.732876087366851e-09,3.747689498247101e-09,3.758589779177382e-09,3.764932010158782e-09,3.7660302572558804e-09,3.76116834713416e-09,3.749614171733665e-09,3.73063831924811e-09,3.70353699823058e-09,3.667658937144973e-09,3.622435522700035e-09,3.5674129448085958e-09,3.502284631450286e-09,3.4269212203314646e-09,3.3413991252463408e-09,3.246016243287669e-09,3.141305142398895e-09,3.028030873807076e-09,2.9071781824950853e-09,2.779926307499837e-09,2.6476126889738112e-09,2.511687805785466e-09,2.373663750615251e-09,2.2350608204989333e-09,2.0973553381703234e-09
0.04379310344827586,3.617502491276886e-09,3.6443235052035847e-09,3.6697436473558375e-09,3.693389559838481e-09,3.7148390298013604e-09,3.733618996921497e-09,3.749204705685049e-09,3.761020475604133e-09,3.7684428850042776e-09,3.770806561309512e-09,3.767412846658448e-09,3.757543966157892e-09,3.740478332572313e-09,3.7155128373687843e-09,3.6819876504196015e-09,3.639315045221872e-09,3.587010496247831e-09,3.5247247103923958e-09,3.452274593743017e-09,3.3696708213083507e-09,3.2771398108449004e-09,3.1751359416542106e-09,3.064346299707857e-09,2.9456809172860796e-09,2.820252268813817e-09,2.689343031760297e-09,2.554364123410412e-09,2.4168057098599267e-09,2.278184552970433e-09,2.1399910145451696e-09
0.07758620689655171,3.6145107240346682e-09,3.641715800207285e-09,3.667551667403935e-09,3.691660592850369e-09,3.713637836210864e-09,3.733029372391551e-09,3.749330773383048e-09,3.7619876528684426e-09,3.770398013408079e-09,3.773917210241554e-09,3.771865835300416e-09,3.763540960038469e-09,3.748232262974217e-09,3.7252409603099706e-09,3.6939034880426316e-09,3.6536187115527957e-09,3.6038778553751622e-09,3.544295852661341e-09,3.474642330130481e-09,3.3948700485571607e-09,3.305138381806346e-09,3.205829417907453e-09,3.097554517393228e-09,2.981149735529466e-09,2.857659345245037e-09,2.728307067267398e-09,2.594460048729442e-09,2.457579130555252e-09,2.3191698927922248e-09,2.1807288017390436e-09
0.11137931034482758,3.6101143110702543e-09,3.6377283880664182e-09,3.6639946692681613e-09,3.6885693353374192e-09,3.7110633306670516e-09,3.731040080087173e-09,3.7480142251743406e-09,3.761451487301603e-09,3.7707705519228715e-09,3.77534720672934e-09,3.774521329127727e-09,3.767606982651412e-09,3.753906664217108e-09,3.73272900201921e-09,3.7034104768872914e-09,3.6653423169628497e-09,3.6179973552624586e-09,3.5609615462749552e-09,3.4939643725937965e-09,3.416907787712569e-09,3.329891256994933e-09,3.23322911387354e-09,3.1274615753385294e-09,3.013352626887154e-09,2.89187915964314e-09,2.7642049328661286e-09,2.6316471067188407e-09,2.495632458448842e-09,2.3576480244260142e-09,2.2191892386224436e-09
0.14517241379310344,3.604191005675231e-09,3.6322391888360574e-09,3.6589541894298214e-09,3.6840035660127496e-09,3.7070117026522663e-09,3.727557389510222e-09,3.745172268503978e-09,3.759340554626345e-09,3.769500424026147e-09,3.775047317336307e-09,3.775340102332727e-09,3.769710286678615e-09,3.757474621707474e-09,3.737951687778067e-09,3.7104821369761426e-09,3.6744527002355396e-09,3.629324376600017e-09,3.5746603409636183e-09,3.51015724118573e-09,3.4356735010306657e-09,3.3512553369517586e-09,3.2571567471661364e-09,3.153851682331448e-09,3.0420364348079985e-09,2.922620949589416e-09,2.796708644934907e-09,2.665565335847058e-09,2.530578869550411e-09,2.393212004521244e-09,2.254951653387971e-09
0.1789655172413793,3.5966294748098887e-09,3.6251261318270205e-09,3.6523022369601087e-09,3.6778333814668543e-09,3.7013543411103106e-09,3.7224564526883714e-09,3.7406859073500715e-09,3.755543126208431e-09,3.766483726576423e-09,3.772921415067226e-09,3.774233323766248e-09,3.769768099228951e-09,3.758857531819369e-09,3.740831761531307e-09,3.7150381312369925e-09,3.6808640463872648e-09,3.6377625235011008e-09,3.5852807760348705e-09,3.5230887515315473e-09,3.4510088161757564e-09,3.369042300849241e-09,3.2773894722905333e-09,3.1764645982535262e-09,3.0669009699670433e-09,2.949545544967113e-09,2.8254423689801758e-09,2.6958050604372286e-09,2.5619796181181313e-09,2.4253997622144164e-09,2.2875377486995086e-09
0.21275862068965518,3.58733581276977e-09,3.616273084350487e-09,3.643905474433513e-09,3.6699129075300223e-09,3.6939369237544157e-09,3.715577929427891e-09,3.734393559420969e-09,3.749897572730222e-09,3.7615605422642455e-09,3.768812232697539e-09,3.771046362634638e-09,3.767627986231334e-09,3.75790396608019e-09,3.741216922426905e-09,3.7169229930128e-09,3.684412944853494e-09,3.6431368855991476e-09,3.592630914009108e-09,3.532546191262222e-09,3.4626762986121815e-09,3.3829848949754313e-09,3.293626464207509e-09,3.1949629244484434e-09,3.087570813176997e-09,2.972238865245552e-09,2.849954648315732e-09,2.7218803819991956e-09,2.589318856877648e-09,2.4536713862533397e-09,2.316390417033509e-09
0.24655172413793103,3.5762352695523897e-09,3.6055727965415898e-09,3.6336282081262503e-09,3.660082144003893e-09,3.6845792366727293e-09,3.7067254693229005e-09,3.7260859344552214e-09,3.74218452490988e-09,3.754503663630946e-09,3.762486556959242e-09,3.765541296307111e-09,3.763047615135994e-09,3.754366672438901e-09,3.738853918730919e-09,3.715875536900025e-09,3.6848284252846133e-09,3.645163338145974e-09,3.596410992010554e-09,3.538209263790357e-09,3.4703310335387272e-09,3.392709085884425e-09,3.305461292242588e-09,3.208904971087075e-09,3.10356750567153e-09,2.990185405842565e-09,2.8696941629695566e-09,2.7432069774698177e-09,2.611983611483811e-09,2.4773909514751622e-09,2.3408576273347824e-09
0.2803448275862069,3.5632646809751633e-09,3.59292435108145e-09,3.6213326577273368e-09,3.648168545092067e-09,3.6730764774987695e-09,3.69566476051671e-09,3.7155029658473383e-09,3.7321212216929825e-09,3.745010425310741e-09,3.753624014794947e-09,3.757381674221646e-09,3.755675939962457e-09,3.747880763043643e-09,3.733363897812988e-09,3.7115022571704372e-09,3.681700846900037e-09,3.643414585333661e-09,3.596173080051089e-09,3.5396068144348503e-09,3.4734743310256267e-09,3.3976878853139544e-09,3.312335731425613e-09,3.217699429430822e-09,3.114265444074116e-09,3.0027253822346695e-09,2.8839690000756668e-09,2.7590630021055422e-09,2.629226526214101e-09,2.4957911541001876e-09,2.360159203308252e-09
