,1.4,1.515,1.631,1.746,1.862,1.977,2.092,2.208,2.323,2.439,2.554,2.669,2.785
0.1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.119,1,1,1,1,1,1,1,1,1,1,1,1,1
0.137,1,1,1,1,1,1,1,1,1,1,1,1,1
0.156,1,1,1,1,1,1,1,1,1,1,1,1,1
0.175,1,1,1,1,1,1,1,1,1,1,1,1,1
0.194,1,1,1,1,1,1,1,1,1,1,1,1,1
0.212,1,1,1,1,1,1,1,1,1,1,1,1,1
0.231,1,1,1,1,1,1,1,1,1,1,1,1,1
0.25,1,1,1,1,1,1,1,1,1,1,1,1,1
0.269,1,1,1,1,1,1,1,1,1,1,1,1,1
0.287,1,1,1,1,1,1,1,1,1,1,1,1,1
0.306,1,1,1,1,1,1,1,1,1,1,1,1,1
0.325,1,1,1,1,1,1,1,1,1,1,1,1,1
