d,H,q,seed,stable
0.05091743119266403,1.6157763220191712e-12,3.0319553178831365e-16,1,False
0.05091743119266403,0.2598592462117206,1.7908078647489056e-09,2,True
0.05141284403670076,0.6280053045456903,0.2074979097511078,0,False
0.05141284403670076,0.25903376573032383,1.7042719521108154e-09,2,True
0.0519082568807375,0.25821885507054415,1.6229465763767859e-09,0,True
0.0519082568807375,0.2582188550770648,1.6229465802119093e-09,2,True
0.05240366972477423,0.25741428160275276,1.5351625281865064e-09,0,True
0.05240366972477423,0.2574142816335052,1.546460804851105e-09,2,True
0.05289908256881096,0.25661982002622635,1.4743423648462008e-09,0,True
0.05289908256881096,0.2566198200378857,1.4744739378104314e-09,2,True
0.05339449541284769,0.25583525192709233,1.3902984978732613e-09,0,True
0.05339449541284769,0.25583525185053946,1.4066729973757563e-09,2,True
0.05388990825688442,0.2550603652367519,1.3427691184984444e-09,0,True
0.05388990825688442,0.25506036527894344,1.3427695809918525e-09,2,True
0.05438532110092115,0.25429495458214596,1.2666256410852674e-09,0,True
0.05438532110092115,0.25429495450657863,1.2824978034200496e-09,2,True
0.05488073394495788,0.25353882137947675,1.2256269993703591e-09,0,True
0.05488073394495788,0.2535388210441757,1.2256171166184118e-09,2,True
0.055376146788994614,0.25279177147497606,1.1713363151010701e-09,0,True
0.055376146788994614,8.463501487404176e-13,3.0319553687011403e-16,1,False
0.055376146788994614,0.25279177151010956,1.1718906752195844e-09,2,True
0.055871559633031344,0.2520536176011388,1.1211210811397283e-09,0,True
0.055871559633031344,8.000159760279291e-08,3.031969921444349e-16,1,False
0.055871559633031344,0.25205361746559757,1.1211209350657082e-09,2,True
0.056366972477068074,0.2513241772790375,1.0724577880525336e-09,0,True
0.056366972477068074,0.0,3.031955368547187e-16,1,False
0.056366972477068074,0.25132417709460125,1.0731147118131019e-09,2,True
0.056862385321104804,0.25060327373054275,1.0276847980762879e-09,0,True
0.056862385321104804,0.2506032737096776,1.0276848189024284e-09,2,True
0.057357798165141534,0.24989073508519988,9.84674829247416e-10,0,True
0.057357798165141534,0.24989073508507006,9.846748297395068e-10,2,True
0.05785321100917827,0.24918639432262082,9.43929063766399e-10,0,True
0.05785321100917827,0.24918639431751538,9.439290660862057e-10,2,True
0.058348623853215,0.24849008914135373,9.053057293509105e-10,0,True
0.058348623853215,0.2484900891164867,9.053056327395811e-10,2,True
0.05884403669725173,0.24780166187355865,8.686648213489342e-10,0,True
0.05884403669725173,0.2478016617561043,8.686731144413281e-10,2,True
0.05933944954128846,0.24712095883123292,8.338308298048109e-10,0,True
0.05933944954128846,1.2390933509758296e-10,3.807053097274162e-17,1,False
0.05933944954128846,0.24712095882683888,8.339092950797357e-10,2,True
0.05983486238532519,0.2722368280731517,3.765282080797908e-09,0,False
0.05983486238532519,0.24644783115049493,8.009006414979505e-10,2,True
0.06033027522936192,0.27160032934215766,3.6223818828131244e-09,0,False
0.06033027522936192,0.24578213361344614,7.695415671973759e-10,2,True
0.06082568807339865,0.2709704346180975,3.4880429479606954e-09,0,False
0.06082568807339865,0.24512372502401444,7.397338050488785e-10,2,True
0.06132110091743538,0.24447246722162602,6.953821371959227e-10,0,True
0.06132110091743538,0.2444724679773911,7.113858426315534e-10,2,True
0.06181651376147212,0.2438282287815996,6.830601048913805e-10,0,True
0.06181651376147212,0.2438282287253983,6.844123934039973e-10,2,True
0.06231192660550885,0.24319087732929462,6.583002457565879e-10,0,True
0.06231192660550885,0.24319087704096207,6.587338567693541e-10,2,True
0.06280733944954559,0.24256028602178914,6.340518199669185e-10,0,True
0.06280733944954559,0.24256028611363636,6.34275992895359e-10,2,True
0.06330275229358232,0.24193633307735507,6.123390057041581e-10,0,True
0.06330275229358232,0.2419363324285229,6.109694739456483e-10,2,True
0.06379816513761905,0.24131889571871634,5.887856330289743e-10,0,True
0.06379816513761905,7.281067670214834e-16,3.031955368545916e-16,1,False
0.06379816513761905,0.2413188956560206,5.887495182339606e-10,2,True
0.06429357798165578,0.24070785858823668,5.67556079391948e-10,0,True
0.06429357798165578,0.24070785854609816,5.675555531630653e-10,2,True
0.0647889908256925,0.24010310686247227,5.473325682907295e-10,0,True
0.0647889908256925,0.24010310682685193,5.473309070509534e-10,2,True
0.06528440366972924,0.23950452913320291,5.280552710227159e-10,0,True
0.06528440366972924,0.2395045291324214,5.280225872903355e-10,2,True
0.06577981651376597,0.23891201677366808,5.098284940616618e-10,0,True
0.06577981651376597,0.23891201681214597,5.095807738844338e-10,2,True
0.0662752293578027,0.23832546355923953,4.887612788173112e-10,0,True
0.0662752293578027,0.2383254639467452,4.919588561063442e-10,2,True
0.06677064220183943,0.23774476732303298,4.751232045464669e-10,0,True
0.06677064220183943,0.23774476730447638,4.75113300303302e-10,2,True
0.06726605504587616,0.23716982598189132,4.591099920527461e-10,0,True
0.06726605504587616,2.2373573206359826e-09,3.031987175340694e-16,1,False
0.06726605504587616,0.2371698260886537,4.590030364883658e-10,2,True
0.06776146788991289,0.2366005420010344,4.436523768175681e-10,0,True
0.06776146788991289,0.23660054198097683,4.435895709446829e-10,2,True
0.06825688073394962,0.23603681904518914,4.288378201109821e-10,0,True
0.06825688073394962,0.2360368190352763,4.288367384772575e-10,2,True
0.06875229357798636,0.2354785638073842,4.1485716850006064e-10,0,True
0.06875229357798636,0.23547856360400884,4.1471052723465647e-10,2,True
0.06924770642202309,0.23492568426251306,4.0118196694589e-10,0,True
0.06924770642202309,0.23492568419270704,4.011801304058623e-10,2,True
0.06974311926605982,0.23437809173916846,3.881857639754727e-10,0,True
0.06974311926605982,0.23437809187353306,3.8820378303676506e-10,2,True
0.07023853211009655,0.23383569890760036,3.757733162980441e-10,0,True
0.07023853211009655,0.23383569891442393,3.7578087825307257e-10,2,True
0.07073394495413328,0.23329842057735428,3.638411959625638e-10,0,True
0.07073394495413328,4.303675074043463e-08,3.031963197969019e-16,1,False
0.07073394495413328,0.23329842058617675,3.6386284544741665e-10,2,True
0.07122935779817001,0.23276617368989855,3.524233466065133e-10,0,True
0.07122935779817001,0.2327661736543265,3.5242498422020074e-10,2,True
0.07172477064220674,0.23223887683042133,3.414485490037511e-10,0,True
0.07172477064220674,0.23223887680697197,3.414495639066808e-10,2,True
0.07222018348624347,0.2317164504941579,3.264051658842363e-10,0,True
0.07222018348624347,1.750923136625417e-15,3.031955368518147e-16,1,False
0.07222018348624347,0.2317164506615916,3.30912638885063e-10,2,True
0.0727155963302802,0.23119881761538238,3.2079311926210405e-10,0,True
0.0727155963302802,6.064416399871784e-10,3.0319610841507307e-16,1,False
0.0727155963302802,0.23119881761539604,3.207931192624131e-10,2,True
0.07321100917431694,0.23068590180190018,3.115711725592679e-10,0,True
0.07321100917431694,0.23068590181278517,3.11071092432444e-10,2,True
0.07370642201835367,0.2301776291940672,3.047638360875333e-10,0,True
0.07370642201835367,2.595632891149238e-12,3.0319553690573283e-16,1,False
0.07370642201835367,0.2301776290946758,3.0172774862258624e-10,2,True
0.0742018348623904,0.229673926953291,2.927453116562262e-10,0,True
0.0742018348623904,0.22967392694962174,2.927453116835443e-10,2,True
0.07469724770642713,0.22917472446698953,2.8410697466027106e-10,0,True
0.07469724770642713,0.22917472446665296,2.8410697471570374e-10,2,True
0.07519266055046386,0.22867995149632755,2.5465341947554116e-10,0,True
0.07519266055046386,0.2286799522897635,2.757968401609204e-10,2,True
0.0756880733945006,0.22818954245184783,2.656549980397227e-10,0,True
0.0756880733945006,0.22818954257397892,2.6779986401913157e-10,2,True
0.07618348623853732,0.2277034289460249,2.606770857855554e-10,0,True
0.07618348623853732,0.2277034289429401,2.601018038776426e-10,2,True
0.07667889908257405,0.22722154681392875,2.6861944953964124e-10,0,True
0.07667889908257405,0.22722154644793835,2.5268917046642694e-10,2,True
0.07717431192661078,0.22674383206864876,2.665800458109469e-10,0,True
0.07717431192661078,0.22674383152834982,2.4554918247663414e-10,2,True
0.07766972477064751,0.22627022196887817,2.385074748926567e-10,0,True
0.07766972477064751,0.22627022197340282,2.386697244001141e-10,2,True
0.07816513761468424,0.225800656447333,2.2288609350771222e-10,0,True
0.07816513761468424,0.22580065688523787,2.320393071682801e-10,2,True
0.07866055045872097,0.2253350758794154,2.0252662828066098e-10,0,True
0.07866055045872097,5.375389989931893e-16,3.03195536854499e-16,1,False
0.07866055045872097,0.2253350766496069,2.2564864546725303e-10,2,True
0.0791559633027577,0.2248734221534107,1.9919742852376744e-10,0,True
0.0791559633027577,0.2248734228757177,2.194841889452618e-10,2,True
0.07965137614679443,0.22441563820173369,2.120162736286645e-10,0,True
0.07965137614679443,0.2244156384012873,2.1353770298046405e-10,2,True
0.08014678899083116,0.22396166723424393,2.0744607759893695e-10,0,True
0.08014678899083116,3.0270187192469323e-16,3.0319553685448394e-16,1,False
0.08014678899083116,0.22396166740075732,2.0778930285104295e-10,2,True
0.0806422018348679,0.22351145443332177,2.0151093303192018e-10,0,True
0.0806422018348679,0.0,3.031955368547187e-16,1,False
0.0806422018348679,0.22351145471882264,2.0225666773130071e-10,2,True
0.08113761467890464,0.22306494634264026,1.9787423353547888e-10,0,True
0.08113761467890464,0.22306494673169408,1.969259908758502e-10,2,True
0.08163302752294137,0.2226220904700644,1.939274264483423e-10,0,True
0.08163302752294137,0.22262209066468164,1.9174907888607947e-10,2,True
0.0821284403669781,0.22218283508176095,1.8883267770143938e-10,0,True
0.0821284403669781,1.1000939244005617e-10,3.2305308939569047e-16,1,False
0.0821284403669781,0.22218283529379892,1.8676147528682228e-10,2,True
0.08262385321101483,0.22174712964014354,1.8354571495666066e-10,0,True
0.08262385321101483,2.3265536020297874e-11,3.0319553733035067e-16,1,False
0.08262385321101483,0.22174712982999095,1.819561727579157e-10,2,True
0.08311926605505156,0.22131492453310822,1.7720690911380986e-10,0,True
0.08311926605505156,0.22131492487017365,1.7726409266861774e-10,2,True
0.08361467889908829,0.22088617151333023,1.719507689517343e-10,0,True
0.08361467889908829,0.22088617186107035,1.728324465870339e-10,2,True
0.08411009174312503,0.22046082251847232,1.6792050377522748e-10,0,True
0.08411009174312503,0.22046082256199157,1.6842256812670146e-10,2,True
0.08460550458716176,0.2200388310044181,1.6383044353003076e-10,0,True
0.08460550458716176,0.2200388311641077,1.6422973607687722e-10,2,True
0.08510091743119849,0.21962015119122308,1.5896929961723213e-10,0,True
0.08510091743119849,1.7473520674167097e-12,3.031955306484147e-16,1,False
0.08510091743119849,0.2196201512617498,1.601444988936462e-10,2,True
0.08559633027523522,0.21920473826603587,1.5568620100363353e-10,0,True
0.08559633027523522,0.21920473831630938,1.56201408204927e-10,2,True
0.08609174311927195,0.2187925481003997,1.518871686138866e-10,0,True
0.08609174311927195,1.5522660485575466e-12,3.031955368829584e-16,1,False
0.08609174311927195,0.21879254813393037,1.523865076966162e-10,2,True
0.08658715596330868,0.21838353752985934,1.481724598924851e-10,0,True
0.08658715596330868,0.2183835375834334,1.486895002533347e-10,2,True
0.08708256880734541,0.21797766413128464,1.4503770566076866e-10,0,True
0.08708256880734541,0.21797766416644454,1.451150973228108e-10,2,True
0.08757798165138214,0.21757488629004382,1.4075967002628864e-10,0,True
0.08757798165138214,1.794482576052884e-12,3.0319866934903377e-16,1,False
0.08757798165138214,0.2175748863515726,1.4165034141312197e-10,2,True
0.08807339449541887,0.21717516337691842,1.3759542524935862e-10,0,True
0.08807339449541887,0.21717516321936037,1.3831345461170658e-10,2,True
0.0885688073394556,0.21677845531207418,1.3502712058359954e-10,0,True
0.0885688073394556,0.21677845531969817,1.3510589387467232e-10,2,True
0.08906422018349233,0.21638472282447035,1.3223212333896805e-10,0,True
0.08906422018349233,1.1397630575058362e-13,3.031955366602082e-16,1,False
0.08906422018349233,0.21638472265596698,1.3188043183867122e-10,2,True
0.08955963302752906,0.215993926825383,1.284412542470703e-10,0,True
0.08955963302752906,0.2159939268933743,1.2883049894951163e-10,2,True
0.09005504587156579,0.2156060301164692,1.2553930070923835e-10,0,True
0.09005504587156579,0.21560603017051422,1.2586714461080478e-10,2,True
0.09055045871560252,0.2152209952783,1.2272307607585444e-10,0,True
0.09055045871560252,0.21522099532406858,1.2299295061157202e-10,2,True
0.09104587155963925,0.2148387856370446,1.190905029729616e-10,0,True
0.09104587155963925,0.21483878584801944,1.202045078713535e-10,2,True
0.09154128440367598,0.21445936572038896,1.1657447298366513e-10,0,True
0.09154128440367598,0.21445936590264125,1.1749894181783178e-10,2,True
0.09203669724771271,0.21408270013310093,1.1411256191153414e-10,0,True
0.09203669724771271,0.2140827002886139,1.1487325509240866e-10,2,True
0.09253211009174946,0.21370875430621333,1.1170406512539486e-10,0,True
0.09253211009174946,0.21370875443762216,1.1232457147732054e-10,2,True
0.09302752293578619,0.213337494284983,1.0934858649269125e-10,0,True
0.09302752293578619,0.21333749439488328,1.0985013605706752e-10,2,True
0.09302752293578619,0.21333749439492622,1.0985013605926585e-10,3,True
0.09352293577982292,0.21296888671476358,1.0704583969947866e-10,0,True
0.09352293577982292,0.21296888681425863,1.0744076629171788e-10,2,True
0.09352293577982292,0.21296888680569215,1.0744730938015638e-10,3,True
0.09401834862385965,0.21260289882731007,1.0479557128559906e-10,0,True
0.09401834862385965,1.2637474085816085e-11,3.050479894463071e-16,1,False
0.09401834862385965,0.2126028987964245,1.0518415202239758e-10,2,True
0.09401834862385965,0.2126028989015936,1.0511356192956454e-10,3,True
0.09451376146789638,0.21223949842747442,1.0259752066494902e-10,0,True
0.09451376146789638,0.21223949873269565,1.0265156027113067e-10,2,True
0.09451376146789638,0.21223949848731916,1.0284646890950654e-10,3,True
0.0950091743119331,0.2118786538802401,1.0045134697408386e-10,0,True
0.0950091743119331,0.21187865392766703,1.0064370528803168e-10,2,True
0.0950091743119331,0.2118786539276893,1.0064370528931389e-10,3,True
0.09550458715596985,0.21152033409815615,9.835661885879059e-11,0,True
0.09550458715596985,0.21152033412854987,9.850387879363496e-11,2,True
0.09550458715596985,0.21152033413508542,9.850304111995489e-11,3,True
0.09600000000000657,0.21116450852908716,9.631278662565633e-11,0,True
0.09600000000000657,0.21116450854656682,9.641490940763289e-11,2,True
0.09600000000000657,0.21116450855721614,9.64223370947949e-11,3,True
