d,H,seed,stable
0.05054676258996108,0.6452350819021118,1,False
0.05054676258996108,0.15490330901289076,2,True
0.05054676258996108,0.07635441132323235,3,False
0.05093525179859443,0.6453099841570694,1,False
0.05093525179859443,0.1547186910354818,2,True
0.05093525179859443,0.07626309548661894,3,False
0.05132374100722778,0.6453843850081449,1,False
0.05132374100722778,0.15453573890523262,2,True
0.05132374100722778,0.07617260056577263,3,False
0.051712230215861126,0.6454582973036223,1,False
0.051712230215861126,0.15435442512463515,2,True
0.051712230215861126,0.07608291305508343,3,False
0.05210071942449447,0.6455317233517888,1,False
0.05210071942449447,0.15417472284896785,2,True
0.05210071942449447,0.07599401977034517,3,False
0.052489208633127823,0.6456046723990986,1,False
0.052489208633127823,0.15399660586868072,2,True
0.052489208633127823,0.07590590783878201,3,False
0.05287769784176117,0.6456771515302209,1,False
0.05287769784176117,0.15382004859413817,2,True
0.05287769784176117,0.07581856468945203,3,False
0.053266187050394515,4.541545115810351e-17,0,True
0.053266187050394515,0.6457491680860363,1,False
0.053266187050394515,0.15364502603117722,2,True
0.053266187050394515,0.07573197804401685,3,False
0.05365467625902786,0.6458207281985658,1,False
0.05365467625902786,0.1534715137648777,2,True
0.05365467625902786,0.07564613590785742,3,False
0.054043165467661206,0.6458918384447807,1,False
0.054043165467661206,0.15329948794125803,2,True
0.054043165467661206,0.07556102656152217,3,False
0.05443165467629456,0.6459625074604389,1,False
0.05443165467629456,0.1531289252504781,2,True
0.05443165467629456,0.07547663855249223,3,False
0.054820143884927904,0.6460327402237951,1,False
0.054820143884927904,0.15295980291830924,2,True
0.054820143884927904,0.07539296068724863,3,False
0.05520863309356125,0.6461025427508884,1,False
0.05520863309356125,0.1527920986642262,2,True
0.05520863309356125,0.0753099820236315,3,False
0.0555971223021946,0.6461719213640218,1,False
0.0555971223021946,0.1526257907295326,2,True
0.0555971223021946,0.07522769186347596,3,False
0.05598561151082795,0.6462408829391875,1,False
0.05598561151082795,0.1524608578193943,2,True
0.05598561151082795,0.07514607974551188,3,False
0.05637410071946129,0.6463094325499995,1,False
0.05637410071946129,0.15229727912396301,2,True
0.05637410071946129,0.07506513543852086,3,False
0.056762589928094645,0.6463775764088397,1,False
0.056762589928094645,0.15213503422451508,2,True
0.056762589928094645,0.07498484893473525,3,False
0.05715107913672799,0.6464453200719715,1,False
0.05715107913672799,0.1519741033610081,2,True
0.05715107913672799,0.07490521044347043,3,False
0.057539568345361336,0.6465126691911707,1,False
0.057539568345361336,0.15181446688763026,2,True
0.057539568345361336,0.07482621038498341,3,False
0.05792805755399468,0.6465796292273934,1,False
0.05792805755399468,0.15165610578591987,2,True
0.05792805755399468,0.07474783938454743,3,False
0.05831654676262803,6.5620817994937564e-21,0,False
0.05831654676262803,0.6466462055475881,1,False
0.05831654676262803,0.1514990002824907,2,True
0.05831654676262803,0.07467008826673276,3,False
0.05870503597126138,5.021441088415351e-12,0,True
0.05870503597126138,0.6467124034029159,1,False
0.05870503597126138,0.15134313543528735,2,True
0.05870503597126138,0.0745929480498945,3,False
0.059093525179894725,6.285941173165146e-16,0,True
0.059093525179894725,0.646778227966134,1,False
0.059093525179894725,0.1511884900437747,2,True
0.059093525179894725,0.07451640994085143,3,False
0.05948201438852807,0.6468436842599615,1,False
0.05948201438852807,0.1510350476829252,2,True
0.05948201438852807,0.07444046532967337,3,False
0.05987050359716142,0.6469087771946324,1,False
0.05987050359716142,0.1508827912167905,2,True
0.05987050359716142,0.07436510578452131,3,False
0.06025899280579477,5.458768302347045e-12,0,True
0.06025899280579477,0.6469735117862339,1,False
0.06025899280579477,0.15073170385115212,2,True
0.06025899280579477,0.07429032304703767,3,False
0.060647482014428114,1.5351315824960147e-13,0,True
0.060647482014428114,0.6470378927297596,1,False
0.060647482014428114,0.15058176913591875,2,True
0.060647482014428114,0.0742161090277431,3,False
0.061035971223061466,5.23965925211072e-16,0,True
0.061035971223061466,0.6471019245522929,1,False
0.061035971223061466,0.150432970955912,2,True
0.061035971223061466,0.07414245580135227,3,False
0.061424460431694805,0.6471656121401458,1,False
0.061424460431694805,0.15028529352196165,2,True
0.061424460431694805,0.07406935560189426,3,False
0.06181294964032816,1.5456339150681123e-12,0,True
0.06181294964032816,0.6472289595769727,1,False
0.06181294964032816,0.15013872136229756,2,True
0.06181294964032816,0.07399680088383984,3,False
0.0622014388489615,0.6472919715995265,1,False
0.0622014388489615,0.149993239314221,2,True
0.0622014388489615,0.07392478400226103,3,False
0.06258992805759485,0.647354652551025,1,False
0.06258992805759485,0.14984883251604691,2,True
0.06258992805759485,0.07385329783174772,3,False
0.0629784172662282,0.6474170065921159,1,False
0.0629784172662282,0.14970548639930356,2,True
0.0629784172662282,0.0737823351438018,3,False
0.06336690647486154,0.6474790288451738,1,False
0.06336690647486154,0.14956318668118243,2,True
0.06336690647486154,0.07371188891282547,3,False
0.06375539568349489,0.6475407506373956,1,False
0.06375539568349489,0.14942191935722715,2,True
0.06375539568349489,0.07364195224917576,3,False
0.06414388489212824,2.480416091225073e-16,0,True
0.06414388489212824,0.6476021486929692,1,False
0.06414388489212824,0.1492816706942526,2,True
0.06414388489212824,0.07357251839630748,3,False
0.0645323741007616,9.8042824139237e-15,0,True
0.0645323741007616,0.6476632361818562,1,False
0.0645323741007616,0.149142427223486,2,True
0.0645323741007616,0.07350358072743166,3,False
0.06492086330939494,0.6477240169328643,1,False
0.06492086330939494,0.14900417573392147,2,True
0.06492086330939494,0.0734351327422677,3,False
0.06530935251802829,0.6477844947387579,1,False
0.06530935251802829,0.14886690326588037,2,True
0.06530935251802829,0.0733671680638935,3,False
0.06569784172666163,0.6478446729733278,1,False
0.06569784172666163,0.14873059710476913,2,True
0.06569784172666163,0.07329968043569236,3,False
0.06608633093529498,0.6479045566236005,1,False
0.06608633093529498,0.14859524477502895,2,True
0.06608633093529498,0.0732326637183957,3,False
0.06647482014392833,0.6479641478711382,1,False
0.06647482014392833,0.148460834034268,2,True
0.06647482014392833,0.07316611188721057,3,False
0.06686330935256167,0.6480234508700877,1,False
0.06686330935256167,0.1483273528675721,2,True
0.06686330935256167,0.07310001902902967,3,False
0.06725179856119502,0.6480824690645718,1,False
0.06725179856119502,0.14819478933256622,2,True
0.06725179856119502,0.07303437933972626,3,False
0.06764028776982836,1.9371857149983998e-12,0,True
0.06764028776982836,0.6481412058775937,1,False
0.06764028776982836,0.1480631322828626,2,True
0.06764028776982836,0.07296918712153193,3,False
0.06802877697846171,0.6481996648790721,1,False
0.06802877697846171,0.14793236994981884,2,True
0.06802877697846171,0.07290443678048497,3,False
0.06841726618709507,0.6482578488754733,1,False
0.06841726618709507,0.14780249130040563,2,True
0.06841726618709507,0.07284012282395778,3,False
0.06880575539572842,3.1569580285246783e-13,0,True
0.06880575539572842,0.6483157615229089,1,False
0.06880575539572842,0.1476734853648044,2,True
0.06880575539572842,0.0727762398582587,3,False
0.06919424460436176,0.648373406156956,1,False
0.06919424460436176,0.14754534137686612,2,True
0.06919424460436176,0.07271278258630078,3,False
0.06958273381299511,0.6484307856982336,1,False
0.06958273381299511,0.14741804881676654,2,True
0.06958273381299511,0.07264974580534198,3,False
0.06997122302162845,0.6484879033842013,1,False
0.06997122302162845,0.14729159725541105,2,True
0.06997122302162845,0.07258712440478925,3,False
0.0703597122302618,0.14716597651171917,1,True
0.0703597122302618,0.14716597651162383,2,True
0.0703597122302618,0.07252491336406677,3,False
0.07074820143889515,0.14704117656678703,1,True
0.07074820143889515,0.1470411765624659,2,True
0.07074820143889515,0.07246310775054125,3,False
0.07113669064752849,0.07240170265936412,1,False
0.07113669064752849,0.1469171873921256,2,True
0.07113669064752849,0.07240170271751235,3,False
0.07152517985616184,0.6487138147702091,1,False
0.07152517985616184,0.146793999873725,2,True
0.07152517985616184,0.07234069350225465,3,False
0.07191366906479518,0.0722800753642213,1,False
0.07191366906479518,0.1466716039470224,2,True
0.07191366906479518,0.14667160388023193,3,True
0.07230215827342854,0.07221984386880412,1,False
0.07230215827342854,0.1465499904146431,2,True
0.07230215827342854,0.14654999045901135,3,True
0.07269064748206189,2.7173433742521997e-14,0,True
0.07269064748206189,0.07215999430144544,1,False
0.07269064748206189,0.1464291501630614,2,True
0.07269064748206189,0.1464291502378563,3,True
0.07307913669069524,0.07210052234241628,1,False
0.07307913669069524,0.1463090741321803,2,True
0.07307913669069524,0.1463090742169867,3,True
0.07346762589932858,0.07204142358186433,1,False
0.07346762589932858,0.14618975344420257,2,True
0.07346762589932858,0.14618975355834682,3,True
0.07385611510796192,0.07198269372359256,1,False
0.07385611510796192,0.14607117936992872,2,True
0.07385611510796192,0.14607117953046075,3,True
0.07424460431659527,0.0719243285472588,1,False
0.07424460431659527,0.14595334333024354,2,True
0.07424460431659527,0.14595334356022835,3,True
0.07463309352522862,0.07186632388829628,1,False
0.07463309352522862,0.14583623720098515,2,True
0.07463309352522862,0.14583623720263805,3,True
0.07502158273386197,0.07180867581216047,1,False
0.07502158273386197,0.14571985216286018,2,True
0.07502158273386197,0.14571985219166006,3,True
0.07541007194249533,0.07175137985714684,1,False
0.07541007194249533,0.14560418028514766,2,True
0.07541007194249533,0.1456041803860682,3,True
0.07579856115112867,0.07169443251561716,1,False
0.07579856115112867,0.14548921354228278,2,True
0.07579856115112867,0.14548921384869462,3,True
0.076187050359762,0.0716378297399949,1,False
0.076187050359762,0.14537494403926432,2,True
0.076187050359762,0.14537494402265225,3,True
0.07657553956839536,0.0715815677141249,1,False
0.07657553956839536,0.14526136401335252,2,True
0.07657553956839536,0.14526136400646258,3,True
0.07696402877702871,0.07152564282461041,1,False
0.07696402877702871,0.14514846581961457,2,True
0.07696402877702871,0.14514846581578086,3,True
0.07735251798566206,0.07147005090150187,1,False
0.07735251798566206,0.14503624192757325,2,True
0.07735251798566206,0.14503624187615743,3,True
0.0777410071942954,0.07141478876759316,1,False
0.0777410071942954,0.14492468495802455,2,True
0.0777410071942954,0.14492468493980212,3,True
0.07812949640292874,0.6496318726626762,1,False
0.07812949640292874,0.1448137876223999,2,True
0.07812949640292874,0.1448137876238746,3,True
0.07851798561156209,0.6496839215918223,1,False
0.07851798561156209,0.1447035427549739,2,True
0.07851798561156209,0.14470354284002943,3,True
0.07890647482019544,6.3622650775126396e-18,0,True
0.07890647482019544,0.6497357681544765,1,False
0.07890647482019544,0.14459394330282288,2,True
0.07890647482019544,0.1445939432871872,3,True
0.0792949640288288,0.6497874138597918,1,False
0.0792949640288288,0.14448498232350052,2,True
0.0792949640288288,0.14448498228084314,3,True
0.07968345323746215,0.6498388615627897,1,False
0.07968345323746215,0.14437665298277544,2,True
0.07968345323746215,0.14437665288443424,3,True
0.08007194244609549,0.6498901130054138,1,False
0.08007194244609549,0.14426894855242653,2,True
0.08007194244609549,0.14426894844832072,3,True
0.08046043165472883,0.6499411702329021,1,False
0.08046043165472883,0.14416186240809373,2,True
0.08046043165472883,0.1441618620998158,3,True
0.08084892086336218,0.649992035454787,1,False
0.08084892086336218,0.14405538802718248,2,True
0.08084892086336218,0.0709841395435844,3,False
0.08123741007199553,0.6500427102887948,1,False
0.08123741007199553,0.14394951898682062,2,True
0.08123741007199553,0.07093168919025547,3,False
0.08162589928062888,0.6500931971629976,1,False
0.08162589928062888,0.1438442489618654,2,True
0.08162589928062888,0.07087953501737794,3,False
0.08201438848926222,0.6501434976673952,1,False
0.08201438848926222,0.14373957172295998,2,True
0.08201438848926222,0.0708276739471978,3,False
0.08240287769789556,0.6501936139573657,1,False
0.08240287769789556,0.14363548113463734,2,True
0.08240287769789556,0.07077610295403916,3,False
0.08279136690652891,0.14353197116790803,1,True
0.08279136690652891,0.1435319711534705,2,True
0.08279136690652891,0.07072481904633716,3,False
0.08317985611516227,0.14342903581860275,1,True
0.08317985611516227,0.14342903582626776,2,True
0.08317985611516227,0.07067381931798733,3,False
0.08356834532379562,0.07062310085399381,1,False
0.08356834532379562,0.14332666928831161,2,True
0.08356834532379562,0.07062310085007915,3,False
0.08395683453242897,0.14322486593605738,1,True
0.08395683453242897,0.1432248657616398,2,True
0.08395683453242897,0.07057266080162217,3,False
0.08434532374106231,0.07052249636784663,1,False
0.08434532374106231,0.1431236195533677,2,True
0.08434532374106231,0.0705224963671746,3,False
0.08473381294969565,0.07047260478468124,1,False
0.08473381294969565,0.14302292505405084,2,True
0.08473381294969565,0.0704726047781248,3,False
0.085122302158329,0.07042298336859924,1,False
0.085122302158329,0.14292277673608605,2,True
0.085122302158329,0.0704229833113542,3,False
0.08551079136696235,0.07037362929105259,1,False
0.08551079136696235,0.14282316915215082,2,True
0.08551079136696235,0.07037362928667566,3,False
0.0858992805755957,0.07032454005237564,1,False
0.0858992805755957,0.14272409693367846,2,True
0.0858992805755957,0.07032454005327267,3,False
0.08628776978422904,0.07027571299375626,1,False
0.08628776978422904,0.14262555478937017,2,True
0.08628776978422904,0.07027571300150627,3,False
0.08667625899286238,0.0702271455470245,1,False
0.08667625899286238,0.14252753750374084,2,True
0.08667625899286238,0.07022714553955696,3,False
0.08706474820149573,0.07017883515360882,1,False
0.08706474820149573,0.1424300399356989,2,True
0.08706474820149573,0.07017883515446156,3,False
0.08745323741012909,0.07013077936675788,1,False
0.08745323741012909,0.14233305701715931,2,True
0.08745323741012909,0.07013077937826226,3,False
0.08784172661876244,0.0700829756734056,1,False
0.08784172661876244,0.142236583751688,2,True
0.08784172661876244,0.07008297567472704,3,False
0.08823021582739579,0.07003542166149121,1,False
0.08823021582739579,0.14214061521317747,2,True
0.08823021582739579,0.07003542166126427,3,False
0.08861870503602913,0.06998811493839101,1,False
0.08861870503602913,0.14204514654455244,2,True
0.08861870503602913,0.06998811493229269,3,False
0.08900719424466247,0.06994105312761215,1,False
0.08900719424466247,0.14195017295650544,2,True
0.08900719424466247,0.06994105312543554,3,False
0.08939568345329582,0.0698942339112907,1,False
0.08939568345329582,0.14185568972626017,2,True
0.08939568345329582,0.06989423391120564,3,False
0.08978417266192917,0.06984765496198843,1,False
0.08978417266192917,0.14176169219636334,2,True
0.08978417266192917,0.0698476549955162,3,False
0.09017266187056253,0.0698013140762856,1,False
0.09017266187056253,0.1416681757735032,2,True
0.09017266187056253,0.06980131410503192,3,False
0.09056115107919586,0.06975520900721262,1,False
0.09056115107919586,0.14157513592735438,2,True
0.09056115107919586,0.06975520897266366,3,False
0.0909496402878292,0.06970933750472194,1,False
0.0909496402878292,0.1414825681894489,2,True
0.0909496402878292,0.06970933750416715,3,False
0.09133812949646256,0.06966369741597045,1,False
0.09133812949646256,0.14139046815207143,2,True
0.09133812949646256,0.069663697415126,3,False
0.09172661870509591,0.06961828659837858,1,False
0.09172661870509591,0.14129883146717914,2,True
0.09172661870509591,0.0696182865975264,3,False
0.09211510791372926,0.06957310293578337,1,False
0.09211510791372926,0.14120765384534562,2,True
0.09211510791372926,0.06957310293472412,3,False
0.09250359712236261,0.0695281443398192,1,False
0.09250359712236261,0.1411169310547274,2,True
0.09250359712236261,0.06952814433876567,3,False
0.09289208633099595,0.06948340874951793,1,False
0.09289208633099595,0.1410266589200528,2,True
0.09289208633099595,0.06948340874965883,3,False
0.09328057553962929,0.06943889413863574,1,False
0.09328057553962929,0.14093683332163337,2,True
0.09328057553962929,0.06943889413490889,3,False
0.09366906474826264,0.06939459849087347,1,False
0.09366906474826264,0.140847450194396,2,True
0.09366906474826264,0.06939459848952233,3,False
0.094057553956896,0.06935051983354003,1,False
0.094057553956896,0.14075850552693603,2,True
0.094057553956896,0.06935051983247609,3,False
0.09444604316552935,0.06930665620477751,1,False
0.09444604316552935,0.14066999536059055,2,True
0.09444604316552935,0.0693066562097626,3,False
0.09483453237416269,0.06926300569912304,1,False
0.09483453237416269,0.14058191578853146,2,True
0.09483453237416269,0.06926300569561887,3,False
0.09522302158279602,0.06921956639045476,1,False
0.09522302158279602,0.14049426295487813,2,True
0.09522302158279602,0.06921956638685743,3,False
0.09561151079142938,2.4194160838425524e-16,0,True
0.09561151079142938,0.06917633640322327,1,False
0.09561151079142938,0.14040703305382787,2,True
0.09561151079142938,0.06917633640522497,3,False
0.09600000000006273,4.2437844886489254e-13,0,True
0.09600000000006273,0.0691333139007475,1,False
0.09600000000006273,0.14032022232880584,2,True
0.09600000000006273,0.06913331389679654,3,False
