t_hr,M,H,B_mM_model,q,U
0.0,0.2,0.6,13.92060823,0.0,0.0
14.23728813559322,1.342721171918345,0.6251367068963728,3.9454662897659256,0.12162360487589413,0.0
28.47457627118644,1.9208006830323214,0.7292596064250207,5.375497059277244,0.078380691306524,0.0
42.71186440677966,1.986724680161212,0.7164839157423804,5.014677881191784,0.03444041463173558,0.0
56.94915254237288,1.9907460306449258,0.7096272245921746,4.8833074818060656,0.02644213041031924,0.0
71.1864406779661,1.9909551727435242,0.7096555150658426,4.884050786941,0.02644213041031924,0.0
85.42372881355932,1.9909659629989154,0.7096574532489787,4.884082646428019,0.02644213041031924,0.0
99.66101694915254,1.9909665196415756,0.7096575528135974,4.8840842926077555,0.02644213041031924,0.0
113.89830508474576,1.990966548357242,0.709657557950188,4.884084377528918,0.02644213041031924,0.0
128.135593220339,1.9909665498386038,0.7096575582151704,4.884084381909768,0.02644213041031924,0.0
142.3728813559322,1.9909665499150233,0.7096575582288401,4.884084382135764,0.02644213041031924,0.0
156.61016949152543,1.9909665499189653,0.7096575582295453,4.88408438214742,0.02644213041031924,0.0
170.84745762711864,1.9909665499191587,0.8291252366663576,11.227839194044002,0.022720435800846032,1.0
185.08474576271186,1.9909665499191525,0.8654264468596256,12.845840633610456,0.009983341771351463,1.0
199.32203389830508,1.990966549919146,0.8647770773827202,12.776822739164889,0.004386672588421555,1.0
213.5593220338983,1.9909665499191385,0.8644835496904371,12.746063545825564,0.0019275005142139888,1.0
227.79661016949152,1.9909665499191258,0.8643541450721042,12.732547259746934,0.0008469422227054919,1.0
242.03389830508473,1.990966549919113,0.8642972023641777,12.726608123509223,0.0003721457521325764,1.0
256.271186440678,1.9909665499190943,0.8642721658428186,12.723998454188386,0.00016352055325363424,1.0
270.50847457627117,1.9909665499190718,0.8642611617349825,12.722851764146265,7.185080357128575e-05,1.0
284.7457627118644,1.9909665499190439,0.8642563259437459,12.72234790878373,3.1571187053301315e-05,1.0
