time,H_anti_inflammatory,H_probiotic_dose,H_postbiotic_dose
0.0,0.06314960358663213,0.06314960358663213,0.06314960358663213
0.5025125628140703,0.06288911516851578,0.06288911516851578,0.06288911516851578
1.0050251256281406,0.06262972378240987,0.06262972378240987,0.06262972378240987
1.507537688442211,0.06237142940826008,0.06237142940826008,0.06237142940826008
2.0100502512562812,0.062114231436190444,0.062114231436190444,0.062114231436190444
2.5125628140703515,0.06185812848225711,0.06185812848225711,0.06185812848225711
3.015075376884422,0.06160311838844831,0.06160311838844831,0.06160311838844831
3.517587939698492,0.06134916843426618,0.0613489736921308,0.0613489736921308
4.0201005025125625,0.061096241868408625,0.06109538986010889,0.06109538986010889
4.522613065326633,0.06084435952157707,0.060842471181555516,0.060842471181555516
5.025125628140703,0.06059353998108747,0.06059032000715161,0.06059032000715161
5.527638190954773,0.06034379877914164,0.06033903091684909,0.06033903091684909
6.030150753768844,0.06009514839282718,0.060088690719870885,0.060088690719870885
6.532663316582914,0.05984759824411757,0.05983937845471093,0.05983937845471093
7.035175879396984,0.059601154699872066,0.059591165389134136,0.059591165389134136
7.537688442211055,0.05935582107183579,0.059344115020176454,0.059344115020176454
8.040201005025125,0.05911159761663967,0.0590982830741448,0.0590982830741448
8.542713567839195,0.05886848153580049,0.05885371750661713,0.05885371750661713
9.045226130653266,0.058626466975720826,0.05861045850244236,0.05861045850244236
9.547738693467336,0.058385545027689105,0.05836853847574044,0.05836853847574044
10.050251256281406,0.05814570372787958,0.0581279820699023,0.0581279820699023
10.552763819095476,0.057906928057352335,0.05788880615758988,0.05788880615758988
11.055276381909547,0.05766919994205327,0.057651019840736124,0.057651019840736124
11.557788944723617,0.057432498252814136,0.05741462445054498,0.05741462445054498
12.060301507537687,0.057196798805352486,0.05717961354749138,0.05717961354749138
12.562814070351758,0.05696207436027172,0.05694597292132129,0.05694597292132129
13.065326633165828,0.056728294623061046,0.056713680591051634,0.056713680591051634
13.567839195979898,0.056462414734292796,0.056482706804970376,0.056482706804970376
14.070351758793969,0.05609201115077846,0.05625301404063646,0.05625301404063646
14.572864321608039,0.0556664048048709,0.05602455700487985,0.05602455700487985
15.07537688442211,0.05523641165213483,0.05579728263380147,0.05579728263380147
15.57788944723618,0.0548461402286238,0.05557113009277331,0.05557113009277331
16.08040201005025,0.054532991650880186,0.05534603077643831,0.05534603077643831
16.58291457286432,0.05432765961593519,0.05512190830871042,0.05512190830871042
17.08542713567839,0.05425413040130886,0.05489867854277461,0.05489867854277461
17.587939698492463,0.05432968286501003,0.05467624956108684,0.05467624956108684
18.09045226130653,0.054564888445536426,0.05445452167537407,0.05445452167537407
18.5929648241206,0.05496361116187455,0.05423338742663426,0.05423338742663426
19.09547738693467,0.055523007613499764,0.05401273158513637,0.05401273158513637
19.597989949748744,0.05623352698037624,0.053792431150420386,0.053792431150420386
20.100502512562812,0.05707891102295699,0.06281195074127531,0.09124505374204876
20.60301507537688,0.058036194082183835,0.31839509687384226,0.24508291276093125
21.105527638190953,0.05907570307948747,0.6431614094067305,0.3489230098715497
21.608040201005025,0.060161057516787374,0.8265367335210393,0.4146728644638434
22.110552763819094,0.06124916947649187,0.901788557135463,0.4552859506963654
22.613065326633162,0.06229024362149811,0.9270472867228622,0.47733336894374745
23.115577889447234,0.0632277771951921,0.9328399825117204,0.48567514085352725
23.618090452261306,0.06403884281844255,0.9312326396715996,0.4852254054164096
24.120603015075375,0.06489844873668169,0.9263588096609933,0.4788750380982196
24.623115577889443,0.06578703521405421,0.9198189513480397,0.4687025967950357
25.125628140703515,0.0666516770252743,0.9121564521603146,0.4557583331881943
25.628140703517587,0.06744595313614357,0.9038009042853095,0.4409267572345375
26.130653266331656,0.068129946703551,0.8947998753909464,0.425129132987927
26.633165829145725,0.06867024507547298,0.8851451184802651,0.4088666944308598
27.135678391959797,0.06903993979097328,0.8751250767955845,0.3923589602180777
27.63819095477387,0.06921862658020304,0.8647522962540027,0.375855332996439
28.140703517587937,0.06919240536440087,0.8538108725752797,0.3595789339033723
28.643216080402006,0.06895388025589266,0.8425402278619583,0.3436492060343517
29.145728643216078,0.06850215955809179,0.8311437996510853,0.3281299385013887
29.64824120603015,0.06784285576549896,0.819533841063439,0.3130799695919013
30.15075376884422,0.06698808556370232,0.8076359964960578,0.2985507719010144
30.653266331658287,0.06595646982937738,0.7958617689173109,0.28457571522534814
31.15577889447236,0.06477313363028701,0.7849037979377137,0.2711558766977097
31.65829145728643,0.06346970622528156,0.7752406745415016,0.2582899911786737
32.1608040201005,0.0620843210642987,0.7669595698318786,0.2459750789283409
32.66331658291457,0.06066161578836351,0.7599331578405197,0.23420641004922918
33.16582914572864,0.05925273222958846,0.7542815488508304,0.22297695422572233
33.66834170854271,0.0579153164111734,0.7498483476416252,0.21227138717886732
34.17085427135678,0.0567135185474056,0.746345555105191,0.2020713446284857
34.67336683417085,0.055684518601468454,0.7436229357444621,0.19235903513570252
35.175879396984925,0.05471828044540052,0.7416053979181939,0.18311699155876085
35.678391959798994,0.0537962737934725,0.740120556550066,0.17432807105302198
36.18090452261306,0.052916627360518255,0.7390158278551894,0.1659754550709648
36.68341708542713,0.05207753633505111,0.7381951011633807,0.15804255546175663
37.1859296482412,0.051277262379263874,0.7376155179728214,0.15051115318918942
37.688442211055275,0.05051413362902877,0.7372444130887686,0.14336316177662758
38.19095477386934,0.04978654469389754,0.7369961222240987,0.1365814365260627
38.69346733668341,0.04909295665710133,0.7368350399392215,0.1301494407121366
39.19597989949749,0.04843189707555077,0.7367351299548207,0.12405124558214181
