subject_id,alpha_B,beta0_H,beta1_H
C3001,0.7841773595728188,0.3544078192684042,0.5000021434411255
C3002,0.8867259572638174,0.18082053431157635,0.558548051775867
C3003,0.20000000000000004,0.39998264383088,0.5968782956763745
C3004,0.6333918003447893,-0.3999931456464978,1.46874864278429
C3006,0.20000000000012844,0.3999378839666881,0.6031391222240514
C3008,0.6611696086375033,0.37934219345785636,0.6758598978047103
C3009,0.8392168120208631,-0.3950764594467642,1.4470702253046837
C3010,0.7508976887165378,0.37216572242602636,0.5733609786884609
C3011,2.7751795264945325,0.3999899496397765,0.6007461250735894
C3012,0.9251745825873429,0.3999984228718282,0.631679898509181
C3013,2.6008271402827936,0.38943026465363456,0.5000000000008314
C3015,0.20000000000000306,0.39998367866870776,0.5897614947259485
C3016,0.20000000000000004,0.26548131003685177,0.5000000000936197
C3017,0.34221737113339024,0.39920949047985566,0.5546082670197527
C3021,1.4770112830830346,0.234423211492551,0.7482753444132275
C3023,0.20000000000000492,0.3999997140248065,0.5881520982305549
C3027,0.37506827312744473,0.3999738608553567,0.517792550287054
C3028,0.6278790439952905,-0.39827077042718895,1.4431936465014943
C3031,0.7438100310174306,0.398984206328163,0.5027062154428619
C3032,0.20000000002562668,0.3989698867835963,0.6221968664719204
C3034,0.6981063884088419,0.0352331554763834,0.9538321082918993
C3035,0.2000000000000088,0.20057688642050106,0.5000900156982016
C3037,2.616353423208884,0.3997064215755864,0.5157655254094896
E5001,0.20000000021228528,0.3000936711367305,0.5183255048633206
E5004,2.6992692471207738,0.3990794116272221,0.6245376557569629
E5009,0.5991639182801917,-0.3983264942561209,1.4154683135266801
E5013,0.667376302814844,-0.3999991072232856,1.4566487049113925
H4001,1.7161855393234473,0.0404541824841033,1.0675896147222494
H4004,0.20000000000000012,0.3709469672098893,0.5000572577911073
H4006,1.645575425705436,0.1318055199089675,0.8819237886072597
H4007,3.9999999999837845,0.149878264122071,0.865401741436773
H4010,0.23714512565712456,0.39977131974889374,0.61547739025718
H4014,1.1433572476708753,0.39976452219921815,0.6031407870139676
H4015,0.20000000321665878,-0.1479566530655606,1.0956637946384769
H4017,0.2000013046967574,0.30151116150839863,0.5000000801394603
H4019,0.2000000000000001,0.399997062170149,0.6422466015426976
H4020,0.707056681878219,0.3999692159755425,0.6072123347894398
H4027,0.20000000000000004,0.3998366035817689,0.5915346397773548
H4031,0.20000000033005016,0.35644096723744995,0.500000000178194
H4032,0.8127744706694311,-0.39999983392754984,1.4926289263818497
H4035,0.20000000011877328,0.399998520602462,0.5826247614550368
H4038,1.502362852343216,0.39999996055115455,0.6338842432187072
H4039,1.4387765066513691,0.2620902344888652,0.6899856120160448
H4042,1.605492564473128,0.3193576496273785,0.5001800762804988
H4043,0.2283421096245892,-0.3858511071905669,1.4348846921350027
M2008,0.20000000000198054,0.38888860257233554,0.5000000000009155
M2014,0.7189744842481689,0.3999999627460981,0.5816536809905436
M2021,0.2000019222698726,-0.3999966285765407,1.4294867736616972
M2025,0.7346016666053932,-0.39999895309120165,1.3173039944498306
M2026,0.20000000003403198,0.39999128515231663,0.5442798898132634
M2027,0.20000000000000023,0.39996724083558105,0.589413296802199
M2028,1.6094200354219976,0.12532647665917993,0.8522463857568399
M2034,1.3150855358058582,0.3214069602672052,0.7091949970947432
M2064,3.999999999999968,0.29859025680549595,0.6534534489467652
M2068,3.999999999999533,0.3999994531874769,0.5673904928894383
M2069,3.999999982713749,0.3984877428233189,0.500000001044874
M2071,3.9999999999932285,0.39986918122046033,0.560752033921967
M2083,0.9559319894184198,0.39971249184947194,0.5916949758188262
M2085,0.5346609575324858,-0.004853154168451036,0.9816207664214736
P6005,0.751074962077397,-0.2395455736199769,1.3080331039856057
P6009,0.20000000020043707,0.3353409020506696,0.5000001179448597
P6010,0.2000000000000002,0.2536650258937762,0.5839857628685937
P6013,1.4962256393848103,0.3993097994625901,0.5306803140153402
P6016,0.2000000041656022,0.39999818946241766,0.6355159472360933
P6024,0.20000002398049357,0.39999910411534245,0.5899718905423409
P6028,0.711885820118636,0.24133200210376957,0.638385351923815
P6033,0.20000000001302384,0.39999921799309623,0.5800682493963246
P6035,0.9358092590815091,0.3999065429875397,0.6339485724618144
P6037,0.610506812220266,-0.2915018560750126,1.386524566004205
P6038,0.6985970679166535,0.3999898945167861,0.5864829574972698
