t,d,M,H,B,q,H_var,H_ac1
17.0,0.08481666666666667,0.54021904104069,0.861658934706409,0.8625729057218605,0.0,,
17.5,0.08495833333333333,0.5532493570278546,0.8680157792850387,0.8818960678613653,0.0,,
18.0,0.0851,0.566389087550533,0.8694817868500704,0.9008460125995112,0.0,,
18.5,0.08524166666666667,0.5796295297492726,0.8727263451384291,0.9202629027263719,0.0,,
19.0,0.08538333333333334,0.5929616929508278,0.8774933825301916,0.9397919188839843,0.0,,
19.5,0.085525,0.606376321434996,0.8785171211169374,0.9591718330593813,0.0,,
20.0,0.08566666666666667,0.6198639187990799,0.8807887417667247,0.9790469287166615,0.0,0.0018168440097147509,0.9873223918490565
20.5,0.08580833333333333,0.6334147737933106,0.8834165986106982,0.9991249834956656,0.0,0.0019351146228275534,0.9921657566908723
21.0,0.08595,0.647018987485385,0.8857302608489911,1.0193094861949092,0.0,0.0020473647885339338,0.9952648046497733
21.5,0.08609166666666666,0.6606665015983281,0.8853220992229272,1.039632534907111,0.0,0.0021186089185902665,0.9971762955645334
22.0,0.08623333333333333,0.6743471278534148,0.888242575269374,1.0605404031237529,0.0,0.002145650074047638,0.9982043030976355
22.5,0.08637500000000001,0.688050578139081,0.893363397006153,1.0813346226194158,0.0,0.002137105052309824,0.9989039414441869
23.0,0.08651666666666667,0.7017664953177827,0.8915342788130335,1.1016290345874917,0.0,0.0020712327729913364,0.998994273714704
23.5,0.08665833333333334,0.7154844844757885,0.8956843606599365,1.1227627746027204,0.0,0.001986591470376704,0.9989448049267174
24.0,0.0868,0.7291941444160223,0.8974917461662892,1.1434699534475592,0.0,0.00189692722535028,0.99901271479063
24.5,0.08694166666666667,0.7428850991913892,0.8976814389589741,1.1642450797196633,0.0,0.0017883578609714844,0.9990073318377913
25.0,0.08708333333333333,0.7565470294755745,0.903610882555861,1.1853609518915686,0.0,0.001684147954912743,0.9988039208772954
25.5,0.087225,0.7701697035700938,0.9054746611965792,1.2056349673837217,0.0,0.0015873983668557403,0.9987375521707614
26.0,0.08736666666666666,0.7837430078503828,0.9032208933938649,1.2259775845077843,0.0,0.001488212422126521,0.998511888771647
26.5,0.08750833333333333,0.7972569764598567,0.9048019683156836,1.2471520886524021,0.0,0.0013972328061325721,0.9984286692822005
27.0,0.08765,0.810701820069064,0.9072936132795077,1.2682188171677806,0.0,0.0013092619113537212,0.9983271290352081
27.5,0.08779166666666667,0.8240679535271471,0.9078022772565879,1.2889824839051998,0.0,0.0012282192423617375,0.9982999341679825
28.0,0.08793333333333334,0.8373460222446627,0.9103170544429182,1.3098634637907929,0.0,0.0011639176649912446,0.9982206443533073
28.5,0.088075,0.8505269271601901,0.9108285595388321,1.3303928793014252,0.0,0.0010953353799051004,0.998103530977392
29.0,0.08821666666666667,0.863601848157877,0.9130400421260882,1.3510077118050434,0.0,0.0010341078489048516,0.998060039841239
29.5,0.08835833333333333,0.8765622658188928,0.9163630849202933,1.3712958571481055,0.0,0.000972406497234704,0.99788662842648
30.0,0.0885,0.8893999814064433,0.914567609819113,1.3910394361013407,0.0,0.0009050062166871204,0.9976588622401539
30.5,0.08864166666666667,0.9021071350012998,0.9156141562051884,1.411375384415455,0.0,0.000835286027838813,0.9975013941658061
31.0,0.08878333333333334,0.914676221722462,0.9153043484567418,1.4315373516314975,0.0,0.0007725526017055502,0.9972858609465185
31.5,0.088925,0.9271001059853483,0.9166797123756676,1.4517996493907264,0.0,0.0007119611673822298,0.9971601340573101
32.0,0.08906666666666667,0.9393720337675687,0.9152506238621338,1.4717258990832884,0.0,0.000658340171146293,0.9968791616432148
32.5,0.08920833333333333,0.9514856428696433,0.9159813406147145,1.4919394638776156,0.0,0.0006124901685198016,0.9966583639069383
33.0,0.08935,0.963434971174775,0.9175481436098996,1.5118554763820997,0.0,0.0005722119698965179,0.9968783343465846
33.5,0.08949166666666666,0.975214462927783,0.9210160855258973,1.5312886568208044,0.0,0.0005274074743395636,0.9964142421554836
34.0,0.08963333333333333,0.9868189730683777,0.9238777440690986,1.5498478763448513,0.0,0.000489715683718275,0.9960659253412244
34.5,0.089775,0.9982437696679581,0.9209186153786566,1.5677762683019079,0.0,0.0004521449241581596,0.9953796869870297
35.0,0.08991666666666667,1.0094845345319328,0.9205508418353877,1.586449537379767,0.0,0.0004185996218515956,0.9951721417360788
35.5,0.09005833333333334,1.0205373620410905,0.9235279459100836,1.6050720486460066,0.0,0.0003847781851846136,0.9945324623566352
36.0,0.0902,1.0313987563157196,0.9202621844601764,1.6228246866767564,0.0,0.000349108174046566,0.9934691345938326
36.5,0.09034166666666667,1.0420656267949489,0.9217305768002447,1.6412495284130506,0.0,0.0003147670452807459,0.9927306129691986
37.0,0.09048333333333333,1.052535282331127,0.9235912941073794,1.6590556955331122,0.0,0.00028311060431845703,0.9923387846621249
37.5,0.090625,1.0628054239049973,0.9276311947425682,1.6762071886365113,0.0,0.0002638859780417263,0.991155125491924
38.0,0.09076666666666666,1.0728741360719505,0.929036955249759,1.6922559346514583,0.0,0.00024451662691241685,0.990427833625736
38.5,0.09090833333333334,1.0827398772528218,0.928025695161243,1.7079692272787403,0.0,0.0002256266791048145,0.9899127944831082
39.0,0.09105,1.0924014689845845,0.9275957554259824,1.7239149528598943,0.0,0.000210698578597655,0.9892178225803345
39.5,0.09119166666666667,1.1018580842469494,0.927814900357271,1.7398419623636445,0.0,0.00019444011164384064,0.9883119977874275
40.0,0.09133333333333334,1.11110923498041,0.9317049263145898,1.7555321636332324,0.0,0.00018242134700170544,0.9866099471041921
40.5,0.091475,1.1201547589097403,0.9301752580956442,1.7700884080566848,0.0,0.00016977297144206817,0.9853479777035897
41.0,0.09161666666666667,1.128994805784501,0.9297664647331599,1.7849660658313864,0.0,0.00015744889257041558,0.9846423791747917
41.5,0.09175833333333333,1.1376298231447879,0.9310471818156537,1.7997645119221033,0.0,0.00014304418857889045,0.9830301773644945
42.0,0.0919,1.1460605417164318,0.9309955558432695,1.8140249706714782,0.0,0.00013029589343101518,0.9827035338608577
42.5,0.09204166666666666,1.1542879605351866,0.9309935529743248,1.8281104939111452,0.0,0.000122075178307104,0.9828635530690665
43.0,0.09218333333333334,1.162313331894262,0.929333810938607,1.8419778186936517,0.0,0.00010860829555642404,0.981088390157699
43.5,0.092325,1.1701381462039586,0.9308042763514969,1.8560089295753481,0.0,9.951582704792622e-05,0.9791047978519188
44.0,0.09246666666666667,1.17776411684624,0.9309117503933384,1.8693416906849543,0.0,9.103601323943361e-05,0.9773845648114659
44.5,0.09260833333333333,1.185193165100938,0.9343486213680995,1.8823856243627106,0.0,8.349454399036303e-05,0.9773798643821
45.0,0.09275,1.1924274052139967,0.9353343429194375,1.8943173313376165,0.0,8.120405400575973e-05,0.9769187572050038
45.5,0.09289166666666666,1.1994691296718247,0.9346449316296072,1.9059003249356226,0.0,7.883763829751129e-05,0.9777067794667897
46.0,0.09303333333333333,1.2063207947394878,0.9357849696835895,1.917555275268367,0.0,7.397729680942894e-05,0.9760877586694569
46.5,0.09317500000000001,1.2129850063142233,0.934507079704108,1.928753838648237,0.0,6.858888244322642e-05,0.9743395570299618
47.0,0.09331666666666667,1.2194645061396365,0.9367240588544553,1.9401262381955873,0.0,6.568791367295307e-05,0.9722547659929088
47.5,0.09345833333333334,1.2257621584199976,0.9359147562444536,1.9507103917747182,0.0,6.166317644187788e-05,0.9710181733916851
48.0,0.0936,1.2318809368683457,0.9367670852036223,1.9613592730585245,0.0,5.923492033657676e-05,0.9696810033586034
48.5,0.09374166666666667,1.2378239122166466,0.9335797150521328,1.9715882064262105,0.0,5.4867686707795325e-05,0.9652926775319037
49.0,0.09388333333333333,1.2435942402110773,0.9352599933365723,1.98243361687041,0.0,5.217917358433406e-05,0.9651233948164459
49.5,0.094025,1.2491951501106446,0.9321910223553219,1.9924985852250665,0.0,4.998114053551517e-05,0.9620969055312402
50.0,0.09416666666666666,1.254629933702796,0.9299681556766843,2.0030762963665687,0.0,4.594738137280533e-05,0.9572121794627676
50.5,0.09430833333333333,1.2599019348454639,0.9323594870112342,2.0137978296536785,0.0,4.269244490859752e-05,0.9523656489885796
51.0,0.09445,1.2650145395411039,0.9325375773517711,2.0234228677554125,0.0,3.890910927874591e-05,0.9479692457122084
51.5,0.09459166666666667,1.2699711665447362,0.934850261361344,2.032680149385617,0.0,3.62259252724572e-05,0.94312518662647
52.0,0.09473333333333334,1.2747752585047838,0.9403136843800491,2.041056819610665,0.0,3.44229883810708e-05,0.9263199131127666
52.5,0.094875,1.27943027363261,0.9371042263298037,2.04788911146271,0.0,3.093560274401034e-05,0.9151411315019613
53.0,0.09501666666666667,1.2839396778940793,0.9358859011880447,2.055632212435185,0.0,2.760803651268297e-05,0.9104024917424981
53.5,0.09515833333333333,1.288306937714193,0.9369680723977789,2.063550494564539,0.0,2.6223868887035658e-05,0.9095079358394713
54.0,0.0953,1.2925355131838627,0.9381737592204616,2.0709808430089467,0.0,2.619713964967472e-05,0.9120712110646101
54.5,0.09544166666666666,1.2966288517561844,0.9375224305844383,2.077947137376574,0.0,2.4300102109681985e-05,0.9048437834487949
55.0,0.09558333333333333,1.3005903824181122,0.9371737127462471,2.084971165841965,0.0,2.1741445944935375e-05,0.8994199776463232
55.5,0.095725,1.304423510322237,0.9388593825084891,2.0919221105731296,0.0,2.0900530913575798e-05,0.8988173933079688
56.0,0.09586666666666667,1.3081316118623783,0.939422263282613,2.0982575552043725,0.0,1.809810788933628e-05,0.882650242481287
56.5,0.09600833333333333,1.311718030175929,0.9366494728170676,2.1043484666630294,0.0,1.5091126066112199e-05,0.8568097904870661
57.0,0.09615,1.3151860710553087,0.9371540637382546,2.111053471884503,0.0,1.2932424119841148e-05,0.8522569540404964
57.5,0.09629166666666666,1.318538999250459,0.9376903257015669,2.1173755303487742,0.0,1.235937010590283e-05,0.847977578913193
58.0,0.09643333333333333,1.321780035144072,0.9358293151480062,2.1233482356353504,0.0,1.1819758838887245e-05,0.8378452909313888
58.5,0.096575,1.3249123517811185,0.9375285302683483,2.129617912192911,0.0,1.1133182594451513e-05,0.8218702537163082
59.0,0.09671666666666667,1.3279390722342599,0.9362123629337624,2.1351817098187187,0.0,1.002477128165857e-05,0.799981481107632
59.5,0.09685833333333334,1.3308632672868483,0.9392213744993448,2.140919504970288,0.0,9.355226183906598e-06,0.7973400768583131
60.0,0.097,1.33368795341544,0.9392512889566138,2.145659451854897,0.0,9.579076562249309e-06,0.8029529097707365
60.5,0.09714166666666667,1.3364160910540501,0.9390798728226569,2.1503348645706164,0.0,9.360916188846755e-06,0.7976214112577101
61.0,0.09728333333333333,1.3390505831227606,0.9376495447371623,2.1549794612807327,0.0,8.711208491764902e-06,0.7861542916073616
61.5,0.097425,1.3415942738037214,0.9378742946427212,2.1598911697831418,0.0,8.347692763609314e-06,0.77579206827065
62.0,0.09756666666666666,1.3440499475480856,0.9342530430744632,2.1645631454353453,0.0,7.846408709685932e-06,0.7380863798380782
62.5,0.09770833333333334,1.3464203282979437,0.93413753750817,2.1700000250122122,0.0,7.340216909213009e-06,0.715700857937145
63.0,0.09784999999999999,1.3487080789078911,0.9370936351326727,2.1751206757323565,0.0,6.294557263944408e-06,0.6610731614432893
63.5,0.09799166666666667,1.3509158007514508,0.933655372831825,2.1791775642078273,0.0,5.747114779332928e-06,0.592323050982014
64.0,0.09813333333333334,1.3530460334981824,0.9378483112751217,2.1840011128924037,0.0,5.136570049865849e-06,0.5549013408584162
64.5,0.098275,1.3551012550479329,0.9348375338934063,2.1874543231645633,0.0,5.096551188513904e-06,0.5342179592605573
65.0,0.09841666666666667,1.3570838816093067,0.9383002400668625,2.191640764900195,0.0,5.185512749281325e-06,0.5092083094521058
65.5,0.09855833333333333,1.3589962679100651,0.9368855349986257,2.1947274099009335,0.0,5.124356872742047e-06,0.50856577025787
66.0,0.0987,1.360840707527794,0.9394077275175008,2.198168392002675,0.0,5.352048668357187e-06,0.5050062258123372
66.5,0.09884166666666666,1.362619433329793,0.9394085868828767,2.2008597498038713,0.0,5.472830419304923e-06,0.5321779142459074
67.0,0.09898333333333334,1.3643346180117575,0.936067984918287,2.2035813510054205,0.0,5.477351106947732e-06,0.5160609712073909
67.5,0.09912499999999999,1.3659883747254193,0.9399221611947247,2.2071636376417967,0.0,5.754001823266652e-06,0.49666145726182653
68.0,0.09926666666666667,1.3675827577858968,0.9422859131526974,2.2095640733604003,0.0,6.556394885723396e-06,0.5447635746896312
68.5,0.09940833333333333,1.3691197634500751,0.9404726182396532,2.211389741135022,0.0,6.6199027442066885e-06,0.5690680941442637
69.0,0.09955,1.3706013307578855,0.9391121819456268,2.213812296547223,0.0,6.660453620788083e-06,0.5775046847676658
69.5,0.09969166666666666,1.3720293424288843,0.9386343756492926,2.216574833613022,0.0,6.099778775302451e-06,0.5224594477763966
70.0,0.09983333333333333,1.3734056258070455,0.9367533284997573,2.219363680714463,0.0,4.73782912310358e-06,0.41446398700509574
70.5,0.099975,1.3747319538471663,0.9399329106765397,2.2225172013162067,0.0,4.229768428881585e-06,0.29438448132916595
71.0,0.10011666666666666,1.3760100461367606,0.9382736500833696,2.224644889488192,0.0,3.5781784914093095e-06,0.22657353838145428
71.5,0.10025833333333334,1.3772415699477585,0.9383958743551206,2.22718541558645,0.0,3.3756836241433053e-06,0.29950781059749876
72.0,0.1004,1.3784281413127606,0.9369653114983914,2.2295812895511844,0.0,3.2210930979261647e-06,0.31522060893899945
72.5,0.10054166666666667,1.3795713261209972,0.9365586590568388,2.2322468937562907,0.0,3.24512850936782e-06,0.3155459431145323
73.0,0.10068333333333333,1.380672641229532,0.9350401256711257,2.2348497462788,0.0,3.3409885283042324e-06,0.32377605133442894
73.5,0.100825,1.3817335555856103,0.939326426456484,2.2376752230679946,0.0,3.3960413254073674e-06,0.2820859764615363
74.0,0.10096666666666666,1.382755491356395,0.9386849776281899,2.2391726209207743,0.0,3.414430827162206e-06,0.29108900236338325
74.5,0.10110833333333333,1.3837398250626622,0.9405775779259699,2.2408699486165675,0.0,3.6145834741768982e-06,0.30105700732041357
75.0,0.10125,1.3846878887133258,0.9396194314591937,2.2420627215466626,0.0,3.6842319612887993e-06,0.3303642122060967
75.5,0.10139166666666666,1.385600970937954,0.9376917570155558,2.2435761082990213,0.0,3.659182682646864e-06,0.317612949124515
76.0,0.10153333333333334,1.3864803181147025,0.9374240534007112,2.245582032675717,0.0,3.5971358565594346e-06,0.33553695675011974
76.5,0.101675,1.3873271354913466,0.9368051887607964,2.2475414365814284,0.0,3.58861302093711e-06,0.33355872496405903
77.0,0.10181666666666667,1.388142588297321,0.9376103849853278,2.2495438460666604,0.0,3.578783281881617e-06,0.33371254720278815
77.5,0.10195833333333333,1.3889278028449057,0.9372385725415896,2.25120422172628,0.0,3.586611054465815e-06,0.33723053699637284
78.0,0.1021,1.3896838676178866,0.9371807829199404,2.252886152900201,0.0,3.495921771541807e-06,0.3395590418336371
78.5,0.10224166666666666,1.3904118343462228,0.9349750795448638,2.254495149001508,0.0,3.6984631801593007e-06,0.34239495971744355
79.0,0.10238333333333333,1.3911127190654171,0.934976128474204,2.256589765669021,0.0,3.835205996260226e-06,0.4003526413075422
79.5,0.102525,1.391787503159456,0.9398837946518507,2.258493585472777,0.0,3.8966436123725585e-06,0.3336268066759523
80.0,0.10266666666666667,1.3924371343863315,0.9377132156884695,2.2589756025338965,0.0,3.837551321530943e-06,0.31899582375358126
80.5,0.10280833333333333,1.3930625278853008,0.9358116722234625,2.2601417796483916,0.0,3.875632983845264e-06,0.3172697002437643
81.0,0.10295,1.3936645671651617,0.9376027756086641,2.26177407529871,0.0,3.875645917889643e-06,0.3140641107905272
81.5,0.10309166666666666,1.3942441050729468,0.9406335723831462,2.2628189676058414,0.0,4.100417282577183e-06,0.3228675929640404
82.0,0.10323333333333333,1.3948019647425411,0.9364260292390677,2.2630717484210936,0.0,3.8343572560696245e-06,0.2218055530647972
82.5,0.103375,1.3953389405228314,0.9367436983491816,2.264550711695252,0.0,3.5207847881493214e-06,0.22153016640896966
83.0,0.10351666666666667,1.3958557988850826,0.9360364539357423,2.2658322021333905,0.0,3.5880740797013256e-06,0.22481491666591466
83.5,0.10365833333333332,1.3963532793093236,0.9333954005708519,2.26721423039197,0.0,3.644926187389683e-06,0.2824904247811802
84.0,0.1038,1.3968320951495956,0.937022923660104,2.2691674921889504,0.0,3.6593414877241197e-06,0.29563789519724604
84.5,0.10394166666666667,1.3972929344779863,0.9373319614729804,2.2699552227710202,0.0,3.4403054112124636e-06,0.31796647311882686
85.0,0.10408333333333333,1.397736460907437,0.9376497704468267,2.2706660914961954,0.0,3.435138012351525e-06,0.32293293656805083
85.5,0.104225,1.3981633143933612,0.9361338921516735,2.2713081911990596,0.0,3.484972134751099e-06,0.33737714438895267
86.0,0.10436666666666666,1.398574112014169,0.937747832335244,2.272362146491679,0.0,3.416418008722429e-06,0.3200431746517906
86.5,0.10450833333333333,1.3989694487308308,0.9365527556694907,2.27293264209389,0.0,3.3776529155587024e-06,0.34633469188625793
87.0,0.10464999999999999,1.399349898125658,0.9367075083822015,2.2738371871161442,0.0,3.335000717900993e-06,0.3917775543827254
87.5,0.10479166666666667,1.3997160131205142,0.9348273991912321,2.27465483864825,0.0,3.402356993400486e-06,0.35644554488476704
88.0,0.10493333333333334,1.4000683266747,0.9336287266224286,2.27592250056783,0.0,3.1818715174319e-06,0.3317412429640708
88.5,0.105075,1.4004073524627831,0.9380996739693407,2.2773676371736027,0.0,2.9429539449725067e-06,0.2505259475970134
89.0,0.10521666666666667,1.4007335855326706,0.9366602324833498,2.2774906174058693,0.0,2.8645279383908267e-06,0.22756086210452628
89.5,0.10535833333333333,1.4010475029442422,0.9374914662806098,2.2780808464783964,0.0,2.814980754682401e-06,0.23378971434212295
90.0,0.1055,1.4013495643888774,0.9372308504110677,2.278453832742915,0.0,2.8096630223081094e-06,0.2543573905334714
90.5,0.10564166666666666,1.4016402127902314,0.9362503462514441,2.278931509112678,0.0,2.6354592055214065e-06,0.2327145004720524
91.0,0.10578333333333334,1.4019198748866213,0.9355868735168238,2.2796738199172615,0.0,2.657408356389004e-06,0.2303301304494397
91.5,0.10592499999999999,1.4021889617953982,0.9374966752565932,2.2805411091023005,0.0,2.6158360365447594e-06,0.22373690311452318
92.0,0.10606666666666667,1.4024478695596914,0.9365725586189894,2.280842262290193,0.0,2.6210657824774784e-06,0.2210952918753886
92.5,0.10620833333333334,1.4026969796779114,0.9363704122864545,2.2814198430099157,0.0,2.626440868525481e-06,0.21867555871190822
93.0,0.10635,1.4029366596164103,0.9365836379438153,2.2820279806652684,0.0,2.5293669233979186e-06,0.2798908901364593
93.5,0.10649166666666667,1.4031672633056975,0.938968967529838,2.2825505238099306,0.0,2.4909702718472432e-06,0.23527605428685675
94.0,0.10663333333333333,1.403389131620611,0.9391538498179925,2.2824436215231216,0.0,2.5358119463578022e-06,0.22511992013402943
94.5,0.106775,1.4036025928448488,0.938613027069536,2.282400323351636,0.0,2.277950815606717e-06,0.1706870930856928
95.0,0.10691666666666666,1.4038079631202594,0.9364084314306923,2.2825914283262185,0.0,2.1062305491032715e-06,0.1400801517068206
95.5,0.10705833333333334,1.4040055468812929,0.9336185377563578,2.28339383059883,0.0,2.3620904854223534e-06,0.14683576489493463
96.0,0.10719999999999999,1.4041956372750117,0.9368384737341042,2.284829557278599,0.0,2.352797622374183e-06,0.13762709050635955
96.5,0.10734166666666667,1.4043785165670528,0.9384808259548579,2.2852198629626383,0.0,2.42219250742325e-06,0.13656946805028236
97.0,0.10748333333333333,1.4045544565339363,0.9370648840913225,2.285183972399219,0.0,2.4085389273314336e-06,0.13577753450834765
97.5,0.107625,1.4047237188421038,0.9376745913632029,2.2855939990812475,0.0,2.4221424899705904e-06,0.13601448257227153
98.0,0.10776666666666666,1.40488655541407,0.9384290163408788,2.2858349672762888,0.0,2.4820355767882916e-06,0.15724888900448286
98.5,0.10790833333333333,1.4050432087820628,0.9388753446243867,2.2859025232171817,0.0,2.480357603427138e-06,0.1486904481679436
99.0,0.10805,1.405193912429522,0.939244711628558,2.2859097023176966,0.0,2.496711326366265e-06,0.2609581394811517
99.5,0.10819166666666666,1.4053388911208207,0.9366400496046389,2.2858868619356763,0.0,2.2948672667458658e-06,0.23441662990266512
100.0,0.10833333333333334,1.4054783612195652,0.9392238700833552,2.2866028589041902,0.0,2.4065537467017025e-06,0.23144230715982098
100.5,0.108475,1.4056125309958256,0.9349788452041543,2.2865697936860507,0.0,2.476599750350654e-06,0.18181010315368684
101.0,0.10861666666666667,1.4057416009226393,0.9370075484084812,2.2876958831866836,0.0,2.4678184392648837e-06,0.16797386500754347
101.5,0.10875833333333333,1.405865763962121,0.9372729600746009,2.2881276592925825,0.0,2.125685145353112e-06,0.20372347565418222
102.0,0.1089,1.4059852058415112,0.9381332839559066,2.2884600816099447,0.0,2.154777691100783e-06,0.20584427038420453
102.5,0.10904166666666666,1.4061001053194815,0.9405451579142226,2.2885592457746293,0.0,2.472190436435514e-06,0.2354808963735045
103.0,0.10918333333333333,1.4062106344430103,0.9409402747652429,2.2880731642427676,0.0,2.8150362637379072e-06,0.3202072725280678
103.5,0.109325,1.4063169587951352,0.935838209113715,2.2876394695172397,0.0,2.489319815948877e-06,0.25180568919240004
104.0,0.10946666666666666,1.4064192377338784,0.932125768554564,2.288658514670405,0.0,3.145249388994244e-06,0.28837145894624855
104.5,0.10960833333333334,1.4065176246226372,0.9352307637020826,2.2904725961722243,0.0,3.233322170895283e-06,0.328360695931282
105.0,0.10975,1.4066122670523196,0.9331192910434702,2.291164153594149,0.0,3.612323113847692e-06,0.3654138658626635
105.5,0.10989166666666667,1.4067033070555033,0.9340255539698171,2.292304333272073,0.0,3.8126812851316456e-06,0.42059899474692947
106.0,0.11003333333333333,1.406790881312882,0.9361623676465944,2.2930238023631055,0.0,3.8071168223465845e-06,0.42469744696697104
106.5,0.110175,1.406875121352261,0.9322458411426823,2.293091983043654,0.0,4.340226309107602e-06,0.41755364601251815
107.0,0.11031666666666666,1.4069561537403545,0.929295354864179,2.294197916337691,0.0,5.733363997131867e-06,0.51647597852669
107.5,0.11045833333333333,1.4070341002676288,0.9325159471924888,2.2958784984799716,0.0,6.073953487370049e-06,0.554722833582118
108.0,0.1106,1.4071090781264295,0.933694374116889,2.296427815094848,0.0,6.064340841643781e-06,0.6089043445343311
108.5,0.11074166666666667,1.407181200082626,0.9336776813774489,2.2966032132723937,0.0,6.194453701820148e-06,0.6235753306677945
109.0,0.11088333333333333,1.4072505746409942,0.9342018873087428,2.296788068975792,0.0,6.313637076810937e-06,0.6329388540850575
109.5,0.111025,1.407317306204556,0.9326328425792494,2.296840553812424,0.0,6.618316528581973e-06,0.6402470951086418
110.0,0.11116666666666666,1.4073814952280872,0.9304964342042181,2.2973250553233497,0.0,7.404490444811005e-06,0.6640556713687648
110.5,0.11130833333333333,1.4074432383659954,0.9320776721395192,2.2982975470802063,0.0,7.798159603385035e-06,0.6854692094426802
111.0,0.11145,1.407502628614768,0.9312391255084872,2.2987011704421,0.0,8.352045662162007e-06,0.7085244636747916
111.5,0.11159166666666667,1.4075597554501804,0.9294383024718254,2.2992743517314156,0.0,9.292047708216416e-06,0.7308307875224835
112.0,0.11173333333333332,1.407614704959448,0.9327951159069997,2.3002287473826026,0.0,9.468398421567878e-06,0.7298885943380797
112.5,0.111875,1.4076675599685058,0.9333291153060743,2.30015957749107,0.0,9.571209988799532e-06,0.733295353624864
113.0,0.11201666666666667,1.4077184001645835,0.9344961487555175,2.300002654119886,0.0,9.561036045184851e-06,0.736489233951477
113.5,0.11215833333333333,1.4077673022142485,0.9322545674815107,2.299612819985336,0.0,9.465679065434234e-06,0.7235919348417313
114.0,0.1123,1.4078143398770757,0.9317425869769289,2.2999131490772555,0.0,9.35547625589367e-06,0.7204598103860164
114.5,0.11244166666666666,1.407859584115103,0.9307673266472265,2.300316438494894,0.0,9.467074915162384e-06,0.7306565730245782
115.0,0.11258333333333334,1.4079031031982225,0.9304659934837302,2.3009199199701342,0.0,9.88090757128552e-06,0.75173804458006
115.5,0.11272499999999999,1.4079449628056562,0.9324465413024556,2.301508640701017,0.0,9.981502532584778e-06,0.7659775342339354
116.0,0.11286666666666667,1.4079852261236545,0.9314584096298266,2.301498907400456,0.0,1.0112810247814368e-05,0.7675779954478804
116.5,0.11300833333333332,1.4080239539395576,0.9331995307676151,2.301776178389435,0.0,9.747431318036845e-06,0.7614657771890286
117.0,0.11315,1.408061204732349,0.934011229743257,2.3015797804484754,0.0,9.567164656632623e-06,0.7556233493652305
117.5,0.11329166666666667,1.4080970347598314,0.9377519743545566,2.3012456375125496,0.0,9.580512526784988e-06,0.7308158256325417
118.0,0.11343333333333333,1.4081314981425448,0.9327639231695728,2.3000497381185028,0.0,9.198014754947009e-06,0.686975207419627
118.5,0.113575,1.4081646469445495,0.9347555085140312,2.300410302620747,0.0,8.636475525523477e-06,0.6579196331647383
119.0,0.11371666666666666,1.408196531251185,0.9337724400783071,2.300214144532812,0.0,7.943060990712906e-06,0.6474207464317724
119.5,0.11385833333333334,1.4082271992439195,0.9333869016208499,2.3003393134536427,0.0,7.76207010304371e-06,0.638489889718858
120.0,0.11399999999999999,1.4082566972723916,0.9302839778625275,2.300565795031744,0.0,7.31381205660337e-06,0.6399412836278876
120.5,0.11414166666666667,1.408285069923754,0.9306612166035153,2.3015700109667514,0.0,7.488823967915922e-06,0.6517836138350745
121.0,0.11428333333333333,1.408312360089412,0.9332314475511272,2.3022978366103053,0.0,7.177010893539427e-06,0.6270837714127124
121.5,0.114425,1.4083386090292582,0.9328475060720166,2.3022428897695004,0.0,6.801760759396429e-06,0.6012361753940108
122.0,0.11456666666666666,1.4083638564334915,0.9329422951284904,2.3023245410376703,0.0,6.202471210368124e-06,0.5476753027184343
122.5,0.11470833333333333,1.4083881404821126,0.9322096024476938,2.302391438349348,0.0,4.808976024742822e-06,0.37656198299970184
123.0,0.11485000000000001,1.4084114979021818,0.9346932040544379,2.302658706596834,0.0,3.245109486306483e-06,0.2608576503144286
123.5,0.11499166666666666,1.40843396402292,0.9335596897206371,2.302259311777193,0.0,3.0265665957539254e-06,0.29664389782252754
124.0,0.11513333333333334,1.4084555728287353,0.928587505805705,2.302258610005492,0.0,3.4619128223130367e-06,0.27162573795500766
124.5,0.11527499999999999,1.4084763570102508,0.9290571027659714,2.3035594281120604,0.0,3.617228188673243e-06,0.3475485635063974
125.0,0.11541666666666667,1.4084963480134083,0.9267170220028058,2.30449671014376,0.0,4.457453292402451e-06,0.4265298506412501
125.5,0.11555833333333333,1.40851557608672,0.9229438098180434,2.3058663481788355,0.0,6.602241339962102e-06,0.5562845023671092
126.0,0.1157,1.4085340703267368,0.9264611755179902,2.3079471773306794,0.0,6.944122106059046e-06,0.6360322519911712
126.5,0.11584166666666666,1.4085518587217989,0.9319474186755238,2.3087205179803476,0.0,6.9407147047077505e-06,0.6095167566224826
127.0,0.11598333333333333,1.408568968194135,0.9321116141820392,2.30795035936902,0.0,6.767122436345996e-06,0.6234874530826774
127.5,0.116125,1.4085854246403693,0.9297089771297419,2.307320529982789,0.0,6.881287657220256e-06,0.6167201332094007
128.0,0.11626666666666666,1.4086012529704985,0.9289164323896212,2.307460562087451,0.0,7.005110453767013e-06,0.6200602071344793
128.5,0.11640833333333334,1.408616477145393,0.9326232080316932,2.307798514646679,0.0,6.928723636998127e-06,0.5931163118582222
129.0,0.11654999999999999,1.4086311202128805,0.9325122750363761,2.3071389687824695,0.0,6.785450431399044e-06,0.5932223068878464
129.5,0.11669166666666667,1.4086452043424624,0.932192146131334,2.3066667611136555,0.0,6.768826598076016e-06,0.6007914049709075
130.0,0.11683333333333333,1.4086587508587178,0.9317848698631841,2.3063967780674037,0.0,6.732693226991938e-06,0.6041311301479712
