d,H,stable
0.05210071942449447,0.1899695167812528,True
0.05210071942449447,0.1015042331222188,False
0.052489208633127823,0.18968099948891506,True
0.052489208633127823,0.10135011395545328,False
0.05287769784176117,0.18939509003354268,True
0.05287769784176117,0.10119738173096363,False
0.053266187050394515,0.1891117459764832,True
0.053266187050394515,0.10104601395139189,False
0.05365467625902786,0.0,False
0.05365467625902786,0.18883092585873318,True
0.05365467625902786,0.10089598864449709,False
0.054043165467661206,0.18855258919731344,True
0.054043165467661206,0.10074728434719728,False
0.05443165467629456,0.18827669643808684,True
0.05443165467629456,0.10059988009023192,False
0.054820143884927904,0.18800320893254654,True
0.054820143884927904,0.10045375538335731,False
0.05520863309356125,0.18773208891087198,True
0.05520863309356125,0.10030889020112237,False
0.0555971223021946,0.1874632994559673,True
0.0555971223021946,0.10016526496913417,False
0.05598561151082795,0.18719680447844084,True
0.05598561151082795,0.10002286055084748,False
0.05637410071946129,0.1869325686924854,True
0.05637410071946129,0.09988165823480995,False
0.056762589928094645,0.18667055759261328,True
0.056762589928094645,0.09974163972237808,False
0.05715107913672799,0.18641073743121922,True
0.05715107913672799,0.0996027871158643,False
0.057539568345361336,0.18615307519693533,True
0.057539568345361336,0.09946508290710353,False
0.05792805755399468,0.18589753859374494,True
0.05792805755399468,0.09932850996642059,False
0.05831654676262803,0.18564409602082496,True
0.05831654676262803,0.0991930515319849,False
0.05870503597126138,0.18539271655308848,True
0.05870503597126138,0.09905869119952815,False
0.059093525179894725,0.18514336992239983,True
0.059093525179894725,0.09892541291242056,False
0.05948201438852807,1.656749540901578e-08,True
0.05948201438852807,0.1848960264994291,True
0.05948201438852807,0.09879320095208166,False
0.05987050359716142,4.171327995612765e-10,True
0.05987050359716142,0.18465065727612778,True
0.05987050359716142,0.09866203992871717,False
0.06025899280579477,0.0,False
0.06025899280579477,0.1844072338487926,True
0.06025899280579477,0.0985319147723691,False
0.060647482014428114,0.18416572840169754,True
0.060647482014428114,0.09840281072426411,False
0.061035971223061466,0.1839261136912705,True
0.061035971223061466,0.0982747133284482,False
0.061424460431694805,0.1836883630307897,True
0.061424460431694805,0.09814760842369803,False
0.06181294964032816,0.18345245027558452,True
0.06181294964032816,0.09802148213570092,False
0.0622014388489615,0.18321834980871143,True
0.0622014388489615,0.09789632086948367,False
0.06258992805759485,0.18298603652709955,True
0.06258992805759485,0.09777211130209135,False
0.0629784172662282,0.18275548582813475,True
0.0629784172662282,0.09764884037550178,False
0.06336690647486154,0.1825266735966728,True
0.06336690647486154,0.09752649528976368,False
0.06375539568349489,0.0,False
0.06375539568349489,0.18229957619246814,True
0.06375539568349489,0.0974050634963555,False
0.06414388489212824,0.18207417043799082,True
0.06414388489212824,0.09728453269175466,False
0.0645323741007616,0.1818504336066349,True
0.0645323741007616,0.09716489081120827,False
0.06492086330939494,0.18162834341128575,True
0.06492086330939494,0.09704612602269623,False
0.06530935251802829,0.1814078779932506,True
0.06530935251802829,0.09692822672108647,False
0.06569784172666163,0.18118901591152653,True
0.06569784172666163,0.09681118152246784,False
0.06608633093529498,0.6317416371446198,False
0.06608633093529498,0.18097173705819286,True
0.06608633093529498,0.09669497925865642,False
0.06647482014392833,0.6318189486606276,False
0.06647482014392833,0.18075601900803998,True
0.06647482014392833,0.09657960897187182,False
0.06686330935256167,0.631895880442401,False
0.06686330935256167,0.18054184237101345,True
0.06686330935256167,0.09646505990957364,False
0.06725179856119502,0.6319724374296585,False
0.06725179856119502,0.18032918727521186,True
0.06725179856119502,0.09635132151945197,False
0.06764028776982836,0.09623838346323677,False
0.06764028776982836,0.1801180342175361,True
0.06764028776982836,0.09623838344457401,False
0.06802877697846171,0.096126235530266,False
0.06802877697846171,0.17990836405477406,True
0.06802877697846171,0.09612623551866883,False
0.06841726618709507,0.0,True
0.06841726618709507,0.09601486777183878,False
0.06841726618709507,0.17970015936466352,True
0.06841726618709507,0.09601486776155548,False
0.06880575539572842,0.09590427038124774,False
0.06880575539572842,0.17949339795036284,True
0.06880575539572842,0.09590427037470456,False
0.06919424460436176,0.09579443376529657,False
0.06919424460436176,0.1792880650184687,True
0.06919424460436176,0.09579443373693292,False
0.06958273381299511,0.0956853484122467,False
0.06958273381299511,0.1790841424167389,True
0.06958273381299511,0.09568534840021974,False
0.06997122302162845,0.09557700509216369,False
0.06997122302162845,0.17888161141640238,True
0.06997122302162845,0.09557700508564608,False
0.0703597122302618,0.09546939468205459,False
0.0703597122302618,0.1786804555620085,True
0.0703597122302618,0.17868045510310704,True
0.07074820143889515,0.6326452928458578,False
0.07074820143889515,0.17848065800242674,True
0.07074820143889515,0.17848065766686397,True
0.07113669064752849,0.6327183344694666,False
0.07113669064752849,0.1782822021819996,True
0.07113669064752849,0.1782822019663953,True
0.07152517985616184,2.0395188113239112e-15,True
0.07152517985616184,0.6327910463963202,False
0.07152517985616184,0.1780850718349352,True
0.07152517985616184,0.17808507171498517,True
0.07191366906479518,0.6328634323111539,False
0.07191366906479518,0.17788925097993163,True
0.07191366906479518,0.17788925093041488,True
0.07230215827342854,0.6329354957630365,False
0.07230215827342854,0.17769472391490404,True
0.07230215827342854,0.17769472391512459,True
0.07269064748206189,0.6330072405523406,False
0.07269064748206189,0.17750147521121973,True
0.07269064748206189,0.17750147523837206,True
0.07307913669069524,0.6330786700533434,False
0.07307913669069524,0.17730948970691518,True
0.07307913669069524,0.17730948973368266,True
0.07346762589932858,0.6331497880815367,False
0.07346762589932858,0.17711875250056866,True
0.07346762589932858,0.1771187524747177,True
0.07385611510796192,0.6332205976657487,False
0.07385611510796192,0.17692924770104737,True
0.07385611510796192,0.17692924884636355,True
0.07424460431659527,0.6332911023035215,False
0.07424460431659527,0.17674096408998335,True
0.07424460431659527,0.1767409644218847,True
0.07463309352522862,0.6333613050023441,False
0.07463309352522862,0.17655388503701774,True
0.07463309352522862,0.1765538850371095,True
0.07502158273386197,0.6334312101601015,False
0.07502158273386197,0.17636799676478662,True
0.07502158273386197,0.17636799676486803,True
0.07541007194249533,0.6335008197966223,False
0.07541007194249533,0.17618328657227048,True
0.07541007194249533,0.17618328590984073,True
0.07579856115112867,0.6335701373658553,False
0.07579856115112867,0.17599973972017519,True
0.07579856115112867,0.17599973900354324,True
0.076187050359762,0.6336391665583732,False
0.076187050359762,0.17581734275432667,True
0.076187050359762,0.17581734279941919,True
0.07657553956839536,0.0938404516308896,False
0.07657553956839536,0.1756360842282764,True
0.07657553956839536,0.17563608426804533,True
0.07696402877702871,0.09374404929304354,False
0.07696402877702871,0.17545595057056498,True
0.07696402877702871,0.0937440493014766,False
0.07735251798566206,0.6338445509103237,False
0.07735251798566206,0.17527692893277752,True
0.07735251798566206,0.0936482401883326,False
0.0777410071942954,0.633912455686926,False
0.0777410071942954,0.17509900749667937,True
0.0777410071942954,0.09355301766484785,False
0.07812949640292874,0.09345837532087005,False
0.07812949640292874,0.17492217356563863,True
0.07812949640292874,0.0934583753033096,False
0.07851798561156209,0.09336430670862315,False
0.07851798561156209,0.1747464152717259,True
0.07851798561156209,0.09336430668535538,False
0.07890647482019544,0.09327080553938973,False
0.07890647482019544,0.17457172084841996,True
0.07890647482019544,0.09327080552680266,False
0.0792949640288288,0.09317786560806765,False
0.0792949640288288,0.17439807836254495,True
0.0792949640288288,0.09317786564271154,False
0.07968345323746215,0.09308548099376683,False
0.07968345323746215,0.1742254768007448,True
0.07968345323746215,0.0930854809453411,False
0.08007194244609549,0.17405390463309264,True
0.08007194244609549,0.17405390462282966,True
0.08007194244609549,0.09299364544216021,False
0.08046043165472883,0.0,False
0.08046043165472883,0.17388335082122233,True
0.08046043165472883,0.17388335080940398,True
0.08046043165472883,0.09290235323390801,False
0.08084892086336218,0.17371380445046877,True
0.08084892086336218,0.17371380444192167,True
0.08084892086336218,0.09281159851270135,False
0.08123741007199553,0.17354525475391386,True
0.08123741007199553,0.1735452547579909,True
0.08123741007199553,0.09272137556019022,False
0.08162589928062888,0.09263167874918496,False
0.08162589928062888,0.17337769116120974,True
0.08162589928062888,0.09263167874575944,False
0.08201438848926222,0.6346419393465698,False
0.08201438848926222,0.17321110324083483,True
0.08201438848926222,0.09254250252477408,False
0.08240287769789556,0.6347067389232443,False
0.08240287769789556,0.17304548072566117,True
0.08240287769789556,0.09245384143686682,False
0.08279136690652891,0.6347712953857801,False
0.08279136690652891,0.1728808135045934,True
0.08279136690652891,0.09236569010427036,False
0.08317985611516227,0.6348356140465625,False
0.08317985611516227,0.17271709164598673,True
0.08317985611516227,0.09227804323018664,False
0.08356834532379562,0.0,False
0.08356834532379562,0.6348996920909263,False
0.08356834532379562,0.17255430528090185,True
0.08356834532379562,0.09219089559719794,False
0.08395683453242897,0.634963536928855,False
0.08395683453242897,0.17239244478183136,True
0.08395683453242897,0.09210424206571423,False
0.08434532374106231,0.09201807757374737,False
0.08434532374106231,0.17223150063013098,True
0.08434532374106231,0.09201807757245556,False
0.08473381294969565,0.6350905310601409,False
0.08473381294969565,0.1720714634482897,True
0.08473381294969565,0.09193239710369998,False
0.085122302158329,0.17191232399717404,True
0.085122302158329,0.09184719579390709,False
0.08551079136696235,2.500313622779657e-14,True
0.08551079136696235,0.17175407317336128,True
0.08551079136696235,0.09176246881284529,False
0.0858992805755957,0.1715967020065734,True
0.0858992805755957,0.09167821130439778,False
0.08628776978422904,0.09159441862440489,False
0.08628776978422904,0.17144020165724053,True
0.08628776978422904,0.0915944186248404,False
0.08667625899286238,0.09151108612444851,False
0.08667625899286238,0.1712845634107642,True
0.08667625899286238,0.09151108612427801,False
0.08706474820149573,0.09142820923440778,False
0.08706474820149573,0.17112977869264748,True
0.08706474820149573,0.09142820923614388,False
0.08745323741012909,0.09134578349007938,False
0.08745323741012909,0.17097583909380754,True
0.08745323741012909,0.0913457834573275,False
0.08784172661876244,0.6355895604316087,False
0.08784172661876244,0.17082273626327488,True
0.08784172661876244,0.09126380434893008,False
0.08823021582739579,0.6356509677782592,False
0.08823021582739579,0.17067046165504443,True
0.08823021582739579,0.09118226753506554,False
0.08861870503602913,0.6357121659632814,False
0.08861870503602913,0.17051900751863958,True
0.08861870503602913,0.09110116870169319,False
0.08900719424466247,0.6357731572079135,False
0.08900719424466247,0.17036836581221027,True
0.08900719424466247,0.09102050359547646,False
0.08939568345329582,0.6358339431309369,False
0.08939568345329582,0.17021852862588197,True
0.08939568345329582,0.09094026802266901,False
0.08978417266192917,0.6358945260652159,False
0.08978417266192917,0.17006948818536183,True
0.08978417266192917,0.09086045784802631,False
0.09017266187056253,0.6359549079551566,False
0.09017266187056253,0.16992123682597998,True
0.09017266187056253,0.09078106899373986,False
0.09056115107919586,0.6360150902808659,False
0.09056115107919586,0.169773767017035,True
0.09056115107919586,0.09070209743839815,False
0.0909496402878292,0.6360750750824501,False
0.0909496402878292,0.16962707125518142,True
0.0909496402878292,0.09062353921596808,False
0.09133812949646256,0.6361348641551875,False
0.09133812949646256,0.1694811422298847,True
0.09133812949646256,0.09054539041480127,False
0.09172661870509591,5.453472638429318e-12,True
0.09172661870509591,0.6361944593584533,False
0.09172661870509591,0.1693359726980042,True
0.09172661870509591,0.0904676471766609,False
0.09211510791372926,0.0,True
0.09211510791372926,0.636253862457547,False
0.09211510791372926,0.16919155553910326,True
0.09211510791372926,0.09039030569576983,False
0.09250359712236261,0.6363130752339425,False
0.09250359712236261,0.16904788382191044,True
0.09250359712236261,0.09031336221788096,False
0.09289208633099595,0.6363720994241014,False
0.09289208633099595,0.16890494794332594,True
0.09289208633099595,0.0902368130393673,False
0.09328057553962929,0.0901606545105876,False
0.09328057553962929,0.1687627481527782,True
0.09328057553962929,0.09016065450633003,False
0.09366906474826264,0.09008488303194699,False
0.09366906474826264,0.16862126726776208,True
0.09366906474826264,0.09008488301373006,False
0.094057553956896,0.6365480575069186,False
0.094057553956896,0.16848050882211063,True
0.094057553956896,0.09000949500453258,False
0.09444604316552935,0.6366063442506218,False
0.09444604316552935,0.16834046126446114,True
0.09444604316552935,0.08993448696887603,False
0.09483453237416269,0.6366644511591859,False
0.09483453237416269,0.1682011184743292,True
0.09483453237416269,0.08985985544325405,False
0.09522302158279602,0.0897855970090023,False
0.09522302158279602,0.16806247414391615,True
0.09522302158279602,0.08978559700971789,False
0.09561151079142938,0.08971170829419328,False
0.09561151079142938,0.16792452191327112,True
0.09561151079142938,0.08971170829509344,False
0.09600000000006273,0.08963818597662368,False
0.09600000000006273,0.16778725534398586,True
0.09600000000006273,0.08963818597021704,False
