Initial_H,0.0,0.041666666666666664,0.08333333333333333,0.125,0.16666666666666666,0.20833333333333331,0.25,0.29166666666666663,0.3333333333333333,0.375,0.41666666666666663,0.4583333333333333,0.5,0.5416666666666666,0.5833333333333333,0.625,0.6666666666666666,0.7083333333333333,0.75,0.7916666666666666,0.8333333333333333,0.875,0.9166666666666666,0.9583333333333333,1.0
0.2,0.18596259430590661,0.18596259402449383,0.00036056740909188944,0.00028787462259054935,0.00026902197356957434,0.00025851824826735335,0.00025134562026540717,0.00024565128046661635,0.00024122326657251067,0.00023896986367202128,0.00023855694210018574,0.0002370134736963485,0.00022955673111728285,0.00021144868231207854,0.00018090048616277893,0.00014181879087486987,0.00010229792115706324,6.919363268571693e-05,4.4937127096233704e-05,2.859162064510019e-05,1.8073199707185184e-05,1.1447473979530938e-05,7.300493017801029e-06,4.699405739617508e-06,3.0567635766937184e-06
0.23125,0.18596259431063747,0.18596259408652255,0.0003757048603039996,0.0002889160513780534,0.0002693470730650695,0.0002586425316311973,0.000251393695984094,0.0002456696317741534,0.00024121329256504153,0.00023891543846067003,0.00023848223100456054,0.00023701241787008192,0.00022977515763200832,0.00021202435695658877,0.0001818529821968464,0.0001429814275939893,0.0001034200578188855,7.010775748543047e-05,4.56053072729932e-05,2.9051028871992284e-05,1.8379558451335127e-05,1.164905221600774e-05,7.432459854136303e-06,4.78566201210541e-06,3.1131183270398055e-06
0.2625,0.18596259431508455,0.185962594140309,0.0004073031219328402,0.00029040699643244003,0.00026984387441052947,0.00025885903849191073,0.0002514989653105527,0.0002457257611020326,0.00024122937150252517,0.00023888169675169405,0.00023842441628368303,0.00023701951809643177,0.00022998468723026485,0.00021256830817377895,0.00018275450485855953,0.00014408650661480323,0.00010448986859123282,7.097954179467947e-05,4.6240856345926e-05,2.9485867732896757e-05,1.8667763154527212e-05,1.1837508962547608e-05,7.555165303019415e-06,4.865530630805406e-06,3.1651570936903165e-06
0.29375,0.18596259431911713,0.18596259418425531,0.000537172984283928,0.0002924235811522891,0.00027053215535978084,0.00025917863824373373,0.00025166880461027086,0.0002458249368227128,0.00024127536669996455,0.0002388720142880213,0.0002383867995087934,0.00023703718312317992,0.0002301851256815223,0.00021307610059820317,0.000183596239001171,0.00014512307422093358,0.00010549779952862248,7.18027309325697e-05,4.684072744652896e-05,2.9895159697808438e-05,1.8937889780054837e-05,1.2013295041243466e-05,7.669096982523785e-06,4.939407874650447e-06,3.2131623367008056e-06
0.325,0.18596259432268847,0.18596259421888334,0.1859624212430348,0.00029506225707624063,0.00027143103346438446,0.00025961142269455495,0.00025191023872244393,0.00024597247961346256,0.00024135524435446834,0.0002388898972785776,0.00023837293810004303,0.00023706809422792378,0.00023037631271322255,0.00021354272056969164,0.0001843678334707696,0.00014607785364528374,0.00010643138401734602,7.256820287886994e-05,4.739938293430649e-05,3.0276080083773203e-05,1.9188696551385747e-05,1.2175979041917073e-05,7.774172934460511e-06,5.0073327945582104e-06,3.2571958571362965e-06
0.35625,0.18596259432580478,0.1859625942456497,0.1859625800067042,0.00029845487137588386,0.0002725589772228963,0.0002601661371794612,0.0002522295356762903,0.00024617339489199413,0.0002414729297233256,0.0002389388473914726,0.0002383864671459123,0.00023711515594261555,0.00023055818059057438,0.00021396275598408143,0.0001850577068181474,0.00014693534404265634,0.00010727547346018816,7.326424596506702e-05,4.7909194931441084e-05,3.0624162525038095e-05,1.941779732490388e-05,1.2324348488365133e-05,7.869801121460066e-06,5.069018891444476e-06,3.2971157337178985e-06
0.3875,0.18596259432850049,0.18596259426618636,0.1859625903423219,0.0003027966370005021,0.00027393470808453364,0.00026084991892724523,0.0002526317499229366,0.00024643209731942833,0.0002416320161528144,0.00023902214100643822,0.0002384309464863008,0.000237181344913264,0.00023073081493832535,0.00021433059827690443,0.0001856533853219384,0.00014767838469666858,0.00010801274753019909,7.387694191122909e-05,4.83606231844641e-05,3.09335360249361e-05,1.9621774991277964e-05,1.2456488976376573e-05,7.954918880837066e-06,5.123876800203336e-06,3.332587486813201e-06
0.41875,0.18596259433082227,0.18596259428194814,0.18596259267777468,0.000308399401032264,0.0002755791238072701,0.0002616683821027043,0.0002531205009643414,0.0002467521490834274,0.00024183557999955455,0.0002391425617596643,0.0002385095631639055,0.00023726961646025691,0.00023089451532397695,0.00021464086042622652,0.00018614206034164355,0.00014828864358715641,0.00010862419431708413,7.439053485500287e-05,4.8742486803307736e-05,3.119700692357755e-05,1.9796267023386256e-05,1.2569823763698821e-05,8.028023619178096e-06,5.171021728603805e-06,3.363086434865666e-06
0.45,0.18596259433281837,0.18596259429410633,0.18596259349225155,0.0003158031994876142,0.00027751803118364034,0.00026262624468464355,0.00025369792708179327,0.00024713602872939924,0.00024208595653552742,0.00023930213553762647,0.00023862484999528336,0.00023738266199980172,0.00023104986714735874,0.00021488866447200129,0.00018651127672460261,0.00014874753316850725,0.00010908960842568687,7.478776374839667e-05,4.9042175663652104e-05,3.140617980003853e-05,1.993598544873427e-05,1.2661117876206703e-05,8.08715425904273e-06,5.20926878037218e-06,3.387891311994881e-06
