time,H_anti_inflammatory,H_probiotic_dose,H_postbiotic_dose
39.698492462311556,0.0947351341618621,0.17956241690421237,0.24787463841832583
40.201005025125625,0.09443302392965226,0.17952182202135164,0.24033186098752343
40.70351758793969,0.09422404252894995,0.17948122713849093,0.23301342219048687
41.20603015075376,0.09410639194687621,0.17944063225563023,0.22667835573977269
41.70854271356784,0.09405056872922589,0.1794000373727695,0.22034328928905839
42.211055276381906,0.09404369830727888,0.1793594424899088,0.21400822283834417
42.713567839195974,0.09407485286664154,0.17931884760704808,0.20767315638762998
43.21608040201005,0.09413464887809847,0.17927825272418735,0.20133808993691568
43.71859296482412,0.0942152470976125,0.1792990970506108,0.19500302348620147
44.22110552763819,0.09431035256632476,0.17952071820933754,0.18978865413299173
44.723618090452256,0.09441521461055458,0.17974233936806427,0.18472722078791695
45.226130653266324,0.09452662684179952,0.179963960526791,0.17966578744284217
45.7286432160804,0.09464292715673546,0.1801855816855177,0.1746043540977673
46.23115577889447,0.09476399773721646,0.18040720284424444,0.16954292075269253
46.73366834170854,0.09489126505027486,0.18062882400297117,0.16448148740761775
47.23618090452261,0.09502769984812123,0.1808504451616979,0.1594200540625429
47.73869346733668,0.09517005287464048,0.18107206632042464,0.15435862071746811
48.24120603015075,0.09530924512675167,0.18129368747915137,0.14988438090469092
48.74371859296482,0.09544195854126465,0.18151530863787807,0.14615706830546532
49.24623115577889,0.09556555134875654,0.1816733004502845,0.14242975570623975
49.74874371859296,0.09567805525134258,0.18180923864936666,0.13870244310701413
50.25125628140703,0.09577817542267625,0.18194517684844883,0.13497513050778856
50.7537688442211,0.09586529050794915,0.182081115047531,0.131247817908563
51.256281407035175,0.09593945262389107,0.18221705324661314,0.12752050530933734
51.75879396984924,0.09600138735877,0.1823529914456953,0.12379319271011179
52.26130653266331,0.09605249377239208,0.18248892964477748,0.1200658801108862
52.76381909547738,0.09609484439610165,0.18262486784385965,0.11633856751166063
53.26633165829145,0.09613118523278122,0.18276080604294181,0.11261125491243507
53.768844221105525,0.09616493575685145,0.18289674424202398,0.10921403539015757
54.27135678391959,0.09619880987202026,0.18303268244110615,0.10662627392478279
54.77386934673366,0.09622549990538752,0.18316862064018832,0.104038512459408
55.27638190954774,0.09624471090264582,0.1833045588392705,0.10145075099403318
55.778894472361806,0.09625818321871132,0.18342153499839525,0.0988629895286584
56.281407035175874,0.09626744795068352,0.1834945432027996,0.0962752280632836
56.78391959798994,0.09627382693784509,0.18356755140720393,0.09368746659790882
57.28643216080401,0.09627843276166193,0.18364055961160825,0.09109970513253403
57.78894472361809,0.09628216874578324,0.18371356781601259,0.0885119436671592
58.291457286432156,0.09628572895604143,0.1837865760204169,0.08592418220178441
58.793969849246224,0.09628959820045215,0.18385958422482124,0.08333642073640962
59.2964824120603,0.09629405202921426,0.18393259242922558,0.08131665695786726
59.79899497487437,0.09629915673470991,0.1840056006336299,0.07962541068618197
60.30150753768844,0.09630476935150449,0.18407860883803423,0.07793416441449667
60.804020100502505,0.09631053765634659,0.18415161704243854,0.07624291814281138
61.306532663316574,0.09631590016816807,0.18422462524684288,0.07455167187112609
61.80904522613065,0.09632008614808402,0.18429763345124722,0.07286042559944078
62.31155778894472,0.09632211559939276,0.18437064165565153,0.07116917932775549
62.81407035175879,0.09632142110140769,0.18444364986005587,0.0694779330560702
63.31658291457286,0.09631892089220512,0.1845166580644602,0.06778668678438488
63.81909547738693,0.09631555653478288,0.18458966626886453,0.06609544051269958
64.321608040201,0.09631215350385183,0.18466267447326887,0.06440419424101429
64.82412060301507,0.09630942165846354,0.18470953707036947,0.06271294796932897
65.32663316582914,0.09630795524201022,0.18473297724971857,0.061139734583863826
65.82914572864321,0.0963082328822248,0.1847564174290677,0.06015613006516506
66.33165829145727,0.09631061759118091,0.1847798576084168,0.059172525546466334
66.83417085427135,0.09631535676529288,0.1848032977877659,0.05818892102776757
67.33668341708542,0.09632258218531568,0.18482673796711502,0.05720531650906881
67.83919597989949,0.09633231001634505,0.18485017814646412,0.05622171199037007
68.34170854271356,0.09634444080781736,0.18487361832581325,0.05523810747167131
68.84422110552764,0.0963587594935097,0.18489705850516236,0.054254502952972544
69.3467336683417,0.09637493539153984,0.18492049868451146,0.05327089843427381
69.84924623115577,0.09639252220436624,0.18494393886386057,0.052287293915575045
70.35175879396985,0.09641095801878809,0.18496737904320967,0.05130368939687628
70.85427135678391,0.09642956530594522,0.18499081922255878,0.050320084878177546
71.35678391959799,0.09644755092131818,0.1850142594019079,0.04933648035947878
71.85929648241205,0.09646400610472822,0.18503769958125701,0.048352875840780046
72.36180904522612,0.09647790648033726,0.18506113976060612,0.04736927132208128
72.8643216080402,0.09648811205664792,0.18508457993995522,0.04672859560697607
73.36683417085426,0.09649492447825671,0.18510802011930433,0.04614896861958681
73.86934673366834,0.09650199063469471,0.18513146029865343,0.04556934163219753
74.3718592964824,0.0965096941514818,0.18515467331977897,0.04498971464480827
74.87437185929647,0.0965181761434017,0.18517767081075903,0.044410087657418995
75.37688442211055,0.09652755295666075,0.1852006683017391,0.04383046067002972
75.87939698492461,0.09653791616888785,0.18522366579271915,0.04325083368264046
76.38190954773869,0.09654933258913452,0.1852466632836992,0.04267120669525118
76.88442211055276,0.09656184425787491,0.18526966077467927,0.042091579707861905
77.38693467336682,0.09657546844700572,0.18529265826565933,0.041511952720472645
77.8894472361809,0.09659019765984629,0.1853156557566394,0.04093232573308336
78.39195979899498,0.09660599963113857,0.18533865324761947,0.04035269874569409
78.89447236180904,0.09662281732704707,0.18536165073859953,0.03977307175830483
79.39698492462311,0.09664056894515893,0.1853846482295796,0.039193444770915555
79.89949748743717,0.09665914791448392,0.18540764572055965,0.038613817783526294
80.40201005025125,0.09667842289545434,0.1854306432115397,0.03803419079613701
80.90452261306532,0.09669823777992516,0.18545364070251977,0.03750842199048368
81.40703517587939,0.0967184116911739,0.18547663819349983,0.03705423279522063
81.90954773869346,0.09673873898390074,0.1854996356844799,0.03660004359995757
82.41206030150752,0.0967589892442284,0.18552099844259504,0.03614585440469452
82.9145728643216,0.09677890728970226,0.18554204507488886,0.035691665209431456
83.41708542713567,0.09679821316929024,0.1855630917071827,0.03523747601416839
83.91959798994974,0.09681660216338293,0.1855841383394765,0.03478328681890534
84.42211055276381,0.09683374478379347,0.18560518497177034,0.03432909762364228
84.92462311557789,0.09684928677375763,0.18562623160406416,0.033874908428379216
85.42713567839195,0.09686284910793377,0.185647278236358,0.03342071923311617
85.92964824120602,0.09687490298066806,0.1856683248686518,0.0329665300378531
86.4321608040201,0.09689103634208349,0.18568937150094564,0.03251234084259004
86.93467336683416,0.09691157813602672,0.18571041813323946,0.03205815164732699
87.43718592964824,0.09693568535092126,0.1857314647655333,0.03160396245206393
87.9396984924623,0.09696257527632003,0.1857525113978271,0.031149773256800878
88.44221105527637,0.09699152550290545,0.18577355803012094,0.030695584061537814
88.94472361809045,0.09702187392248932,0.18579460466241476,0.03024139486627475
89.44723618090451,0.09705301872801295,0.1858156512947086,0.0297872056710117
89.94974874371859,0.09708441841354706,0.1858351353346753,0.02933301647574864
90.45226130653265,0.09711559177429188,0.1858465824144209,0.02887882728048559
90.95477386934672,0.09714611790657704,0.1858580294941665,0.02846545269458801
91.4572864321608,0.09717563620786161,0.1858694765739121,0.028061543412750408
91.95979899497486,0.09720384637673417,0.1858809236536577,0.027657634130912816
92.46231155778894,0.09723050841291271,0.18589237073340328,0.027253724849075213
92.96482412060301,0.09725544261724466,0.18590381781314888,0.02684981556723761
93.46733668341707,0.09727852959170694,0.18591526489289448,0.026445906285400018
