t_hr,M,H,B_mM_model,q,U
0.0,0.2,0.5,8.484632555,1.0,0.0
14.23728813559322,0.7605472137945115,0.8164876821942839,3.790827528618335,1.0,0.0
28.47457627118644,1.4535019379636334,0.8983335066173608,7.151673542901655,1.0,0.0
42.71186440677966,1.720087236606557,0.9150762511046021,8.622297281635523,1.0,0.0
56.94915254237288,1.775478732955021,0.9180523018907468,8.945909943693138,1.0,0.0
71.1864406779661,1.785257872046668,0.9185630849270862,9.003802677622318,1.0,0.0
85.42372881355932,1.786932044639292,0.9186501087751296,9.01373767155681,1.0,0.0
99.66101694915254,1.7872171357221114,0.9186649156926359,9.015430179734848,1.0,0.0
113.89830508474576,1.7872656390731774,0.918667434483045,9.015718151249043,1.0,0.0
128.135593220339,1.7872738898070333,0.9186678629353987,9.015767137655063,1.0,0.0
142.3728813559322,1.7872752932732614,0.9186679358157008,9.015775470357113,1.0,0.0
156.61016949152543,1.7872755320045868,0.9186679482127209,9.015776887760435,1.0,0.0
170.84745762711864,1.7872755690082265,0.9395365813910725,12.5977316808349,1.0,1.0
185.08474576271186,1.7872755686785158,0.9439764857617223,13.449267492194467,1.0,1.0
199.32203389830508,1.7872755683396921,0.943977562106294,13.449495289079566,1.0,1.0
213.5593220338983,1.787275567991502,0.943977562385059,13.44949534766263,1.0,1.0
227.79661016949152,1.7872755676336882,0.9439775623751494,13.44949534513768,1.0,1.0
242.03389830508473,1.7872755672659837,0.9439775623648863,13.449495342526122,1.0,1.0
256.271186440678,1.7872755668881153,0.9439775623543396,13.449495339842372,1.0,1.0
270.50847457627117,1.7872755664998023,0.9439775623435013,13.449495337084443,1.0,1.0
284.7457627118644,1.7872755661007556,0.9439775623323635,13.44949533425028,1.0,1.0
298.9830508474576,1.7872755656906785,0.9439775623209178,13.449495331337772,1.0,1.0
313.22033898305085,1.7872755652692665,0.9439775623091557,13.449495328344764,1.0,1.0
327.45762711864404,1.7872755648362066,0.9439775622970686,13.449495325269025,1.0,1.0
341.6949152542373,1.7872755728790335,0.9204065176763128,9.179084747372404,1.0,0.0
355.9322033898305,1.7872755795658333,0.9186683938443391,9.015817485154093,1.0,0.0
370.1694915254237,1.7872755807032654,0.9186679508508286,9.015777186834011,1.0,0.0
384.4067796610169,1.7872755808967435,0.9186679507516564,9.015777178046992,1.0,0.0
398.64406779661016,1.7872755809296548,0.9186679507533385,9.015777178239945,1.0,0.0
412.88135593220335,1.7872755809352525,0.9186679507536293,9.015777178273181,1.0,0.0
427.1186440677966,1.787275580936205,0.9186679507536786,9.015777178278833,1.0,0.0
441.3559322033898,1.7872755809363672,0.918667950753687,9.015777178279798,1.0,0.0
455.59322033898303,1.7872755809363947,0.9186679507536885,9.015777178279961,1.0,0.0
469.8305084745763,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
484.06779661016947,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
498.3050847457627,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
512.542372881356,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
526.7796610169491,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
541.0169491525423,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
555.2542372881355,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
569.4915254237288,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
583.728813559322,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
597.9661016949152,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
612.2033898305084,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
626.4406779661017,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
640.6779661016949,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
654.9152542372881,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
669.1525423728813,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
683.3898305084746,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
697.6271186440678,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
711.864406779661,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
726.1016949152543,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
740.3389830508474,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
754.5762711864406,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
768.8135593220338,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
783.0508474576271,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
797.2881355932203,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
811.5254237288135,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
825.7627118644067,1.7872755809363985,0.9186679507536887,9.015777178279983,1.0,0.0
840.0,1.7872755809363985,0.9186679507536887,9.01585182686447,1.0,1.0
