t_hr,M,H,B_mM_model,q,U
0.0,0.2,0.5,6.502567191,1.0,0.0
14.23728813559322,1.3878326304529862,0.8315786294430776,7.285192969489377,1.0,0.0
28.47457627118644,1.4092881326699476,0.8365618553357154,7.461193233647306,1.0,0.0
42.71186440677966,1.4093439838876347,0.836575312607766,7.4616751581736045,1.0,0.0
56.94915254237288,1.409344127061546,0.836575347113514,7.461676393791467,1.0,0.0
71.1864406779661,1.4093441274285563,0.8365753472019656,7.4616763969588344,1.0,0.0
85.42372881355932,1.4093441274294973,0.8365753472021924,7.461676396966955,1.0,0.0
99.66101694915254,1.409344127429499,0.8365753472021928,7.461676396966972,1.0,0.0
113.89830508474576,1.409344127429499,0.8365753472021928,7.461676396966972,1.0,0.0
128.135593220339,1.409344127429499,0.8365753472021928,7.461676396966972,1.0,0.0
142.3728813559322,1.409344127429499,0.8365753472021928,7.461676396966972,1.0,0.0
156.61016949152543,1.409344127429499,0.8365753472021928,7.461676396966972,1.0,0.0
170.84745762711864,1.409344127429499,0.8507811230010042,8.44723670552746,1.0,1.0
185.08474576271186,1.409344127429499,0.8542240656339946,8.541514746466389,1.0,1.0
199.32203389830508,1.409344127429499,0.8542240682281216,8.54151477936483,1.0,1.0
213.5593220338983,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
227.79661016949152,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
242.03389830508473,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
256.271186440678,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
270.50847457627117,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
284.7457627118644,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
298.9830508474576,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
313.22033898305085,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
327.45762711864404,1.409344127429499,0.8542240682281205,8.541514779364805,1.0,1.0
341.6949152542373,1.409344127429499,0.8369789602265397,7.467286569363091,1.0,0.0
355.9322033898305,1.409344127429499,0.8365753465659567,7.461676389039046,1.0,0.0
370.1694915254237,1.409344127429499,0.836575347202194,7.461676396966984,1.0,0.0
384.4067796610169,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
398.64406779661016,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
412.88135593220335,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
427.1186440677966,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
441.3559322033898,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
455.59322033898303,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
469.8305084745763,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
484.06779661016947,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
498.3050847457627,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
512.542372881356,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
526.7796610169491,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
541.0169491525423,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
555.2542372881355,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
569.4915254237288,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
583.728813559322,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
597.9661016949152,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
612.2033898305084,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
626.4406779661017,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
640.6779661016949,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
654.9152542372881,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
669.1525423728813,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
683.3898305084746,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
697.6271186440678,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
711.864406779661,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
726.1016949152543,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
740.3389830508474,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
754.5762711864406,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
768.8135593220338,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
783.0508474576271,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
797.2881355932203,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
811.5254237288135,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
825.7627118644067,1.409344127429499,0.836575347202193,7.461676396966974,1.0,0.0
840.0,1.409344127429499,0.836575347202193,7.461714172018603,1.0,1.0
