t_hr,M,H,B_mM_model,q,U
0.0,0.2,0.5,17.46457385,1.0,0.0
14.23728813559322,0.2513744295782559,0.6108311422615839,3.1615385238238516,1.0,0.0
28.47457627118644,0.31364603031499827,0.6472882791057799,3.745045333568917,1.0,0.0
42.71186440677966,0.3879216253486645,0.6835104756870674,4.396741939810935,1.0,0.0
56.94915254237288,0.4748339398254342,0.7168875713837086,5.143221025730512,1.0,0.0
71.1864406779661,0.5742818421037031,0.7469951055066572,5.983762930496468,1.0,0.0
85.42372881355932,0.6852005474216617,0.773592667283895,6.910605514352401,1.0,0.0
99.66101694915254,0.8054397161316753,0.7966290985742563,7.9077513949752785,1.0,0.0
113.89830508474576,0.9318247747119407,0.8162204571561288,8.951175535786607,1.0,0.0
128.135593220339,1.060436504726955,0.8326112474407027,10.010735173753002,1.0,0.0
142.3728813559322,1.1870723761755289,0.8461289617738049,11.05359756018094,1.0,0.0
156.61016949152543,1.3077816172715018,0.8571409413696971,12.0484088104628,1.0,0.0
170.84745762711864,1.4193346392819315,0.8660193610060356,12.969110778296109,1.0,1.0
185.08474576271186,1.5195154270686055,0.8731165865492733,13.797464092636591,1.0,1.0
199.32203389830508,1.6071956416230968,0.8787504484253341,14.523858649992166,1.0,1.0
213.5593220338983,1.682221846060767,0.8831975019364733,15.146585200314538,1.0,1.0
227.79661016949152,1.7451898799821897,0.8866919329577572,15.670123558262274,1.0,1.0
242.03389830508473,1.7971850347914424,0.8894279665040904,16.10308055988064,1.0,1.0
256.271186440678,1.8395458215124494,0.8915641309938207,16.45626630524097,1.0,1.0
270.50847457627117,1.8736808331412806,0.8932282307306674,16.741173773299945,1.0,1.0
284.7457627118644,1.9009449989079459,0.8945223230090318,16.96893342704404,1.0,1.0
298.9830508474576,1.9225677762206386,0.8955273051798237,17.14969414172068,1.0,1.0
313.22033898305085,1.9396204267057124,0.8963069369950298,17.292330760800862,1.0,1.0
327.45762711864404,1.9530094157516356,0.896911249200777,17.404373255357967,1.0,1.0
341.6949152542373,1.9634853295254688,0.8973793658058219,17.49206959968823,1.0,0.0
355.9322033898305,1.9716596704845744,0.8977418007869441,17.560518074430018,1.0,0.0
370.1694915254237,1.9780245469946263,0.898022304266895,17.613826526720363,1.0,0.0
384.4067796610169,1.9829722986573006,0.8982393325297892,17.655273057467507,1.0,0.0
398.64406779661016,1.986813495251675,0.8984072104580859,17.687454433545884,1.0,0.0
412.88135593220335,1.9897926353310051,0.8985370458021434,17.712416120041386,1.0,0.0
427.1186440677966,1.992101393683558,0.8986374453909975,17.7317623506457,1.0,0.0
441.3559322033898,1.9938895479144594,0.8987150744396779,17.746747114706565,1.0,0.0
455.59322033898303,1.9952738448651395,0.8987750922984238,17.758348107687784,1.0,0.0
469.8305084745763,1.9963451100799732,0.8988214913193816,17.767326098253793,1.0,0.0
484.06779661016947,1.9971738983433274,0.8988573600124236,17.774272154667543,1.0,0.0
498.3050847457627,1.9978149550514668,0.8988850871860201,17.77964495736479,1.0,0.0
512.542372881356,1.998310721124642,0.8989065201754076,17.783800127147984,1.0,1.0
526.7796610169491,1.9986940760841028,0.8989230874062586,17.787013187471086,1.0,1.0
541.0169491525423,1.9989904786852322,0.8989358932851033,17.789497488999068,1.0,1.0
555.2542372881355,1.9992196337238166,0.898945791637118,17.791418169770786,1.0,1.0
569.4915254237288,1.9993967876951717,0.8989534425242199,17.792903008758863,1.0,1.0
583.728813559322,1.9995337346366464,0.8989593561948467,17.794050852812067,1.0,1.0
597.9661016949152,1.9996395961973696,0.8989639270737748,17.794938152753392,1.0,1.0
612.2033898305084,1.9997214261451683,0.8989674600456227,17.79562402886686,1.0,1.0
626.4406779661017,1.9997846785439326,0.8989701907770665,17.79615419424821,1.0,1.0
640.6779661016949,1.999833570180185,0.8989723014285856,17.79656399210323,1.0,1.0
654.9152542372881,1.999871361026141,0.8989739328009301,17.79688074624127,1.0,1.0
669.1525423728813,1.999900571216093,0.898975193724891,17.797125579553864,1.0,1.0
683.3898305084746,1.9999231488717264,0.8989761683197417,17.79731482058917,1.0,0.0
697.6271186440678,1.999940599889242,0.8989769216039685,17.79746109133991,1.0,0.0
711.864406779661,1.999954088297126,0.8989775038322328,17.797574148385277,1.0,0.0
726.1016949152543,1.9999645138501314,0.8989779538476826,17.79766153324637,1.0,0.0
740.3389830508474,1.9999725720183954,0.8989783016731316,17.797729075189967,1.0,0.0
754.5762711864406,1.9999788003632577,0.8989785705138968,17.79778127993369,1.0,0.0
768.8135593220338,1.9999836143874286,0.8989787783058694,17.797821630130418,1.0,0.0
783.0508474576271,1.9999873352474926,0.8989789389120716,17.79785281764627,1.0,0.0
797.2881355932203,1.999990211175346,0.8989790630475104,17.79787692310925,1.0,0.0
811.5254237288135,1.9999924340363726,0.898979158994024,17.797895554695685,1.0,0.0
825.7627118644067,1.9999941521282496,0.8989792331528025,17.797909955406677,1.0,0.0
840.0,1.9999954800737856,0.8989792904714458,17.79792108598766,1.0,0.0
