r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32,1.4531848619167371,0.1,0.4578698990375097,0.05108323417508316,0.20000000000000004,0.7999333494402933,2.5,0.55,0.7,4.0
