r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.5986,1.4635257617976347,0.2013091086051941,0.4812688017572648,0.05019669215333173,0.20075622267566015,0.7997594293120288,2.5000000000589546,0.5499998195512793,0.7,3.999999999971513
