r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32000000000003315,1.4532889639542073,0.10000000000000715,0.45782811114654226,0.05157911312883863,0.2000000078597036,0.7999336006980784,2.500000000001322,0.5499999954752458,0.7,4.000000000004287
