r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.31999999999999956,1.453294876457759,0.09999999999999999,0.4578097664117877,0.05157847926035207,0.20000000000000004,0.7999334819385616,2.5,0.55,0.7,4.0
