r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.31999999999991025,1.2778373566031245,0.10000000000019148,0.3944008625525639,0.05145181305756713,0.20000370805009335,0.620531381709791,2.500018995170245,0.5578681992434685,0.7,3.9999896073963095
