r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.3199993982152348,1.1715760484610591,0.1,0.3977140811817562,0.05063331955668968,0.20000274927237666,0.003999667721040046,2.5000586121987833,0.42347360033312076,0.7,3.9999679596629663
