r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32,1.4533616926961188,0.1,0.4577936988210176,0.051756293565362696,0.20000007162756855,0.7999336978026266,2.500000000014628,0.5499999486290732,0.7,3.9999999999916906
