r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.3199999999999944,1.4997284699218452,0.2182345776348067,0.4997466652671867,0.05014336204919484,0.20000010590900566,0.7999995557591478,2.5000000000114615,0.5499999169707359,0.7,3.9999999999927174
