r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32,1.453316961469104,0.1,0.4579032095022294,0.05146224425318527,0.20000019010842895,0.7999335238228529,2.5000000000103806,0.5500000197598389,0.7,3.999999999993713
