r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32,1.453403599705338,0.1,0.4577937125910326,0.051838266059476654,0.20000000215543826,0.7999337117689629,2.5000000000031424,0.5499999797764674,0.7,3.9999999999981593
