r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.3200000000000003,1.4533272240139608,0.10000000000000006,0.4579049326126678,0.05151798741670586,0.20000002573788492,0.7999337440339443,2.500000000002473,0.55000000516828,0.7,3.999999999998464
