r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.3867802943125107,1.4293391580466406,0.24957466165252334,0.46395779328926046,0.052965226624650405,0.20000192814587567,0.7996084480480344,2.5000000000032716,0.5499999807790023,0.7,3.999999999997946
