r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.1540055200229805,1.4902612422632302,0.22629795342946085,0.4921609012697643,0.050333312388720644,0.9913375216753313,0.7999861281737878,3.9949861330341347,0.7478377012692314,0.7,7.523273279783413
