r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.31999946047886785,0.7591361471036857,0.09999990035816206,0.4556426065494124,0.05100341487624894,0.20000000000000004,0.033728078086802844,2.500042794033031,0.5482301332982035,0.7,4.000085273578989
