r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.3199999999999797,1.454826539783707,0.10000000000001036,0.4833434712096078,0.050011861714262175,0.20000248000933665,0.5969225105950995,2.500201781797695,0.5696533111999844,0.7,3.999878585529848
