r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.5993163593325557,1.4850268861345244,0.06476080582382862,0.4872976833734855,0.050107166842397,0.20000000000000004,0.799978725883744,3.5654594358324108,0.7877174789377729,0.7,3.823441904330962
