r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32,1.453299205474529,0.1,0.457784827494315,0.05164446765099398,0.20000000000000004,0.7999335221517189,2.5,0.55,0.7,4.0
