r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32,1.4533276174927916,0.1,0.45793591363661434,0.05146940400935222,0.20000000000000004,0.7999337697812027,2.5,0.55,0.7,4.0
