r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q
0.32,1.453296559586702,0.1,0.4578075982825796,0.05159715047639336,0.20000011159241762,0.7999334896519886,2.500000000019018,0.5499999746630646,0.7,3.9999999999884595
