d,H,B,P,q,seed,stable
0.05443165467625899,0.0,0.0,1.7366959179809313e-11,1.0,1,False
0.05443165467625899,0.6325052838245454,0.0971359372897546,0.21701289134945712,0.25684068218318523,2,False
0.05443165467625899,0.7100785125665233,0.11147801355630944,0.23311432559928802,0.29896022152705687,3,False
0.054820143884892085,0.0,0.0,1.5344430761991666e-11,1.0,1,False
0.054820143884892085,0.6319038036832106,0.09730293692521282,0.21695240343494182,0.2569735319813655,2,False
0.054820143884892085,0.7093598214540783,0.11164101724344672,0.23312635091808606,0.29890474719231497,3,False
0.05520863309352518,0.0,0.0,3.8375556142504426e-97,1.0,0,True
0.05520863309352518,0.0,0.0,5.80705483116802e-12,1.0,1,False
0.05520863309352518,0.6312910398762849,0.0974667392167411,0.21689802067742261,0.2570852079343967,2,False
0.05520863309352518,0.7086474367549453,0.11180372526207105,0.23313863158895456,0.2988504205777745,3,False
0.05559712230215827,0.6306708478738892,0.09762796481568524,0.2168483333017365,0.2571807368369165,2,False
0.05559712230215827,0.7079412666230732,0.11196613911791957,0.23315116207316697,0.2987972216348936,3,False
0.055985611510791365,0.6300400973208748,0.09778612329413036,0.21680446938058215,0.25725609273360966,2,False
0.055985611510791365,0.7072412225446456,0.1121282606588854,0.2331639373279255,0.29874513158284804,3,False
0.05637410071942446,0.629399695957338,0.09794136661511145,0.21676608679296747,0.2573124919291463,2,False
0.05637410071942446,0.7065472201869033,0.11229009227119925,0.23317695301561112,0.29869413338327633,3,False
0.05676258992805755,0.733840323633314,0.11906181480389921,0.24005821215572154,0.31424030459804503,2,False
0.05676258992805755,0.7058591791727677,0.11245163684082567,0.23319020545649055,0.29864421162933613,3,False
0.057151079136690645,0.0,0.0,0.0,1.0,0,False
0.057151079136690645,0.7331592291096058,0.11922818585246163,0.24007082502639707,0.31418996052523585,2,False
0.057151079136690645,0.7051770221433388,0.11261289755822004,0.23320369141144062,0.29859535204664917,3,False
0.05753956834532374,0.732481941251321,0.11939387471858433,0.240083237115968,0.3141396592056502,2,False
0.05753956834532374,0.7045006750323916,0.11277387798822537,0.23321740815379002,0.2985475416544741,3,False
0.05792805755395683,0.731808421083021,0.11955889072303401,0.24009545305786642,0.31408940492258236,2,False
0.05792805755395683,0.7038300664003484,0.1129345819333561,0.23323135331664013,0.2985007684142413,3,False
0.058316546762589926,0.7311386293670983,0.11972324277804257,0.24010747714718453,0.31403920131141627,2,False
0.058316546762589926,0.7031651297172563,0.11309501394524232,0.23324552544357818,0.29845502248436534,3,False
0.05870503597122302,0.7304725265221628,0.11988693937400492,0.24011931332723954,0.31398905132616856,2,False
0.05870503597122302,0.7025057980564763,0.11325517816686226,0.23325992272880586,0.2984102933405871,3,False
0.05909352517985611,0.0,0.0,1.5834989429369177e-139,1.0,0,True
0.05909352517985611,0.7298100729684261,0.12004998867513332,0.24013096528375372,0.3139389574492417,2,False
0.05909352517985611,0.7018520109506267,0.11341507984995991,0.2332745446584915,0.2983665735214094,3,False
0.059482014388489206,0.7291512287613773,0.12021239843289797,0.2401424363589442,0.31388892149458325,2,False
0.059482014388489206,0.7012037066277057,0.11357472365417369,0.23328939016449904,0.29832385440943926,3,False
0.0598705035971223,0.728495953893818,0.12037417607016995,0.24015372963426465,0.313838944791789,2,False
0.0598705035971223,0.7005608291919221,0.1137341152378104,0.23330445934290084,0.29828213015318505,3,False
0.06025899280575539,0.7278442086061543,0.12053532876755607,0.24016484801490962,0.3137890283743383,2,False
0.06025899280575539,0.699923945371435,0.11389339763458387,0.23331990056841337,0.29824173361395334,3,False
0.060647482014388486,2.1976586970453113e-10,4.8563376225809806e-05,1.457564399795651e-15,1.0,0,True
0.060647482014388486,0.7271959530346568,0.12069586337991108,0.24017579414693446,0.31373917278985713,2,False
0.060647482014388486,0.6992948894572418,0.11405299465999404,0.2333361643405792,0.2982036876819342,3,False
0.06103597122302158,0.7265511476640243,0.1208557865588564,0.2401865705372368,0.31368937836868127,2,False
0.06103597122302158,0.6986710920579042,0.1142123559361395,0.23335265056510082,0.2981666162149106,3,False
0.06142446043165467,0.7259097529615831,0.1210151046652338,0.24019717946675498,0.31363964502543096,2,False
0.06142446043165467,0.698052504186148,0.11437148755644964,0.23336936010697154,0.298130515514626,3,False
0.061812949640287766,0.7252717301843229,0.1211738239826375,0.24020762319944272,0.31358997272876615,2,False
0.061812949640287766,0.6974390793528692,0.11453039590723707,0.23338629421548754,0.29809538285606374,3,False
0.06220143884892086,0.7246370406964708,0.12133195054826545,0.24021790381520158,0.31354036112181655,2,False
0.06220143884892086,0.6968307717308784,0.11468908726755368,0.23340345409116287,0.2980612154962437,3,False
0.06258992805755395,0.6925095442763025,0.11402795074993965,0.15142362733173223,0.47769355064439095,2,False
0.06258992805755395,0.6962275367621773,0.11484756794998145,0.23342084103536692,0.2980280110137779,3,False
0.06297841726618705,0.6918991598769226,0.11418270283654475,0.151658185378288,0.4768610640240678,2,False
0.06297841726618705,0.6956293325099985,0.11500584460795817,0.2334384567775586,0.29799576805400474,3,False
0.06336690647482014,0.6912905485651173,0.11433653826506977,0.15189243184971696,0.47602978697169185,2,False
0.06336690647482014,0.695036116724897,0.11516392358954375,0.23345630277991603,0.29796448473905274,3,False
0.06375539568345323,0.0,0.0,0.0,1.0,1,False
0.06375539568345323,0.6906836815647797,0.11448946395326234,0.1521264372861053,0.475199485829877,2,False
0.06375539568345323,0.6944478484238642,0.11532181129399355,0.2334743806184558,0.2979341595361546,3,False
0.06414388489208633,0.6900733571904654,0.11464035191975581,0.1523103960616139,0.47453239237081485,2,False
0.06414388489208633,0.6938644886570976,0.11547951434897426,0.23349269217032897,0.2979047916833718,3,False
0.06453237410071942,0.6894750393381633,0.1147926069169071,0.1525938138189217,0.47354150624543573,2,False
0.06453237410071942,0.6932859981065452,0.11563703908031656,0.23351123904500992,0.2978763798888523,3,False
0.06492086330935251,0.6888733299632981,0.1149428640138318,0.15282881941461063,0.4727084920425508,2,False
0.06492086330935251,0.6927123389305132,0.1157943919287228,0.23353002302851283,0.2978489233433107,3,False
0.06530935251798561,0.6882733084171306,0.11509224973413854,0.15306510892508068,0.47187146346371195,2,False
0.06530935251798561,0.6921434748759256,0.1159515794808179,0.23354904611422891,0.297822421788587,3,False
0.0656978417266187,0.6876747653043911,0.11524073016104078,0.15330071723123537,0.47103682074124936,2,False
0.0656978417266187,0.6915793696068085,0.11610860810008128,0.23356831010787565,0.2977968746138212,3,False
0.06608633093525179,0.6870776983976805,0.11538831667860305,0.15353598048205,0.47020346514966593,2,False
0.06608633093525179,0.6910199866265463,0.11626548391316412,0.23358781661260306,0.2977722808197703,3,False
0.0664748201438849,0.6864820687124649,0.11553501238362274,0.1537707415518528,0.4693719059411513,2,False
0.0664748201438849,0.6904652916542596,0.11642221334781273,0.23360756759994883,0.2977486403207508,3,False
0.06686330935251798,0.6858878505189606,0.11568082309287607,0.15400500801359318,0.468542115592601,2,False
0.06686330935251798,0.6899152507689894,0.11657880272155902,0.23362756497042741,0.29772595293974796,3,False
0.06725179856115107,0.6852950196225626,0.11582575477111369,0.1542388205698901,0.4677139584513712,2,False
0.06725179856115107,0.6893698282529297,0.11673525775965586,0.23364781004184332,0.2977042172387041,3,False
0.06764028776978417,0.0,0.0,0.0,1.0,1,False
0.06764028776978417,0.6847035521135465,0.11596981325971623,0.15447225775736964,0.46688717525064805,2,False
0.06764028776978417,0.6888289922658244,0.1168915848765997,0.2336683049076822,0.29768343361833943,3,False
0.06802877697841726,0.6841134236831895,0.11611300412941158,0.15470548617786556,0.4660612188066877,2,False
0.06802877697841726,0.6882927086096913,0.11704778977595232,0.23368905095130205,0.2976636009245371,3,False
0.06841726618705035,1.0409787459786267e-18,8.482373046624957e-08,1.2202582605440833e-25,1.0,1,True
0.06841726618705035,0.6835245990076602,0.11625533032930994,0.15493808131625447,0.4652374730050797,2,False
0.06841726618705035,0.6877609448035339,0.11720387837210897,0.233710049822205,0.2976447186758108,3,False
0.06880575539568345,0.68293705922175,0.11639679827828209,0.15517063525819258,0.4644140001752687,2,False
0.06880575539568345,0.6872336689552672,0.11735985654030492,0.2337313031697438,0.2976267864539783,3,False
0.06919424460431654,0.6823507725341349,0.11653741135299579,0.1554028340272629,0.4635918235189281,2,False
0.06919424460431654,0.6867108480239237,0.11751572972650881,0.2337528122307685,0.29760980296165646,3,False
0.06958273381294963,0.681765670499554,0.11667716461109873,0.15563759236445046,0.4627614084145301,2,False
0.06958273381294963,0.6861924509647592,0.1176715036627739,0.23377457858391587,0.29759376774338486,3,False
0.06997122302158273,0.6811817349549149,0.11681606409377088,0.15587143463784459,0.46193411339182455,2,False
0.06997122302158273,0.6856784465289902,0.11782718387282745,0.23379660362999352,0.2975786799858427,3,False
0.07035971223021582,2.766422462779167e-14,2.5573998077156527e-06,1.083750075599158e-19,1.0,0,True
0.07035971223021582,0.6805989112864925,0.116954107570461,0.15610576093606995,0.4611053560430717,2,False
0.07035971223021582,0.6851688010822934,0.11798277517825816,0.23381888807466947,0.2975645373296295,3,False
0.07074820143884891,0.6800171861086619,0.11709130181542766,0.15633977391005516,0.4602777410574875,2,False
0.07074820143884891,0.6846634537748401,0.11813827604068393,0.2338414259581606,0.29755132236799214,3,False
0.07113669064748201,0.6794365346109879,0.11722765090108841,0.1565734963076377,0.45945119241278226,2,False
0.07113669064748201,0.684162469012705,0.11829371330726973,0.23386424117760596,0.29753908580704147,3,False
0.0715251798561151,0.6788569305159358,0.11736315843183001,0.15680693998520925,0.4586256672735842,2,False
0.0715251798561151,0.6836657200411753,0.11844907012112028,0.23388731180447764,0.2975277737560177,3,False
0.07191366906474819,0.678278348586626,0.1174978280836882,0.15704012242706752,0.4578011061677986,2,False
0.07191366906474819,0.6831732074675179,0.1186043584938058,0.23391064622490532,0.29751740166840135,3,False
0.0723021582733813,0.0,0.0,0.0,1.0,0,False
0.0723021582733813,0.6777007585230931,0.11763166225387159,0.15727312608200844,0.4569772365023069,2,False
0.0723021582733813,0.6826849009433638,0.11875958323881138,0.23393424531296528,0.29750796787281264,3,False
0.07269064748201438,0.6771240212354183,0.11776463883928605,0.1575073311878938,0.4561495316295652,2,False
0.07269064748201438,0.6822007584708346,0.11891474635564007,0.23395810703907918,0.29749946412341516,3,False
0.07307913669064747,0.0,0.0,0.0,1.0,1,False
0.07307913669064747,0.6765482145152774,0.11789678409597212,0.1577412099128395,0.45532299408509896,2,False
0.07307913669064747,0.681720762883699,0.1190698553900445,0.2339822352048188,0.2974918955317627,3,False
0.07346762589928058,0.675973314515976,0.11802810143157093,0.15797478518710542,0.45449754606208964,2,False
0.07346762589928058,0.6812448860220478,0.11922491523774363,0.23400663087090987,0.2974852610040107,3,False
0.07385611510791366,0.6753992984619521,0.11815859435602592,0.15820806979523425,0.45367314342534304,2,False
0.07385611510791366,0.6807731002030654,0.11937993077064377,0.23403129510448809,0.29747955950946836,3,False
0.07424460431654675,0.6748261404277717,0.11828826554745009,0.15844109059985512,0.45284969387687496,2,False
0.07424460431654675,0.6803053737206395,0.1195349058024697,0.23405622790292066,0.29747478762427815,3,False
0.07463309352517986,0.6742538195192861,0.1184171186517971,0.15867387477045217,0.4520271112629107,2,False
0.07463309352517986,0.6798416337008067,0.1196898345123116,0.23408141929237972,0.29747091922284474,3,False
0.07502158273381294,0.6736823046903745,0.1185451549482466,0.15890646226405486,0.451205257074716,2,False
0.07502158273381294,0.6793818783327579,0.11984472731893595,0.23410687622242118,0.2974679668383239,3,False
0.07541007194244603,3.356050741963088e-12,1.295596051873771e-05,6.6527529533542e-17,1.0,1,True
0.07541007194244603,0.6731115669513709,0.11867237602079415,0.15913890600686859,0.45038395636459855,2,False
0.07541007194244603,0.6789264083390888,0.11999966455530456,0.2341326781837619,0.29746610817943225,3,False
0.07579856115107914,0.6725415710757415,0.11879878192474876,0.15937128594347405,0.449562944206912,2,False
0.07579856115107914,0.6070959377298143,0.1058780509471215,0.21320854766790495,0.26653543426725357,3,False
0.07618705035971222,0.6719722714209594,0.11892437023661823,0.1596037331933054,0.44874178719277436,2,False
0.07618705035971222,0.6066321170018618,0.1060100318225161,0.21317760597124824,0.2665865537659013,3,False
0.07657553956834531,0.671403471699042,0.11904910439521302,0.15983726226105324,0.44791714793165915,2,False
0.07657553956834531,0.6061706627858694,0.10614161422843349,0.21314686134290936,0.26663728432516565,3,False
0.07696402877697842,0.5987269319966403,0.10506273819166556,0.09186739166480923,0.6622437717328962,1,False
0.07696402877697842,0.6708346788471408,0.11917288055497176,0.16007439943274646,0.4470807161953932,2,False
0.07696402877697842,0.6057115558961191,0.10627280247224535,0.2131163098257209,0.2666876368106571,3,False
0.07735251798561152,0.5999973775359273,0.10548896116522635,0.09258971758812742,0.6600198026281094,1,False
0.07735251798561152,0.66997758727743,0.11923056988214555,0.16170620552078244,0.44165463786813863,2,False
0.07735251798561152,0.6052547771150608,0.10640360075082132,0.21308594764319236,0.26673762149407587,3,False
0.0777410071942446,0.6011592120451223,0.10589801981157018,0.09327675760562594,0.6578994557841403,1,False
0.0777410071942446,0.6697053796932747,0.11941945772426706,0.1605137144357978,0.4455230129620497,2,False
0.0777410071942446,0.6048003071771518,0.10653401314931427,0.21305577120320818,0.26678724803937015,3,False
0.0781294964028777,0.6022221159034493,0.10629125633411035,0.09393099187221975,0.6558756684798794,1,False
0.0781294964028777,0.6691432868850291,0.1195419165040935,0.16072647709172752,0.444766973276678,2,False
0.0781294964028777,0.6043481475169112,0.10666404729187226,0.21302576871818685,0.2668365550023286,3,False
0.0785179856115108,0.6031947369980548,0.10666988462985615,0.09455469164185479,0.6539419495175482,1,False
0.0785179856115108,0.6609226074133354,0.11795758086883365,0.17666816711053246,0.39177414769997654,2,False
0.0785179856115108,0.6038982148462781,0.10679369579901903,0.21299596268233645,0.2668854601098966,3,False
0.07890647482014387,0.604084719703079,0.10703498691572037,0.09514989617603929,0.6520924577942537,1,False
0.07890647482014387,0.6684698066423601,0.11988637642125904,0.15845652873026064,0.4521138111240128,2,False
0.07890647482014387,0.603450504986604,0.10692296508440727,0.2129663439171978,0.26693399280583624,3,False
0.07929496402877698,0.6048989021488229,0.10738754114356121,0.09571846665731788,0.6503218471900624,1,False
0.07929496402877698,0.6674559826414653,0.11990351275427248,0.16139254036394185,0.4424079581693493,2,False
0.07929496402877698,0.6030050153162156,0.10705186175581315,0.21293690280922117,0.26698218422875364,3,False
0.07968345323741008,0.6056433124432272,0.1077284142296022,0.09626205787196719,0.6486253591057681,1,False
0.07968345323741008,0.6668856477407687,0.12002042347017924,0.16165461660823438,0.44148984555182585,2,False
0.07968345323741008,0.6025617462403764,0.10718039287727485,0.21290762865930543,0.2670300693929043,3,False
0.08007194244604315,0.6063234469114814,0.10805840641304505,0.09678221879412469,0.6469985232536178,1,False
0.08007194244604315,0.6663235132895637,0.12013829298670994,0.16188225309407756,0.4406851853115649,2,False
0.08007194244604315,0.6021206771719314,0.10730856171847786,0.21287851933409385,0.26707765305118514,3,False
0.08046043165467626,0.6069442530520441,0.10837824422773461,0.09728036750733345,0.6454372380512243,1,False
0.08046043165467626,0.6657618581746171,0.12025537560899904,0.1621100349834401,0.43988010153642915,2,False
0.08046043165467626,0.6016817869396804,0.10743637135144155,0.2128495730842072,0.2671249386383367,3,False
0.08084892086330936,0.6075101406239771,0.10868857877921295,0.09775777942743295,0.6439378102450712,1,False
0.08084892086330936,0.6652007107664982,0.12037168442230103,0.16233774904321097,0.43907529423085884,2,False
0.08084892086330936,0.6012450562324962,0.1075638250854223,0.2128207875585701,0.26717193175659026,3,False
0.08123741007194243,0.6080250602505975,0.10898999665870139,0.09821560812170524,0.6424968953404336,1,False
0.08123741007194243,0.661891230167092,0.11986491449010829,0.1696225200544666,0.4149077143942972,2,False
0.08123741007194243,0.6008104653269921,0.10769092606624993,0.21279216071507753,0.26721863695401993,3,False
0.08162589928057554,0.6084927320131214,0.10928305894724251,0.0986549798138207,0.6411112133566119,1,False
0.08162589928057554,0.6595526714755514,0.11958040389546115,0.17281897285629463,0.40420774371849105,2,False
0.08162589928057554,0.6003779927578352,0.1078176770402384,0.21276369135537654,0.2672650558330156,3,False
0.08201438848920864,0.6089163407233968,0.10956824345101844,0.09907684073121471,0.6397780149214627,1,False
0.08201438848920864,0.659075259348327,0.11971206786642853,0.17278472391735342,0.4042682075252822,2,False
0.08201438848920864,0.5999476160570408,0.10794408048522683,0.2127353788269703,0.26731118810365734,3,False
0.08240287769784173,0.0,0.0,0.0,1.0,0,False
0.08240287769784173,0.609298938986302,0.10984601631715904,0.09948213680218107,0.6384945373842869,1,False
0.08240287769784173,0.6586049330280208,0.11984449565093469,0.17274295486179836,0.40435401536755894,2,False
0.08240287769784173,0.5995193128277689,0.10807013880243393,0.21270722258880365,0.2673570331194652,3,False
0.08279136690647482,0.6096432379094349,0.11011679214492316,0.09987170755948183,0.6372583290297548,1,False
0.08279136690647482,0.6472094923311439,0.11758477959327446,0.124031221192276,0.5623424104673858,2,False
0.08279136690647482,0.5990930611252857,0.10819585438591703,0.21267922205496365,0.2674025904293383,3,False
0.08317985611510792,0.6099517435727615,0.11038095759004153,0.10024634398735603,0.6360670747174737,1,False
0.08317985611510792,0.6467050740133615,0.11770561350436501,0.12400544376823613,0.5623722724543453,2,False
0.08317985611510792,0.6139387144776205,0.11112802270245176,0.22156906121324216,0.26744793513893245,3,False
0.08356834532374101,0.6102266974774762,0.1106388590525861,0.10060675347155308,0.6349187040232309,1,False
0.08356834532374101,0.610123078726284,0.11061950856712942,0.10055567006634418,0.6350744996312736,2,False
0.08356834532374101,0.6136318506313911,0.11127867543676272,0.22161171551563175,0.2674929666323986,3,False
0.0839568345323741,0.610470217700981,0.11089082782568573,0.10095362311054516,0.6338112003787704,1,False
0.0839568345323741,0.609868903437733,0.11077821975503133,0.10065558456499375,0.6347205145998432,2,False
0.0839568345323741,0.6133262742665687,0.11142892859127647,0.2216541468840904,0.26753772865430564,3,False
0.0843453237410072,0.6096174489568453,0.11093684136383045,0.10075605979072551,0.6343649901927845,2,False
0.0843453237410072,0.6130219611171426,0.11157878311357525,0.22169635464953172,0.2675822173625418,3,False
0.08473381294964029,0.6591937187453215,0.1213966391995065,0.1439015802368999,0.4986872572193847,2,False
0.08473381294964029,0.6127188856422918,0.1117282396203391,0.2217383377853339,0.26762642812269205,3,False
0.08512230215827338,0.0,0.0,3.6055453544374005e-22,1.0,0,True
0.08512230215827338,0.6587467757318665,0.12152966272097948,0.14397232613751695,0.4984078247196861,2,False
0.08512230215827338,0.6124170220634191,0.11187729859364555,0.2217800951406189,0.26767035604712164,3,False
0.08551079136690648,0.6583014568386493,0.1216622881382509,0.1440422257448297,0.4981313335140218,2,False
0.08551079136690648,0.6121163450898934,0.1120259605199555,0.2218216256042598,0.2677139963736141,3,False
0.08589928057553957,0.6578577655978366,0.12179452246750488,0.14411132135047888,0.49785764575053715,2,False
0.08589928057553957,0.6118168304827502,0.11217422599955346,0.22186292823448864,0.2677573447584051,3,False
0.08628776978417266,0.6574157043640196,0.12192637239448112,0.14417965278669884,0.4975866314891126,2,False
0.08628776978417266,0.6247751210641446,0.11492062467427888,0.1981566824614134,0.31763975546809664,3,False
0.08667625899280576,3.45306584381635e-14,2.951773788934288e-06,0.0,1.0,1,False
0.08667625899280576,0.6569752740207778,0.12205784420648008,0.14424725650445053,0.49731817168289527,2,False
0.08667625899280576,0.6243522483255936,0.11504734778830575,0.19812631709218617,0.3176934065044544,3,False
0.08706474820143885,0.6565364744110563,0.12218894389064712,0.14431416663044297,0.49705215476977715,2,False
0.08706474820143885,0.6239472034372294,0.11517696843085284,0.19808668338037644,0.317779274358965,3,False
0.08745323741007194,0.6560993041566608,0.12231967709200722,0.14438041436187815,0.4967884786312361,2,False
0.08745323741007194,0.6235425089261659,0.11530598054308235,0.1980480881154968,0.31786178576896834,3,False
0.08784172661870504,0.6556637611111225,0.12245004921745795,0.14444602912709267,0.49652704684754556,2,False
0.08784172661870504,0.6231381482603774,0.1154343852911606,0.19801053296447385,0.31794093350352115,3,False
0.08823021582733813,0.6552298422437772,0.12258006540895795,0.14451103818211472,0.4962677700039533,2,False
0.08823021582733813,0.6227341047434911,0.11556218374022291,0.19797401976558449,0.3180167097538521,3,False
0.08861870503597122,0.6547975438762196,0.12270973059807286,0.14457546720174658,0.4960105637841907,2,False
0.08861870503597122,0.6223304683679017,0.11568939848542562,0.19793848703760294,0.3180893251529909,3,False
0.08900719424460432,0.654366861409465,0.12283904944285438,0.14463933942899262,0.4957553517211937,2,False
0.08900719424460432,0.6219271969775725,0.11581602538355995,0.19790395169993338,0.3181587198508476,3,False
0.08939568345323741,0.6539377898853969,0.12296802645782196,0.14470267721460495,0.49550206022555543,2,False
0.08939568345323741,0.6215241749135166,0.11594204527947405,0.19787047458110954,0.3182246825810725,3,False
0.0897841726618705,0.6535103236953823,0.12309666594673088,0.1447655011288383,0.49525062145737764,2,False
0.0897841726618705,0.6211213859900829,0.11606745906473889,0.1978380575279602,0.31828720556464735,3,False
0.0901726618705036,0.6217945404856535,0.11641162732774339,0.11128608332236849,0.6012600763089713,1,False
0.0901726618705036,0.653084456852104,0.12322497206582642,0.1448278306966268,0.49500097095262524,2,False
0.0901726618705036,0.6207188296672176,0.1161922707519982,0.19780669310880505,0.31834631302807787,3,False
0.09056115107913669,0.6329457160339097,0.1189536977944409,0.11957594077050253,0.5753666508373486,1,False
