,0
r_max,0.32
K_M,1.0
c,0.1
d,0.1226693671127364
g,0.49252809274159304
u,0.6115604194094876
p_low,0.13414609307080022
p_high,2.7246842613096964
H_on,0.7970000000000002
H_off,0.5485353960267864
tau_q,5.154757217712019
U,0.13798144937461232
sB,1949.422606203935
