,0
r_max,0.32
K_M,1.0
c,0.1
d,0.22653755407559192
g,1.8679671027261284
u,0.2000542879102336
p_low,0.5764103848928568
p_high,2.5000000000000004
H_on,0.5500000000000004
H_off,0.7
tau_q,4.0
U,0.9101555078925672
sB,10.428048296103936
