branch,U,M_star,H_star,B_star,q_star,B_scaled_star
up,0.0,0.9999999999999996,0.9384808663785383,3.3314620415050578,0.0,3.010537248422685
up,0.03882490682778814,0.9999999999999996,0.9416497083271724,3.524244268944159,0.0,3.1847484713958605
up,0.07764981365557629,0.9999999999999996,0.9445071298996298,3.7169584873373593,0.0,3.358898236737713
up,0.11647472048336444,0.9999999999999996,0.9470970109083342,3.909614279308034,0.0,3.532995203962968
up,0.15529962731115257,0.9999999999999996,0.9494548353436103,4.102219439807177,0.0,3.7070464171231645
up,0.1941245341389407,0.9999999999999996,0.9516115238352021,4.294780618542502,0.0,3.8810578853495823
up,0.23294944096672887,0.9999999999999996,0.9535920670819561,4.487303263464766,0.0,4.055034531783616
up,0.271774347794517,0.9999999999999996,0.9554155023765893,4.679791705764961,0.0,4.228980270386058
up,0.31059925462230514,0.9999999999999996,0.9571013482863052,4.872250047599839,0.0,4.402898808146677
up,0.3494241614500933,0.9999999999999996,0.9586648077208596,5.064681604894168,0.0,4.5767931415621765
up,0.3882490682778814,0.9999999999999996,0.9601163180176454,5.257088890864225,0.0,4.750665541746897
up,0.4270739751056696,0.9999999999999996,0.9614700382372582,5.449474732424258,0.0,4.924518563294147
up,0.46589888193345774,0.9999999999999996,0.9627353296917619,5.641841209874815,0.0,5.098354086105966
up,0.5047237887612459,0.9999999999999996,0.9639200263410556,5.834190095344065,0.0,5.27217371159873
up,0.543548695589034,0.9999999999999996,0.965030654410174,6.026522898262318,0.0,5.445978803797035
up,0.5823736024168221,0.9999999999999996,0.9660752759011173,6.218841243571945,0.0,5.619770831110089
up,0.6211985092446103,0.9999999999999996,0.9670598550708898,6.411146418904212,0.0,5.793550957129684
up,0.6600234160723985,0.9999999999999996,0.9679886235011127,6.6034394307253095,0.0,5.967320091367595
up,0.6988483229001866,0.9999999999999996,0.9688652933042375,6.79572116769884,0.0,6.141079036881112
up,0.7376732297279747,0.9999999999999996,0.9696959733990523,6.987992781418195,0.0,6.314828834328887
up,0.7764981365557628,0.9999999999999996,0.9704838860205286,7.180255015244248,0.0,6.488570155462714
up,0.815323043383551,0.9999999999999996,0.9712318012998444,7.37250852094897,0.0,6.66230358926838
up,0.8541479502113392,0.9999999999999996,0.971941624310804,7.56475380987046,0.0,6.83602959782601
up,0.8929728570391273,0.9999999999999996,0.9726179767243476,7.7569917161053334,0.0,7.009748934882427
up,0.9317977638669155,0.9999999999999996,0.9732630838425192,7.949222743626187,0.0,7.183462055861781
up,0.9706226706947035,0.9999999999999996,0.9738792064170885,8.141447380820425,0.0,7.357169402104379
up,1.0094475775224918,0.9999999999999996,0.9744643867430386,8.333665556349228,0.0,7.530870909143577
up,1.0482724843502798,0.9999999999999996,0.9750256697140577,8.52587833926107,0.0,7.704567543044787
up,1.087097391178068,0.9999999999999996,0.9755630441017717,8.71808587825317,0.0,7.878259438181001
