,0
r_max,0.32
K_M,1.0
c,0.1
d,0.2759211444263403
g,0.3940058501676908
u,0.5506837142982316
p_low,0.4594925846196055
p_high,3.071931784773537
H_on,0.5500000000000008
H_off,0.7000000000000001
tau_q,11.394056859163904
U,0.1452186459732438
sB,1353.0281670090417
