branch,U,M_star,H_star,B_star,q_star,B_scaled_star
up,0.0,0.9999999999999997,0.9159661395388243,1.017630197218793,0.0,0.5691650711218932
up,0.038461538461538464,0.9999999999999997,0.9262980771860423,1.1733749861723164,0.0,0.6562738205712155
up,0.07692307692307693,0.9999999999999997,0.9343577757443396,1.3289076369118282,0.0,0.743263920178979
up,0.11538461538461539,0.9999999999999997,0.9408229120036098,1.4842914179307651,0.0,0.8301707562934514
up,0.15384615384615385,0.9999999999999997,0.9461253472625532,1.639566648174899,0.0,0.9170168794793669
up,0.19230769230769232,0.9999999999999997,0.9505535599610916,1.7947602602418262,0.0,1.0038173532577062
up,0.23076923076923078,0.9999999999999997,0.9543077031613633,1.949890940595194,0.0,1.090582629050253
up,0.2692307692307693,0.9999999999999997,0.9575310606064301,2.1049720663296476,0.0,1.17732018872522
up,0.3076923076923077,0.9999999999999997,0.9603289342003497,2.2600134685223696,0.0,1.2640355308475666
up,0.34615384615384615,0.9999999999999997,0.9627804632982502,2.4150225356922608,0.0,1.3507327878485993
up,0.38461538461538464,0.9999999999999997,0.964946284034491,2.5700049288814655,0.0,1.4374151259742332
up,0.42307692307692313,0.9999999999999997,0.9668736439399296,2.7249650591604855,0.0,1.5240850123557137
up,0.46153846153846156,0.9999999999999997,0.9685999073498068,2.879906414896094,0.0,1.6107443980520086
up,0.5,0.9999999999999997,0.9701550133488134,3.034831791227232,0.0,1.697394846396693
up,0.5384615384615385,0.9999999999999997,0.9715632343680001,3.189743454249134,0.0,1.7840376248268568
up,0.576923076923077,0.9999999999999997,0.9728442109933859,3.344643229048492,0.0,1.8706737541215603
up,0.6153846153846154,0.9999999999999997,0.9740148490837504,3.499532709878777,0.0,1.9573041259538224
up,0.6538461538461539,0.9999999999999997,0.9750895219480459,3.6544132611287576,0.0,2.0439295034323175
up,0.6923076923076923,0.9999999999999997,0.9760780591476363,3.8092857410129026,0.0,2.130550366560194
up,0.7307692307692308,0.9999999999999997,0.976991036197848,3.964151164658334,0.0,2.2171672831025426
up,0.7692307692307693,0.9999999999999997,0.9778368248108743,4.11901031488054,0.0,2.303780690891529
up,0.8076923076923077,0.9999999999999997,0.9786226360978698,4.273863866949125,0.0,2.39039096760843
up,0.8461538461538463,0.9999999999999997,0.979354826475281,4.428712420690524,0.0,2.476998448738824
up,0.8846153846153847,0.9999999999999997,0.9800381443954881,4.5835563985645615,0.0,2.5636033705663595
up,0.9230769230769231,0.9999999999999997,0.9806780132173268,4.738396333028794,0.0,2.650206030896904
up,0.9615384615384616,0.9999999999999997,0.9812780680662404,4.8932325479219045,0.0,2.7368066108548654
up,1.0,0.9999999999999997,0.9818417262316941,5.048065356250089,0.0,2.8234052855059937
up,1.0384615384615385,0.9999999999999997,0.9823726793134128,5.2028951205248335,0.0,2.910002257604566
up,1.076923076923077,0.9999999999999997,0.9828734738490617,5.357722069369751,0.0,2.9965976550207816
up,1.1153846153846154,0.9999999999999997,0.9833462714738779,5.512546392960041,0.0,3.0831915841204705
up,1.153846153846154,0.9999999999999997,0.9837942214609461,5.667368416805278,0.0,3.1697842269625776
up,1.1923076923076923,0.9999999999999997,0.9842180672856873,5.822188167286874,0.0,3.2563755983023426
up,1.2307692307692308,0.9999999999999997,0.9846208061456668,5.977005965485452,0.0,3.34296587772158
up,1.2692307692307694,0.9999999999999997,0.9850034461104451,6.131821884694837,0.0,3.429555106213849
up,1.3076923076923077,0.9999999999999997,0.9853671947208582,6.286636029071523,0.0,3.5161433420343378
up,1.3461538461538463,0.9999999999999997,0.985713837563495,6.4414485812563935,0.0,3.6027306873349008
up,1.3846153846153846,0.9999999999999997,0.9860442499130753,6.596259611930756,0.0,3.6893171816479056
up,1.4230769230769231,0.9999999999999997,0.9863597893649002,6.751069257013761,0.0,3.7759029009935348
up,1.4615384615384617,0.9999999999999997,0.986661692297131,6.905877640245107,0.0,3.862487914579949
up,1.5,0.9999999999999997,0.9869500707424076,7.060684744927094,0.0,3.9490722130680505
down,1.5,0.9999999999999997,0.9869502167599805,7.060684763545207,0.0,3.949072223481243
down,1.4615384615384615,0.9999999999999997,0.9866609845676577,6.905877549995707,0.0,3.86248786410306
down,1.4230769230769231,0.9999999999999997,0.9863593772182869,6.751069204451093,0.0,3.775902871595002
down,1.3846153846153846,0.9999999999999997,0.986043678384534,6.596259539032938,0.0,3.6893171408758336
down,1.3461538461538463,0.9999999999999997,0.9857131660043008,6.44144849558925,0.0,3.6027306394208884
down,1.3076923076923077,0.9999999999999997,0.985366294875138,6.286635914268303,0.0,3.5161432778243893
down,1.2692307692307692,0.9999999999999997,0.9850025501498901,6.131821770371792,0.0,3.429555042272464
down,1.2307692307692308,0.9999999999999997,0.9846199884647102,5.977005861135872,0.0,3.342965819358398
down,1.1923076923076923,0.9999999999999997,0.984217336799879,5.8221880740508265,0.0,3.256375546155009
down,1.1538461538461537,0.9999999999999997,0.9837928574312115,5.6673682426788385,0.0,3.1697841295728892
down,1.1153846153846154,0.9999999999999997,0.9833453994142114,5.512546281617843,0.0,3.083191521846287
down,1.0769230769230769,0.9999999999999997,0.982871323111879,5.3577217947208595,0.0,2.996597501408442
down,1.0384615384615383,0.9999999999999997,0.982371862322054,5.202895016175546,0.0,2.910002199241548
down,1.0,0.9999999999999997,0.9818406784179702,5.048065222392609,0.0,2.8234052106389123
down,0.9615384615384615,0.9999999999999997,0.9812757667282126,4.89323225386523,0.0,2.7368064463876665
down,0.923076923076923,0.9999999999999997,0.9806771683513609,4.738396225050478,0.0,2.650205970504154
down,0.8846153846153846,0.9999999999999997,0.9800371835502941,4.583556275733863,0.0,2.5636033018666065
down,0.8461538461538461,0.9999999999999997,0.9793537547803436,4.428712283653849,0.0,2.4769983720936053
down,0.8076923076923077,0.9999999999999997,0.9786221910877397,4.273863810030314,0.0,2.390390935773487
down,0.7692307692307692,0.9999999999999997,0.9778363464794356,4.119010253681546,0.0,2.3037806566626613
down,0.7307692307692307,0.9999999999999997,0.9769904685710178,3.9641510920113,0.0,2.2171672424707354
down,0.6923076923076923,0.9999999999999997,0.9760772905401898,3.8092856426093906,0.0,2.1305503115226747
down,0.6538461538461537,0.9999999999999997,0.9750883076278692,3.654413105602711,0.0,2.0439294164459114
