t,M,H,B_model,q,B_scaled
0.0,0.1,0.6,3791.5693398222284,0.0,2120.641505
1.0225563909774436,0.1308241697069222,0.9999679688841612,2940.8901578299183,0.0,1644.852875256274
2.045112781954887,0.16936168355906486,0.9999579106365363,2281.056811692768,0.0,1275.8051657748279
3.0676691729323307,0.21642468839956397,0.9999476270868406,1769.2878203676214,0.0,989.5705049504593
4.090225563909774,0.2722788508124702,0.9999308468383634,1372.3618853298767,0.0,767.5680735531633
5.112781954887218,0.3363599889750736,0.9999130914550813,1064.511973115811,0.0,595.3862557778452
6.135338345864661,0.4070860896628733,0.9998860984887536,825.7525053542553,0.0,461.8470292288184
7.157894736842104,0.48188513592716126,0.9998532641448542,640.5818869617207,0.0,358.28028319955115
8.180451127819548,0.5575049630765039,0.9998122755117954,496.97619655838173,0.0,277.96098527058876
9.203007518796992,0.63054964076695,0.9997579370802144,385.6087693849949,0.0,215.6726905825581
10.225563909774436,0.6980667666144658,0.9996886901053803,299.24501452738144,0.0,167.36906043259822
11.248120300751879,0.7579810181370678,0.9995998720982843,232.2731325549236,0.0,129.9113905735487
12.270676691729323,0.8092548318608059,0.9994826838758054,180.34019450305735,0.0,100.86506857893497
13.293233082706767,0.851789878277016,0.9993342399978411,140.06988399714143,0.0,78.34170576418902
14.315789473684209,0.886173985399843,0.9991437091064831,108.84353086394906,0.0,60.87666831688775
15.338345864661653,0.913392205511839,0.9989000021052656,84.63022075270403,0.0,47.33405685623335
16.360902255639097,0.9345824262162464,0.9985864929143167,65.85496732066521,0.0,36.83297455326747
17.38345864661654,0.9508669505036114,0.9981875515260341,51.29642267686999,0.0,28.690316129545984
18.406015037593985,0.9632571081725172,0.9976785862276053,40.00751093394466,0.0,22.376377851563237
19.428571428571427,0.9726127629705069,0.9970345343124252,31.253858700185354,0.0,17.480421432600238
20.451127819548873,0.979636594902803,0.9962178373935869,24.466034009125,0.0,13.683961054744852
21.473684210526315,0.9848870593573401,0.9951914193906067,19.202505930172972,0.0,10.740046515262387
22.496240601503757,0.9887992317811539,0.9939107668046965,15.120916843074381,0.0,8.457195682614248
23.518796992481203,0.9917072168652447,0.9923251349599004,11.95580626247681,0.0,6.686935332992221
24.541353383458645,0.9938649044056495,0.9903804785982477,9.501337840946082,0.0,5.314140286692489
25.563909774436087,0.9954637542397936,0.9880281318424714,7.597906959219453,0.0,4.249542974098572
26.586466165413533,0.9966473379438803,0.9852234879352861,6.1217556484576345,0.0,3.4239250157551187
27.609022556390975,0.9975228729855922,0.9819350299986357,4.976921681952548,0.0,2.7836143137442475
28.631578947368418,0.998170185136581,0.9781567061725682,4.088996899753997,0.0,2.286994055037172
29.654135338345863,0.9986485736328249,0.9739140176648081,3.40028718770357,0.0,1.9017956663564544
30.676691729323306,0.9990020168429525,0.9692661556609244,2.866059342383063,0.0,1.6029996691384516
31.69924812030075,0.9992630910380761,0.9643100236891546,2.4516312989261766,0.0,1.3712082310760731
32.721804511278194,0.9994559049497189,0.9591737081673599,2.1301147660115585,0.0,1.1913826118842041
33.744360902255636,0.9995982889441023,0.9540046058742421,1.8806641046171564,0.0,1.0518637534403619
34.76691729323308,0.9997034235892572,0.9489514538067326,1.6871175173052217,0.0,0.9436122909406575
35.78947368421053,0.9997810487317904,0.9441533399061927,1.5369439243418004,0.0,0.8596195360545925
36.81203007518797,0.9998383597532374,0.9397195593029251,1.4204249979119306,0.0,0.7944499850430822
37.83458646616541,0.9998806712663896,0.9357270143938924,1.3300226256324446,0.0,0.7438875383029342
38.857142857142854,0.9999119081464589,0.9322153924150502,1.2598881093537595,0.0,0.7046609930854726
39.879699248120296,0.9999349686285169,0.9291910620354527,1.2054825411699037,0.0,0.6742317181195553
40.902255639097746,0.9999519926806285,0.9266340939907209,1.163282890594097,0.0,0.6506292668686575
41.92481203007519,0.9999645602977548,0.9245064440702169,1.1305543787363719,0.0,0.6323240654014385
42.94736842105263,0.9999738379818067,0.9227598045519059,1.1051740931292218,0.0,0.6181287593834295
43.96992481203007,0.9999806869276558,0.9213420614122833,1.0854941992307814,0.0,0.6071217076656346
44.992481203007515,0.99998574291587,0.9202019670676739,1.0702357800767885,0.0,0.5985876063322375
46.01503759398496,0.9999894753058919,0.9192920993226079,1.058406398099999,0.0,0.591971380661509
47.037593984962406,0.999992230593806,0.9185704204864968,1.0492360553198161,0.0,0.5868423673765655
48.06015037593985,0.9999942645716451,0.9180008234421286,1.0421274391013762,0.0,0.5828664868783213
49.08270676691729,0.9999957660701418,0.9175530216031709,1.0366172686360235,0.0,0.5797846241610223
50.10526315789473,0.999996874487161,0.917202064992327,1.0323462707329971,0.0,0.5773958361397143
51.127819548872175,0.9999976927280364,0.9169276825888721,1.0290358642941633,0.0,0.5755443111738174
52.150375939849624,0.9999982967586302,0.9167135795575639,1.0264700594196228,0.0,0.5741092451568164
53.17293233082707,0.9999987426576707,0.9165467647861554,1.0244814088105354,0.0,0.5729969840737125
54.19548872180451,0.9999990718229508,0.916416946881056,1.0229401070507464,0.0,0.572134927181014
