t,M,H,B_model,q,B_scaled
0.0,0.1,0.6,148.01278392212728,0.0,11791.960929999997
1.3233082706766917,0.14348282593455844,0.99640491133019,66.66510998736764,0.0,5311.111321159817
2.6466165413533833,0.20163713936453567,0.9922009897916844,30.012726975443794,0.0,2391.0698422062605
3.969924812030075,0.27577278183727794,0.9835716679770067,13.593549078685927,0.0,1082.978073841489
5.293233082706767,0.36471387374552805,0.9671277512156502,6.236750716670227,0.0,496.872762151529
6.616541353383458,0.4639633947009325,0.9390617635181422,2.9366884383925482,0.0,233.96165122687555
7.93984962406015,0.5661521006130765,0.8973155805132769,1.451380090337988,0.0,115.62931840299547
9.263157894736842,0.6630094421254139,0.8436435351411659,0.7788144517653266,0.0,62.04700258707294
10.586466165413533,0.7478729295750532,0.7834218565923644,0.4727766679291682,0.0,37.665422196027635
11.909774436090224,0.8172558976075186,0.7233789637120436,0.3347274618174788,0.0,26.66724486464917
13.233082706766917,0.8708427744127446,0.669245558235843,0.27552758944865924,0.0,21.95087805135159
14.556390977443609,0.9104381521825137,0.6245655565604831,0.2541534013101054,0.0,20.248027900428802
15.8796992481203,0.9387486634465724,0.5906081440094871,0.2509260432946556,0.0,19.99090903125512
17.20300751879699,0.9585179563013905,0.5668708479056996,0.2559131117854656,0.0,20.388221447389427
18.526315789473685,0.972090627811291,0.551776941690662,0.26588333285500115,0.02059750673309425,21.1825343046983
19.849624060150376,0.9805987200796482,0.5810369700799445,0.5813290389768101,0.14534058241717643,46.31363003546747
21.172932330827066,0.9864427135875175,0.6603866417482155,0.8089216146404353,0.14534058241717643,64.44559599859349
22.496240601503757,0.9905565579567105,0.7244609403387181,0.8961568214530892,0.12566546489048958,71.39549669768776
23.819548872180448,0.9935004085990684,0.7547350251364939,0.8395405309242405,0.09026928044283965,66.88496005195479
25.142857142857142,0.9955731282133503,0.7580975086434891,0.7317856206199439,0.06484313854235152,58.30028473774388
26.466165413533833,0.9970074677745259,0.7463620126361035,0.6253776124510196,0.04657877557703703,49.82291513683676
27.789473684210524,0.9979879665055097,0.7270335824872638,0.5367360966298148,0.033458934550306914,42.76097586617514
29.112781954887218,0.9986524298556458,0.7044030802643834,0.46793197408830894,0.024034558822005912,37.279452558977354
30.43609022556391,0.9990993072526453,0.6813667411384215,0.4225824770409507,0.022587367686609756,33.666524788772406
31.7593984962406,0.9993981074196141,0.6614153658033904,0.40184553980887655,0.022587367686609756,32.014443480869076
33.08270676691729,0.9995978220929931,0.6461930732335427,0.394083042330357,0.022587367686609756,31.39601671690736
34.40601503759398,0.9997312870289509,0.6355995728485542,0.3926254040960766,0.022587367686609756,31.279888821375366
35.72932330827067,0.999820468842458,0.6287999965457517,0.39385803119779517,0.022587367686609756,31.378090410721672
37.05263157894737,0.9998800561042265,0.6247781263573688,0.3959078084028069,0.022587367686609756,31.541393147662422
38.37593984962406,0.9999198676489606,0.6226148614746754,0.3978929266017383,0.022587367686609756,31.699544596631494
39.69924812030075,0.9999464657286427,0.6215956111236913,0.3994774654977281,0.022587367686609756,31.825782481349666
41.02255639097744,0.9999642355089987,0.6212205740358003,0.40060358641684257,0.022587367686609756,31.915498879682122
42.34586466165413,0.9999761070567348,0.6211699050937515,0.40133503665978343,0.022587367686609756,31.97377244537315
43.669172932330824,0.999984038064483,0.6212559178712445,0.4017719620049223,0.022587367686609756,32.008581645380595
44.992481203007515,0.9999893364873873,0.6213788840566428,0.40200994826894143,0.022587367686609756,32.02754166121725
46.315789473684205,0.9999928761580351,0.6214927114057819,0.40212455491283255,0.022587367686609756,32.036672204074904
47.639097744360896,0.9999952408679553,0.6215811472246545,0.40216900779033093,0.022587367686609756,32.040213699483594
48.962406015037594,0.9999968206314426,0.6216427202382658,0.4021775700234571,0.022587367686609756,32.04089584001107
50.285714285714285,0.9999978760035333,0.6216820120926703,0.4021705076542999,0.022587367686609756,32.04033319144134
51.609022556390975,0.9999985810517978,0.621705085921298,0.4021587254480035,0.022587367686609756,32.039394520384455
52.932330827067666,0.9999990520636384,0.6217174182031097,0.40214737924817323,0.022587367686609756,32.03849058532184
54.25563909774436,0.9999993667258235,0.621723204844273,0.40213839209184044,0.022587367686609756,32.03777459178709
55.57894736842105,0.9999995769377148,0.621725336713208,0.40213205753990067,0.022587367686609756,32.03726992734526
56.90225563909774,0.9999997173709421,0.6217256408617047,0.40212797814308504,0.022587367686609756,32.03694492779729
58.225563909774436,0.9999998111881219,0.621725178966419,0.40212556409900546,0.022587367686609756,32.036752604453895
59.54887218045113,0.9999998738632094,0.6217245107147892,0.4021242644745939,0.022587367686609756,32.03664906528735
60.87218045112782,0.9999999157336392,0.6217238928870407,0.4021236497336749,0.022587367686609756,32.03660008978195
62.19548872180451,0.9999999437054037,0.6217234151200716,0.4021234204625312,0.022587367686609756,32.03658182408693
63.5187969924812,0.999999962392094,0.6217230848902178,0.4021233856712583,0.022587367686609756,32.036579052317364
64.84210526315789,0.9999999748758368,0.6217228763764769,0.40212343343594004,0.022587367686609756,32.03658285765935
66.16541353383458,0.9999999832156679,0.6217227558635514,0.40212350421669485,0.022587367686609756,32.03658849665804
