,0
r_max,0.32
K_M,1.0
c,0.1
d,0.12985975672957795
g,0.4950477604012906
u,0.653236022135393
p_low,0.12702758487418717
p_high,2.576665188459956
H_on,0.5212816209949513
H_off,0.9467499999999998
tau_q,4.2880161670340895
U,0.1951996090295887
sB,1987.5981850982214
