branch,U,M_star,H_star,B_star,q_star,B_scaled_star
up,0.0,0.9999999999999996,0.8064577778891471,4.045569707480046,0.359403821909691,3304.9702414204717
up,0.038461538461538464,0.9999999999999996,0.8059915523344723,4.093682586307441,0.4001842486266408,3344.275368819366
up,0.07692307692307693,0.9999999999999996,0.8055388256597277,4.098750858778808,0.39771443457530775,3348.4158214390077
up,0.11538461538461539,0.9999999999999996,0.8031294607203564,4.077030814855836,0.4206264824959697,3330.6719425793644
up,0.15384615384615385,0.9999999999999996,0.7927542214110009,3.7245584138833303,0.34117257129460093,3042.724661883077
up,0.19230769230769232,0.9999999999999996,0.8072156695811359,4.107857144549229,0.3100021967112613,3355.8550712004107
up,0.23076923076923078,0.9999999999999996,0.8030140004501812,4.07475253112639,0.36346360026938307,3328.8107313107985
up,0.2692307692307693,0.9999999999999996,0.8069344646058604,4.11519399396342,0.28555573974711346,3361.8488052682856
up,0.3076923076923077,0.9999999999999996,0.807389425729382,4.056850870005066,0.19997863038939845,3314.186225603091
up,0.34615384615384615,0.9999999999999996,0.8072938105102573,4.0532107323351125,0.1796301411051629,3311.2124672590867
up,0.38461538461538464,0.9999999999999996,0.7955391083038851,3.8342243521378845,0.28193975130090815,3132.3146797632826
up,0.42307692307692313,0.9999999999999996,0.8020932899319755,3.895870103603089,0.09513530314222997,3182.675293677759
up,0.46153846153846156,0.9999999999999996,0.8068970424459344,4.100148589714583,0.17508368092867305,3349.5576777119836
up,0.5,0.9999999999999996,0.7968645612114361,3.877342048763922,0.23888223792039068,3167.5390645919924
up,0.5384615384615385,0.9999999999999996,0.8064189349052701,4.072160179723964,0.11948825142537545,3326.6929469541274
up,0.576923076923077,0.9999999999999996,0.7968684492601851,3.852277360952877,0.16120980596368428,3147.0628268020873
up,0.6153846153846154,0.9999999999999996,0.8003704526662087,3.958253594686969,0.09930445731515668,3233.6385934095456
up,0.6538461538461539,0.9999999999999996,0.800037250279028,3.8899417299752206,0.01245728262147618,3177.832193734653
up,0.6923076923076923,0.9999999999999996,0.8000031894418281,3.8964973727977927,8.93823384121756e-68,3183.1877322641026
up,0.7307692307692308,0.9999999999999996,0.8038823532557449,3.992836812412382,6.413278611982125e-133,3261.8908579110634
up,0.7692307692307693,0.9999999999999996,0.8076082248938687,4.089026929363557,4.601596163789859e-198,3340.4719965463955
up,0.8076923076923077,0.9999999999999996,0.8111900309539367,4.185076711325616,3.301694583327783e-263,3418.9384905219154
up,0.8461538461538463,0.9999999999999996,0.8146362491437897,4.280994416475517,5.4e-323,3497.2970862370357
up,0.8846153846153847,0.9999999999999996,0.8179546848000885,4.376787648030147,3.5e-323,3575.5539950309167
up,0.9230769230769231,0.9999999999999996,0.8211525379974368,4.472463419617635,2e-323,3653.714946586625
up,0.9615384615384616,0.9999999999999996,0.8242364625968117,4.56802821279673,1.5e-323,3731.785235920768
up,1.0,0.9999999999999996,0.8272126183620818,4.663488027823756,1.5e-323,3809.7697648568274
up,1.0384615384615385,0.9999999999999996,0.83008671709342,4.7588484285913895,1.5e-323,3887.673078737253
up,1.076923076923077,0.9999999999999996,0.8328640635785204,4.854114582519451,1.5e-323,3965.4993990116714
up,1.1153846153846154,0.9999999999999996,0.8355495920404169,4.9492912960589,1.5e-323,4043.252652241366
up,1.153846153846154,0.9999999999999996,0.8381478986594074,5.044383046371601,1.5e-323,4120.936495979612
up,1.1923076923076923,0.9999999999999996,0.8406632706622142,5.1393940096662165,1.5e-323,4198.554341920275
up,1.2307692307692308,0.9999999999999996,0.8430997124009241,5.23432808660184,1.5e-323,4276.109376650944
up,1.2692307692307694,0.9999999999999996,0.845460968784979,5.329188925113201,1.5e-323,4353.60458029966
up,1.3076923076923077,0.9999999999999996,0.8477505463795236,5.423979940962676,1.5e-323,4431.042743324582
up,1.3461538461538463,0.9999999999999996,0.8499717324411415,5.518704336283093,1.5e-323,4508.426481662274
up,1.3846153846153846,0.9999999999999996,0.8521276121261329,5.6133651163404,1.5e-323,4585.758250421716
up,1.4230769230769231,0.9999999999999996,0.8542210840759188,5.707965104715483,1.5e-323,4663.04035628688
up,1.4615384615384617,0.9999999999999996,0.8562548745580488,5.802506957078985,1.5e-323,4740.274968769869
up,1.5,0.9999999999999996,0.8582315503189057,5.8969931737112,1.5e-323,4817.464130438867
down,1.5,0.9999999999999996,0.8582315503189057,5.8969931737112,1.5e-323,4817.464130438867
down,1.4615384615384615,0.9999999999999996,0.8562548745580489,5.80250695707899,1.5e-323,4740.274968769872
down,1.4230769230769231,0.9999999999999996,0.8542210840759189,5.707965104715487,1.5e-323,4663.040356286882
down,1.3846153846153846,0.9999999999999996,0.852127612126133,5.613365116340405,1.5e-323,4585.75825042172
down,1.3461538461538463,0.9999999999999996,0.8499717324411417,5.518704336283097,1.5e-323,4508.426481662277
down,1.3076923076923077,0.9999999999999996,0.8477505463795237,5.423979940962679,1.5e-323,4431.042743324586
down,1.2692307692307692,0.9999999999999996,0.8454609687849792,5.329188925113203,1.5e-323,4353.604580299661
down,1.2307692307692308,0.9999999999999996,0.8430997124009243,5.234328086601844,1.5e-323,4276.109376650947
down,1.1923076923076923,0.9999999999999996,0.8406632706622144,5.139394009666221,1.5e-323,4198.554341920279
down,1.1538461538461537,0.9999999999999996,0.8381478986594075,5.044383046371603,1.5e-323,4120.936495979614
down,1.1153846153846154,0.9999999999999996,0.835549592040417,4.949291296058903,1.5e-323,4043.2526522413687
down,1.0769230769230769,0.9999999999999996,0.8328640635785206,4.854114582519455,1.5e-323,3965.499399011674
down,1.0384615384615383,0.9999999999999996,0.8300867170934201,4.758848428591393,1.5e-323,3887.6730787372558
down,1.0,0.9999999999999996,0.8272126183620819,4.663488027823759,1.5e-323,3809.76976485683
down,0.9615384615384615,0.9999999999999996,0.8242364625968119,4.568028212796735,1.5e-323,3731.785235920772
down,0.923076923076923,0.9999999999999996,0.821152537997437,4.472463419617638,1.5e-323,3653.7149465866273
down,0.8846153846153846,0.9999999999999996,0.8179546848000887,4.37678764803015,1.5e-323,3575.5539950309185
down,0.8461538461538461,0.9999999999999996,0.81463624914379,4.280994416475521,1.5e-323,3497.2970862370394
down,0.8076923076923077,0.9999999999999996,0.8111900309539369,4.185076711325619,1.5e-323,3418.938490521918
down,0.7692307692307692,0.9999999999999996,0.8076082248938689,4.089026929363561,1.5e-323,3340.4719965463987
down,0.7307692307692307,0.9999999999999996,0.803882353255745,3.9928368124123836,1.5e-323,3261.890857911065
down,0.6923076923076923,0.9999999999999996,0.8000031894418281,3.8964973727977927,1.5e-323,3183.1877322641026
down,0.6538461538461537,0.9999999999999996,0.8009212382173836,3.920469184587333,0.024226044487376624,3202.7711606378316
down,0.6153846153846153,0.9999999999999996,0.7980377570607147,3.833312438305349,0.014743330738822757,3131.5697048160714
