t,M,H,B_model,q,B_scaled
0.0,0.1,0.6,1.1979041177434553,0.0,798.3334378000001
1.9849624060150375,0.16922262960450302,0.3986333406748166,1.0217068595156475,0.0,680.9082108486849
3.969924812030075,0.271887189871377,0.2912702583547807,0.9524453060726972,0.0,634.7494129545443
5.954887218045112,0.40637031545103425,0.23484534409741226,0.9525526321639877,0.0,634.820939553507
7.93984962406015,0.5565290464852665,0.2083420654768465,1.0073859886681773,0.0,671.3641831701699
9.924812030075188,0.6970237284143603,0.20067627235513177,1.1052191670668137,0.0,736.5643076918311
11.909774436090224,0.8083373789849259,0.20512124268711918,1.231333987808293,0.0,820.6125022916915
13.894736842105262,0.8854739555664352,0.21684960204767414,1.369697485805251,0.0,912.8237280365564
15.8796992481203,0.934097145796636,0.2321523899060018,1.5066449725668154,0.0,1004.0912646323725
17.864661654135336,0.9629408461290933,0.24833063246824472,1.6329136863400318,0.0,1088.242019989192
19.849624060150376,0.9794384081525395,0.2636558430668417,1.7436311648346168,0.0,1162.0287813183313
21.834586466165412,0.9886781278992579,0.2772144739575802,1.837268846032676,0.0,1224.4328509188972
23.819548872180448,0.9937921303828597,0.28867666332529857,1.9144192883430262,0.0,1275.849134513811
25.804511278195488,0.9966041114820638,0.29807024213583344,1.9767943486349946,0.0,1317.418485164072
27.789473684210524,0.9981447263193922,0.30560629682541596,2.026539324764504,0.0,1350.5706191441766
29.774436090225564,0.9989871198189799,0.31156497041014725,2.0658234026388267,0.0,1376.7511727257843
31.7593984962406,0.9994472334267289,0.31623054936410566,2.0966284526183907,0.0,1397.280947260755
33.744360902255636,0.9996983977224934,0.3198600309906206,2.120663182234001,0.0,1413.2986969590936
35.72932330827067,0.9998354575826456,0.322671634622618,2.139348342768172,0.0,1425.7512699356264
37.714285714285715,0.9999102376791856,0.3248438607689437,2.153837536578346,0.0,1435.4074750810069
39.69924812030075,0.9999510339005345,0.3265193669161797,2.1650526025039536,0.0,1442.8816643779012
41.68421052631579,0.9999732890770215,0.32781050101068177,2.1737221710679484,0.0,1448.6594277008746
43.669172932330824,0.9999854293848777,0.32880492100596187,2.1804178241258074,0.0,1453.1216911198082
45.65413533834586,0.9999920518787868,0.3295706224655688,2.185585591998807,0.0,1456.565707907709
47.639097744360896,0.999995664394391,0.3301601598668283,2.189572251581904,0.0,1459.222584700409
49.62406015037594,0.9999976349825803,0.3306140662781894,2.1926467150025326,0.0,1461.2715357939276
51.609022556390975,0.9999987099143958,0.3309635652793267,2.1950171320128917,0.0,1462.851280894449
53.59398496240601,0.9999992962757749,0.3312326939726081,2.1968444108601366,0.0,1464.069055992082
55.57894736842105,0.9999996161280686,0.3314399519568289,2.1982528255829257,0.0,1465.0076825072078
57.563909774436084,0.9999997906031468,0.3315995760953039,2.199338293507309,0.0,1465.7310837601622
59.54887218045113,0.9999998857769089,0.3317225233136257,2.200174810852255,0.0,1466.2885739280964
61.53383458646616,0.9999999376928841,0.3318172271705537,2.2008194433647574,0.0,1466.7181840130781
63.5187969924812,0.9999999660123311,0.3318901798516796,2.201316189363804,0.0,1467.0492363362634
65.50375939849624,0.9999999814601975,0.33194637974703967,2.201698966097496,0.0,1467.304334771265
67.48872180451127,0.9999999898867947,0.33198967565357734,2.201993916245526,0.0,1467.5009018939325
69.47368421052632,0.9999999944833866,0.33202303151310586,2.2022211881663205,0.0,1467.6523654135547
71.45864661654134,0.9999999969907639,0.3320487300713287,2.2023963093116157,0.0,1467.769073473811
73.44360902255639,0.9999999983585034,0.3320685295837743,2.2025312454203254,0.0,1467.8590005438944
75.42857142857143,0.9999999991045865,0.3320837844192695,2.202635217181279,0.0,1467.928291676738
77.41353383458646,0.9999999995115643,0.33209553789654134,2.2027153297870763,0.0,1467.9816820700505
79.3984962406015,0.9999999997335651,0.3321045937591423,2.2027770581857333,0.0,1468.0228204583236
81.38345864661653,0.9999999998546635,0.3321115712121741,2.202824621071014,0.0,1468.054518355639
83.36842105263158,0.9999999999207209,0.3321169473066459,2.202861269102309,0.0,1468.0789421374584
85.35338345864662,0.9999999999567543,0.332121089583488,2.2028895070134125,0.0,1468.0977610632085
87.33834586466165,0.99999999997641,0.33212428121777887,2.2029112647682787,0.0,1468.1122613416396
89.32330827067669,0.999999999987132,0.3321267403875528,2.202928029449097,0.0,1468.1234340265592
91.30827067669172,0.9999999999929807,0.3321286351945823,2.202940946883709,0.0,1468.132042745595
