,0
r_max,0.32
K_M,1.0
c,0.1
d,0.12735948099357572
g,0.5025041934683678
u,0.5950278950729218
p_low,0.11146121840722634
p_high,2.5000248679369204
H_on,0.5464524433735538
H_off,0.7
tau_q,4.001141992809612
U,0.32053535233104125
sB,139.03655374627854
