t,M,H,B_model,q,B_scaled
0.0,0.1,0.6,3546.2115244454308,0.0,1947.71543
1.9849624060150375,0.1666176322988256,0.9999571680757738,2194.2621416313555,0.0,1205.1729574672195
3.969924812030075,0.26456845705127985,0.9999320677454969,1357.7727006110088,0.0,745.7408620954716
5.954887218045112,0.39295117672811264,0.9998870011895494,840.2556111290962,0.0,461.5006204956019
7.93984962406015,0.5380537018658677,0.999820400015894,520.1052716713493,0.0,285.66177056148626
9.924812030075188,0.6769834578557726,0.9997067519344269,322.07331918037687,0.0,176.895024178524
11.909774436090224,0.7904064086331046,0.999529142180226,199.59299194564676,0.0,109.62412914531264
13.894736842105262,0.8715586134389445,0.9992432797254626,123.84719802601313,0.0,68.02163291577877
15.8796992481203,0.9242989851571906,0.9987841240713794,77.0057497694061,0.0,42.29451232411931
17.864661654135336,0.9564649426018264,0.9980528811967749,48.03905236364547,0.0,26.384890716828433
19.849624060150376,0.9753281529058754,0.9969045053396255,30.125704786521844,0.0,16.546192929512138
21.834586466165412,0.9861366293506788,0.9951216645080492,19.047446293882516,0.0,10.46158831557375
23.819548872180448,0.9922476625640237,0.9924252455725951,12.195887631633404,0.0,6.6984494181839
25.804511278195488,0.9956767357382456,0.9884832946127502,7.958106279886174,0.0,4.370897304931116
27.789473684210524,0.9975927148793503,0.983000603623852,5.336709829401678,0.0,2.931125796785015
29.774436090225564,0.9986607148050318,0.9758693318148386,3.7149251466455833,0.0,2.0403794245037727
31.7593984962406,0.9992552467981799,0.9673382429869337,2.711361701797767,0.0,1.489183875947283
33.744360902255636,0.9995859651194269,0.9580821496896319,2.0902054430235504,0.0,1.1480210261522998
35.72932330827067,0.9997698570603214,0.9490303782377055,1.7056634987167762,0.0,0.9368158362628918
37.714285714285715,0.9998720845794468,0.9410357445735595,1.4675864453880962,0.0,0.8060547840524714
39.69924812030075,0.9999289067402176,0.9345942543197436,1.3202035311693043,0.0,0.7251064327870463
41.68421052631579,0.9999604885480049,0.929785834390277,1.2289875697014785,0.0,0.6750071269818312
43.669172932330824,0.9999780410556443,0.926403106248018,1.1725509882050509,0.0,0.6440099910695185
45.65413533834586,0.9999877961590116,0.9241242716823477,1.137643274741998,0.0,0.6248373354991097
47.639097744360896,0.9999932176571383,0.9226346974926425,1.1160570736352984,0.0,0.6129813656335849
49.62406015037594,0.9999962306896685,0.9216805118010604,1.1027110110327276,0.0,0.6056511959915362
51.609022556390975,0.9999979051956448,0.9210772888823903,1.0944605732629398,0.0,0.6011197390161986
53.59398496240601,0.9999988358077105,0.9206991437267016,1.08936061534947,0.0,0.598318646455323
