branch,U,M_star,H_star,B_star,q_star,B_scaled_star
up,0.0,0.9999999999999997,0.5662176267682762,0.33082862120132134,4.319805768083875e-78,45.99727137246474
up,0.038461538461538464,0.9999999999999997,0.6170263954556799,0.4083442934237171,4.319805768083875e-78,56.77478329959278
up,0.07692307692307693,0.9999999999999997,0.6557550767055036,0.4827982724574685,4.319805768083875e-78,67.12660795714325
up,0.11538461538461539,0.9999999999999997,0.6865974668730321,0.5552534742625702,4.319805768083875e-78,77.20052951711573
up,0.15384615384615385,0.9999999999999997,0.7119094129078262,0.6263069872786743,7.403983746599842e-143,87.0795650984412
up,0.19230769230769232,0.9999999999999997,0.7331485551936241,0.6963282498610449,5.544815326309541e-208,96.81508013685725
up,0.23076923076923078,0.9999999999999997,0.7512788922288902,0.7655615870323158,4.152491152711414e-273,106.44104474150487
up,0.2692307692307693,0.9999999999999997,0.766969967134673,0.8341766942209194,5.4e-323,115.98105277993983
up,0.3076923076923077,0.9999999999999997,0.7807046818047656,0.9022959627130649,4.4e-323,125.45212111480518
up,0.34615384615384615,0.9999999999999997,0.7928419402505223,0.9700103565826975,4e-323,134.86689707745703
up,0.38461538461538464,0.9999999999999997,0.8036551130776317,1.037389161497305,2.5e-323,144.23501390832686
up,0.42307692307692313,0.9999999999999997,0.8133567266764143,1.1044862421830333,2e-323,153.56396077330652
up,0.46153846153846156,0.9999999999999997,0.8221148990038342,1.1713442080668746,2e-323,162.85966194028208
up,0.5,0.9999999999999997,0.8300646204409855,1.2379972724053527,1.5e-323,172.12687430253305
up,0.5384615384615385,0.9999999999999997,0.8373157004479507,1.3044732663609253,1.5e-323,181.36946740897432
up,0.576923076923077,0.9999999999999997,0.8439584923619469,1.370795089949718,1.5e-323,190.5906251989287
up,0.6153846153846154,0.9999999999999997,0.8500680989299224,1.4369817779320324,1.5e-323,199.79299419986992
up,0.6538461538461539,0.9999999999999997,0.8557075153455586,1.5030492964137752,1.5e-323,208.97879428414
up,0.6923076923076923,0.9999999999999997,0.8609300143421161,1.5690111473472645,1.5e-323,218.14990271665812
up,0.7307692307692308,0.9999999999999997,0.8657809809802021,1.6348788335574296,1.5e-323,227.30791881056072
up,0.7692307692307693,0.9999999999999997,0.8702993415335727,1.700662220892332,1.5e-323,236.45421427936216
up,0.8076923076923077,0.9999999999999997,0.8745186887003195,1.766369823407474,1.5e-323,245.58997288799782
up,0.8461538461538463,0.9999999999999997,0.8784681766788118,1.8320090302224323,1.5e-323,254.71622199418886
up,0.8846153846153847,0.9999999999999997,0.8821732397848565,1.8975862876540788,1.5e-323,263.8338578716175
up,0.9230769230769231,0.9999999999999997,0.8856561743106373,1.96310724668849,1.5e-323,272.9436662139131
up,0.9615384615384616,0.9999999999999997,0.8889366133468483,2.0285768833244213,1.5e-323,282.04633886679414
up,1.0,0.9999999999999997,0.892031917067628,2.0939995974908614,1.5e-323,291.1424875812238
up,1.0384615384615385,0.9999999999999997,0.894957495686522,2.1593792949000923,1.5e-323,300.2326553939777
up,1.076923076923077,0.9999999999999997,0.8977270783702838,2.224719455203774,1.5e-323,309.3173261038311
up,1.1153846153846154,0.9999999999999997,0.9003529384603007,2.2900231890752307,1.5e-323,318.3969322080825
up,1.153846153846154,0.9999999999999997,0.9028460831300393,2.355293286278046,1.5e-323,327.4718615858465
up,1.1923076923076923,0.9999999999999997,0.9052164139113333,2.4205322563513874,1.5e-323,336.54246315480054
up,1.2307692307692308,0.9999999999999997,0.9074728632170668,2.485742363211625,1.5e-323,345.60905168207455
up,1.2692307692307694,0.9999999999999997,0.9096235109749138,2.5509256547131005,1.5e-323,354.67191189427876
up,1.3076923076923077,0.9999999999999997,0.911675684694912,2.616083988010216,1.5e-323,363.73130200376113
up,1.3461538461538463,0.9999999999999997,0.9136360456701521,2.6812190514049656,1.5e-323,372.78745674621246
up,1.3846153846153846,0.9999999999999997,0.915510663515704,2.7463323832387885,1.5e-323,381.84059000732503
up,1.4230769230769231,0.9999999999999997,0.9173050808567784,2.811425388287765,1.5e-323,390.89089710232383
up,1.4615384615384617,0.9999999999999997,0.9190243696609265,2.8764993520399815,1.5e-323,399.9385567610423
up,1.5,0.9999999999999997,0.9206731804539744,2.9415554531692942,1.5e-323,408.9837328622313
down,1.5,0.9999999999999997,0.9206731804539745,2.9415554531692942,1.5e-323,408.9837328622313
down,1.4615384615384615,0.9999999999999997,0.9190243696609265,2.876499352039982,1.5e-323,399.9385567610424
down,1.4230769230769231,0.9999999999999997,0.9173050808567784,2.811425388287766,1.5e-323,390.89089710232395
down,1.3846153846153846,0.9999999999999997,0.9155106635157041,2.74633238323879,1.5e-323,381.84059000732526
down,1.3461538461538463,0.9999999999999997,0.9136360456701522,2.6812190514049665,1.5e-323,372.7874567462126
down,1.3076923076923077,0.9999999999999997,0.911675684694912,2.616083988010217,1.5e-323,363.73130200376124
down,1.2692307692307692,0.9999999999999997,0.9096235109749138,2.5509256547131005,1.5e-323,354.67191189427876
down,1.2307692307692308,0.9999999999999997,0.9074728632170669,2.485742363211626,1.5e-323,345.60905168207466
down,1.1923076923076923,0.9999999999999997,0.9052164139113335,2.4205322563513887,1.5e-323,336.5424631548007
down,1.1538461538461537,0.9999999999999997,0.9028460831300394,2.3552932862780467,1.5e-323,327.4718615858466
down,1.1153846153846154,0.9999999999999997,0.900352938460301,2.2900231890752316,1.5e-323,318.3969322080826
down,1.0769230769230769,0.9999999999999997,0.8977270783702839,2.224719455203775,1.5e-323,309.3173261038312
down,1.0384615384615383,0.9999999999999997,0.8949574956865222,2.1593792949000927,1.5e-323,300.2326553939778
down,1.0,0.9999999999999997,0.8920319170676281,2.0939995974908627,1.5e-323,291.142487581224
down,0.9615384615384615,0.9999999999999997,0.8889366133468485,2.028576883324422,1.5e-323,282.04633886679426
down,0.923076923076923,0.9999999999999997,0.8856561743106374,1.96310724668849,1.5e-323,272.9436662139131
down,0.8846153846153846,0.9999999999999997,0.8821732397848566,1.897586287654079,1.5e-323,263.8338578716175
down,0.8461538461538461,0.9999999999999997,0.8784681766788119,1.8320090302224321,1.5e-323,254.7162219941888
down,0.8076923076923077,0.9999999999999997,0.8745186887003196,1.7663698234074732,1.5e-323,245.58997288799767
down,0.7692307692307692,0.9999999999999997,0.8702993415335725,1.7006622208923314,1.5e-323,236.45421427936208
down,0.7307692307692307,0.9999999999999997,0.865780980980202,1.6348788335574302,1.5e-323,227.30791881056084
down,0.6923076923076923,0.9999999999999997,0.8609300143421164,1.5690111473472652,1.5e-323,218.1499027166582
down,0.6538461538461537,0.9999999999999997,0.8557075153455587,1.5030492964137754,1.5e-323,208.97879428414004
down,0.6153846153846153,0.9999999999999997,0.8500680989299225,1.4369817779320313,1.5e-323,199.79299419986978
down,0.5769230769230769,0.9999999999999997,0.8439584923619466,1.3707950899497172,1.5e-323,190.5906251989286
down,0.5384615384615384,0.9999999999999997,0.8373157004479503,1.3044732663609246,1.5e-323,181.36946740897423
down,0.5,0.9999999999999997,0.8300646204409853,1.2379972724053527,1.5e-323,172.12687430253305
down,0.46153846153846145,0.9999999999999997,0.822114899003834,1.1713442080668754,1.5e-323,162.8596619402822
down,0.4230769230769229,0.9999999999999997,0.8133567266764143,1.1044862421830337,1.5e-323,153.56396077330658
down,0.3846153846153846,0.9999999999999997,0.8036551130776319,1.0373891614973052,1.5e-323,144.2350139083269
down,0.34615384615384603,0.9999999999999997,0.7928419402505226,0.9700103565826973,1.5e-323,134.866897077457
down,0.3076923076923077,0.9999999999999997,0.7807046818047658,0.9022959627130642,1.5e-323,125.4521211148051
down,0.26923076923076916,0.9999999999999997,0.766969967134673,0.8341766942209187,1.5e-323,115.98105277993972
down,0.23076923076923062,0.9999999999999997,0.7512788922288898,0.7655615870323155,1.5e-323,106.44104474150483
down,0.1923076923076923,0.9999999999999997,0.7331485551936237,0.6963282498610448,1.5e-323,96.81508013685723
down,0.15384615384615374,0.9999999999999997,0.7119094129078258,0.6263069872786747,1.5e-323,87.07956509844125
down,0.11538461538461542,0.9999999999999997,0.6865974668730321,0.5552534742625708,1.5e-323,77.20052951711581
down,0.07692307692307687,0.9999999999999997,0.655755076705504,0.48279827245746826,1.5e-323,67.12660795714322
down,0.038461538461538325,0.9999999999999997,0.61702639545568,0.40834429342371636,1.5e-323,56.77478329959268
down,0.0,0.9999999999999997,0.5662176267682765,0.33082862120132117,1.5e-323,45.997271372464716
