subject_id,alpha_B,beta0_H,beta1_H
C3001,1.2040388262625448,0.08474530118669979,0.8000000000005201
C3002,0.6000000000000468,-0.036923779356343826,1.1045038958082438
C3003,0.6000000000000008,0.19999999999999793,0.8529668075380678
C3004,0.6000000000009111,-0.1915267307547641,1.1999999909775516
C3006,0.7276634547575235,0.19999999999974286,0.8310396067306666
C3008,0.852243594675383,0.04824169607141998,1.0386010225825055
C3009,0.6000000000000001,0.02882046729805359,0.9206933007645898
C3010,0.6000000000000026,0.14617472901889073,0.800000000021758
C3011,1.5999999999999999,0.19999999999989604,0.8560900024337393
C3012,0.6000000000000001,-0.1449807313672016,1.1999999989359937
C3013,1.5999999999999992,0.17499570659041885,0.800000000005198
C3015,0.6000000000000014,0.19999999999999996,0.8680226531848277
C3016,0.6000000000000224,-0.15272831134898476,1.1999999999999769
C3017,0.60000000000014,0.19837156470537282,0.8000000000066676
C3021,0.6000000000001731,-0.001563970464225473,1.1999999999997315
C3023,0.600000000000013,0.19999999999896817,0.9681017005198325
C3027,1.4940507037855786,0.17778213950861052,0.8000000000001075
C3028,0.9445646503166033,0.16201449096537093,0.8000027724945689
C3031,0.6000000000001339,0.11601509385561877,0.8000000000002266
C3032,0.6387280218580067,0.1999999999973887,0.9996426813497761
C3034,0.600000000000041,0.1328094702303988,0.800000000005294
C3035,1.5999999999999814,-0.03541216378311614,1.0129679797774058
C3037,1.5999999999999996,0.029733499338641785,1.1999999997310875
E5001,0.6000000000003364,-0.060398978213012135,1.199999999999997
E5004,1.5999999999999999,0.19999999999943194,0.9193578330834249
E5009,0.6753441364383828,-0.19999999996813608,1.1786185889619383
E5013,0.6000000000002633,-0.1999999999680856,1.1917679951485696
H4001,0.6000000000000105,0.15164964117240315,1.1999999999989617
H4004,0.750166186869006,0.1545484123346389,0.8000000000053461
H4006,0.6000000000009758,0.08177721841451868,1.1999999999993063
H4007,0.6000000000000884,0.19999999999996054,0.8437512248150588
H4010,1.5999999999999959,0.1999999999973219,0.9332625485586714
H4014,1.5999999999999992,0.19999999999984874,0.8584754108464877
H4015,1.3829459343811636,0.14231658963414545,0.8000000000000005
H4017,1.2663563181374797,0.060726428343423976,0.8000000000000002
H4019,0.600000000000305,0.19999999999988188,0.983524938618442
H4020,0.6000000000004135,0.19999999994179235,0.8292493380652327
H4027,0.6000000000000008,0.19999999999953957,0.8105042043843107
H4031,0.7530487727915572,0.10274962633483976,0.8000000000028754
H4032,0.6000000000004793,-0.18248968050529032,1.1999999993001913
H4035,0.6000000000000121,0.19999999999747547,0.8850715865396093
H4038,0.6000000000001494,0.19999999999990992,0.9600285283312858
H4039,0.6000000000000033,0.19683323231880917,0.8000000000000722
H4042,1.5999999999999996,0.10157655987809465,0.8000000000003922
H4043,0.6000000000000224,0.1649055811594194,0.8000000000020637
M2008,1.5999999999999812,0.04667562361200481,0.995656310730462
M2014,0.6537142291527023,0.19999999999974677,0.8651897865807469
M2021,0.600000000004873,-0.1922182155841212,1.199999934848313
M2025,0.6214073350716987,-0.19999999991234538,1.0451188976845
M2026,0.6000000000000139,0.19999999999999984,0.8494762631864001
M2027,0.600000000000007,0.1999999999999817,0.8135032292800148
M2028,1.0548646757641575,0.19999999999955725,0.8024406317552477
M2034,1.5999999999999999,-0.0013777228007530566,1.1999999999982243
M2064,1.5999999999999999,0.19037511253267234,0.8000000000008656
M2068,1.5999999999999988,0.1999999999999843,0.8467743809367928
M2069,1.5999999999999968,0.012411981115406904,1.054181315054142
M2071,1.5999999999999994,0.19999999999954682,0.8171157943110817
M2083,0.6000000000001166,-0.17546211149282992,1.1995113290142565
M2085,0.6000000000000018,0.1266200665208802,0.8000000000108158
P6005,0.6000000000000153,-0.07476537349040568,1.0606310600299402
P6009,1.1192161274618737,0.09940904019799021,0.80000000000091
P6010,1.5999999999999996,-0.0465519875750595,1.1999999999998
P6013,0.9138029096040469,0.1861931148784286,0.8000000000010454
P6016,0.6172996971729706,0.1999999999706257,0.9936156740878967
P6024,0.6000000000000041,0.19999999999999973,0.8502297544500939
P6028,0.6000000000001495,0.19999999999999998,0.8237538003458323
P6033,0.6000000000000025,0.19999999999999704,0.8489405162093899
P6035,1.5999999999999972,0.19999999999998272,0.8561643473181835
P6037,1.3063395572237062,0.09300121415802966,0.943786619554993
P6038,0.6366429579622488,0.19999999999947107,0.8336702680680536
