,value,subject_id
r_max,0.25377607392589113,4
K_M,1.921536015799006,4
c,0.06412667684526167,4
d,0.3842292249672889,4
g,0.0515196612118764,4
u,0.200000000000063,4
p_low,0.7936566638569095,4
p_high,2.1834875062855064,4
H_on,0.5041246602330406,4
H_off,0.7,4
tau_q,14.726802928240957,4
