,value,subject_id
r_max,0.3341295056045954,10
K_M,1.9859405740947633,10
c,0.08160548772391925,10
d,0.39641021632849416,10
g,0.06348167550456942,10
u,0.2043447434047629,10
p_low,0.7949084888724715,10
p_high,3.6289194908945115,10
H_on,0.55,10
H_off,0.7,10
tau_q,20.176291879720782,10
