,value,subject_id
r_max,0.14870437002950496,33
K_M,1.9999995383583342,33
c,0.02043468082316828,33
d,0.39999992413987623,33
g,0.05000004808663935,33
u,0.20000000298207707,33
p_low,0.7999998784320012,33
p_high,3.998901119337576,33
H_on,0.55,33
H_off,0.7,33
tau_q,23.985945038033012,33
