,value,subject_id
r_max,0.23643853116976735,39
K_M,1.8314179203162115,39
c,0.10364323112227147,39
d,0.36588767894311247,39
g,0.06230723010858662,39
u,0.20002755249045698,39
p_low,0.7440243918269762,39
p_high,3.345082415871957,39
H_on,0.5499995867711919,39
H_off,0.7,39
tau_q,15.325528299401126,39
