,value,subject_id
r_max,0.325490585377817,36
K_M,1.998651851215127,36
c,0.08320117901624706,36
d,0.3996530012476601,36
g,0.05206680623182197,36
u,0.2005676138158503,36
p_low,0.79952212862128,36
p_high,3.5727706481098944,36
H_on,0.55,36
H_off,0.7,36
tau_q,19.08926949567615,36
