t_hr,M,H,B_mM_model,q
0.0,0.2,0.65,13.32458547,0.0
17.872340425531913,0.9738628873702991,0.7440357141230267,1.0824059365956844,0.15498057752193323
35.744680851063826,0.9998115360101946,0.6157544558633019,0.4239009729699933,0.024141558357995
53.617021276595736,0.9999917276101271,0.6158206092663252,0.427453351156164,0.024141558357995
71.48936170212765,0.9999928492812642,0.6158176716490019,0.4274473465873942,0.024141558357995
89.36170212765957,0.9999928562622747,0.6158176894338631,0.42744735217244945,0.024141558357995
107.23404255319147,0.9999928563057229,0.61581768942602,0.42744735218924634,0.024141558357995
125.10638297872339,0.9999928563059933,0.6158176894262329,0.4274473521891993,0.024141558357995
142.9787234042553,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
160.85106382978722,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
178.72340425531914,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
196.59574468085106,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
214.46808510638294,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
232.34042553191486,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
250.21276595744678,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
268.0851063829787,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
285.9574468085106,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
303.8297872340425,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
321.70212765957444,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
339.57446808510633,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
357.4468085106383,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
375.31914893617017,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
393.1914893617021,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
411.063829787234,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
428.9361702127659,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
446.80851063829783,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
464.6808510638297,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
482.55319148936167,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
500.42553191489355,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
518.2978723404254,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
536.1702127659574,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
554.0425531914893,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
571.9148936170212,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
589.7872340425531,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
607.659574468085,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
625.531914893617,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
643.4042553191489,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
661.2765957446808,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
679.1489361702127,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
697.0212765957447,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
714.8936170212766,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
732.7659574468084,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
750.6382978723403,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
768.5106382978722,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
786.3829787234042,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
804.2553191489361,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
822.127659574468,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
840.0,0.9999928563059947,0.6158176894262337,0.4274473521891997,0.024141558357995
