,value,subject_id
r_max,0.3023677802085904,9
K_M,1.0175871615032785,9
c,0.10010385427928549,9
d,0.12194746839569046,9
g,0.4429558926874621,9
u,0.5932671687004478,9
p_low,0.10601086495200307,9
p_high,1.7808836434585613,9
H_on,0.547716051763919,9
H_off,0.8818538560608378,9
tau_q,6.044485961250859,9
