,value,subject_id
r_max,0.43765341534242325,14
K_M,1.9581495656594616,14
c,0.07980582211084501,14
d,0.38647363050208455,14
g,0.1416898684905442,14
u,0.20000109509171707,14
p_low,0.7830478889659751,14
p_high,3.6307389819414695,14
H_on,0.55,14
H_off,0.7,14
tau_q,19.478282959948295,14
