,value,subject_id
r_max,0.42273348182932835,27
K_M,1.9619236836099954,27
c,0.12332767877661054,27
d,0.38530918305478984,27
g,0.1585871761826789,27
u,0.20000650089155647,27
p_low,0.7929962760497327,27
p_high,3.9999879705160812,27
H_on,0.55,27
H_off,0.7,27
tau_q,23.999754370915404,27
