,value,subject_id
r_max,0.3110934455622513,38
K_M,1.9742819579606765,38
c,0.09445327746348305,38
d,0.3916943756942464,38
g,0.11195191349469709,38
u,0.2000000001196294,38
p_low,0.7969590814795282,38
p_high,3.995505680581654,38
H_on,0.55,38
H_off,0.7,38
tau_q,23.47625358888907,38
