,value,subject_id
r_max,0.599998091787423,37
K_M,1.9999999979894967,37
c,0.0200000998771018,37
d,0.39999999953547993,37
g,0.05000000000000001,37
u,0.20000000000000004,37
p_low,0.7999999999932236,37
p_high,3.3298768324505876,37
H_on,0.20299999999999996,37
H_off,0.7,37
tau_q,16.72927613603745,37
