,value,subject_id
r_max,0.2999974347917018,7
K_M,0.999992856305995,7
c,0.09999999997430839,7
d,0.11999865377127099,7
g,0.4499958808582843,7
u,0.5999999715016853,7
p_low,0.09999914432603914,7
p_high,2.500000007828331,7
H_on,0.5499965445509476,7
H_off,0.7,7
tau_q,4.000000107731946,7
