,value,subject_id
r_max,0.3005797615319815,8
K_M,1.8240367616861017,8
c,0.10003141912941611,8
d,0.371705371560247,8
g,0.05660007081215519,8
u,0.2036999579916844,8
p_low,0.7835988379395943,8
p_high,1.7740510791743551,8
H_on,0.5460656329101857,8
H_off,0.7,8
tau_q,6.0711271176691834,8
