,value,subject_id
r_max,0.21586947360879274,19
K_M,1.985882654317483,19
c,0.020046592635048,19
d,0.39669996846677263,19
g,0.06943378823119657,19
u,0.20359713161274526,19
p_low,0.7928592004651409,19
p_high,3.996350566175436,19
H_on,0.6120592734626682,19
H_off,0.7,19
tau_q,23.948170708081463,19
